time_after_step_us,Vout,Iload,N_active,IL1,QH1,IL2,QH2,IL3,QH3,IL4,QH4,phase_add_request,phase_add_accept,phase_add_reject,new_phase_ramp_state,balance_recovery_state,a_S_mode
-449.142,0.994877448135494,20,2,7.54672354840849,0,-4.12261621238841,0,-4.12261621238821,0,-4.12261621238917,0,0,0,0,0,0,0
-449.122,0.994773213448275,20,2,7.43900629760522,0,-4.21751166129647,0,-4.21751166129626,0,-4.21751166129726,0,0,0,0,0,0,0
-449.1,0.994657356724975,20,2,7.32066606915942,0,-4.32176406517291,0,-4.3217640651727,0,-4.32176406517375,0,0,0,0,0,0,0
-449.08,0.994550944228224,20,2,7.21321922721916,0,-4.41641846597029,0,-4.41641846597007,0,-4.41641846597116,0,0,0,0,0,0,0
-449.058,0.994432695052296,20,2,7.09517635670089,0,-4.52040577177481,0,-4.52040577177458,0,-4.52040577177572,0,0,0,0,0,0,0
-449.038,0.99432411045046,20,2,6.98799975647519,0,-4.6148192244263,0,-4.61481922442605,0,-4.61481922442725,0,0,0,0,0,0,0
-449.02,0.994309371874639,20,2,6.89164820934363,0,-3.77862620755031,1,-4.69969591524946,0,-4.6996959152507,0,0,0,0,0,0,0
-449,0.994310859291589,20,2,6.78470201589509,0,-2.67451129232216,1,-4.79390540698212,0,-4.79390540698341,0,0,0,0,0,0,0
-448.978,0.994314974806775,20,2,6.66719657250066,0,-1.46138588368735,1,-4.8974165288223,0,-4.89741652882364,0,0,0,0,0,0,0
-448.958,0.994320967498782,20,2,6.56049613291518,0,-0.359817024827674,1,-4.99140943266563,0,-4.99140943266703,0,0,0,0,0,0,0
-448.936,0.994330038219514,20,2,6.44326047756121,0,0.850507079052175,1,-5.09468284690431,0,-5.09468284690576,0,0,0,0,0,0,0
-448.916,0.9943405253007,20,2,6.33680428057923,0,1.9495334244196,1,-5.18846060729326,0,-5.18846060729477,0,0,0,0,0,0,0
-448.894,0.994354528500746,20,2,6.21983617346692,0,3.15706556808317,1,-5.29149841106315,0,-5.29149841106472,0,0,0,0,0,0,0
-448.874,0.994369499136209,20,2,6.11362271530753,0,4.25355342225372,1,-5.38506246518063,0,-5.38506246518226,0,0,0,0,0,0,0
-448.852,0.99438842832902,20,2,5.99692079572686,0,5.45829593163104,1,-5.48786598063788,0,-5.48786598063958,0,0,0,0,0,0,0
-448.838,0.994401815377933,20,2,5.92272822070842,0,6.22419047626571,0,-5.55322280253477,0,-5.5532228025365,0,0,0,0,0,0,0
-448.818,0.994315866700484,20,2,5.8168418391482,0,6.14706339162571,0,-5.64649845552508,0,-5.64649845552687,0,0,0,0,0,0,0
-448.798,0.994226230495724,20,2,5.71108009866408,0,6.04093893373768,0,-5.73966315809797,0,-5.73966315809982,0,0,0,0,0,0,0
-448.776,0.994126413658331,20,2,5.59488676663065,0,5.92434707270786,0,-5.84201562278199,0,-5.84201562278392,0,0,0,0,0,0,0
-448.756,0.994034566109997,20,2,5.48938786842279,0,5.81848629325385,0,-5.93494632927872,0,-5.93494632928072,0,0,0,0,0,0,0
-448.734,0.993932319936915,20,2,5.37348358454118,0,5.70218439908864,0,-6.03704144030378,0,-6.03704144030584,0,0,0,0,0,0,0
-448.714,0.993838266757463,20,2,5.26824738593717,0,5.5965871534687,0,-6.12973822738464,0,-6.12973822738678,0,0,0,0,0,0,0
-448.692,0.993733597530799,20,2,5.15263199278944,0,5.48057506663228,0,-6.23157606963902,0,-6.23157606964122,0,0,0,0,0,0,0
-448.672,0.993637344429782,20,2,5.04765835024786,0,5.37524120938187,0,-6.32403901498537,0,-6.32403901498764,0,0,0,0,0,0,0
-448.65,0.993530258428442,20,2,4.93233168946156,0,5.25951876938881,0,-6.42561967447889,0,-6.42561967448124,0,0,0,0,0,0,0
-448.63,0.993431811112494,20,2,4.82762045857458,0,5.1544481541814,0,-6.51784885679015,0,-6.51784885679256,0,0,0,0,0,0,0
-448.608,0.993322314612162,20,2,4.71258237082564,0,5.03901519959952,0,-6.61917242065089,0,-6.61917242065338,0,0,0,0,0,0,0
-448.588,0.993221678784978,20,2,4.6081334063216,0,4.93420767924921,0,-6.71116791964159,0,-6.71116791964415,0,0,0,0,0,0,0
-448.566,0.993109778058089,20,2,4.4933837313372,0,4.81906404770242,0,-6.81223447611264,0,-6.81223447611528,0,0,0,0,0,0,0
-448.548,0.99301630006987,20,2,4.38870892751381,0,4.72496862544483,0,-6.89482489583022,0,-6.89482489583293,0,0,0,0,0,0,0
-448.528,0.992993424140492,20,2,5.17345574805747,1,4.62053409573774,0,-6.98648933872585,0,-6.98648933872863,0,0,0,0,0,0,0
-448.508,0.993000553363894,20,2,6.26786322008322,1,4.51621374859297,0,-7.0780535003044,0,-7.07805350030726,0,0,0,0,0,0,0
-448.486,0.993010869022503,20,2,7.47032085518796,1,4.40159275401533,0,-7.17865876883108,0,-7.17865876883402,0,0,0,0,0,0,0
-448.466,0.99302249289246,20,2,8.56220119647267,1,4.29751092517791,0,-7.27001362847763,0,-7.27001362848064,0,0,0,0,0,0,0
-448.444,0.993037746739755,20,2,9.76188167808756,1,4.18315147963926,0,-7.37038944915275,0,-7.37038944915585,0,0,0,0,0,0,0
-448.424,0.993053854488993,20,2,10.8512397779093,1,4.07930667760494,0,-7.46153643145343,0,-7.46153643145661,0,0,0,0,0,0,0
-448.402,0.993074034683108,20,2,12.0481484792747,1,3.96520714358548,0,-7.56168436827009,0,-7.56168436827336,0,0,0,0,0,0,0
-448.382,0.993094615548248,20,2,13.1349892178883,1,3.86159788254638,0,-7.65262489226595,0,-7.65262489226929,0,0,0,0,0,0,0
-448.36,0.993119710251628,20,2,14.3291315023301,1,3.74775662878471,0,-7.75254650312514,0,-7.75254650312857,0,0,0,0,0,0,0
-448.346,0.993082219018251,20,2,14.4836661888444,0,3.6753838785834,0,-7.81607003410907,0,-7.81607003411257,0,0,0,0,0,0,0
-448.326,0.992996888838489,20,2,14.3613456269278,0,3.57209774432728,0,-7.90672613907023,0,-7.90672613907381,0,0,0,0,0,0,0
-448.306,0.992911147674427,20,2,14.2463301810583,0,3.46893327532439,0,-7.99727432756691,0,-7.99727432757057,0,0,0,0,0,0,0
-448.284,0.992815611964984,20,2,14.1199690630379,0,3.35559319755723,0,-8.09675239852998,0,-8.09675239853374,0,0,0,0,0,0,0
-448.264,0.992727653243925,20,2,14.0052369752742,0,3.25268476708206,0,-8.18707344448508,0,-8.18707344448893,0,0,0,0,0,0,0
-448.242,0.992629681361741,20,2,13.8791874475087,0,3.13962626269201,0,-8.28630169125756,0,-8.2863016912615,0,0,0,0,0,0,0
-448.222,0.992539510791995,20,2,13.7647385291878,0,3.03697374506032,0,-8.37639565421424,0,-8.37639565421827,0,0,0,0,0,0,0
-448.2,0.992439109014642,20,2,13.6390003837286,0,2.92419667529533,0,-8.47537414287683,0,-8.47537414288096,0,0,0,0,0,0,0
-448.18,0.992346732301662,20,2,13.5248344454254,0,2.82179994391556,0,-8.56524108343793,0,-8.56524108344215,0,0,0,0,0,0,0
-448.158,0.992243906903556,20,2,13.3994074734866,0,2.70930416902701,0,-8.66396988123527,0,-8.66396988123959,0,0,0,0,0,0,0
-448.138,0.992149329749912,20,2,13.2855243250163,0,2.60716309640296,0,-8.75360986106019,0,-8.75360986106461,0,0,0,0,0,0,0
-448.116,0.992044087002289,20,2,13.1604083169776,0,2.4949484756486,0,-8.85208903639759,0,-8.85208903640211,0,0,0,0,0,0,0
-448.096,0.991947315107651,20,2,13.0468077673978,0,2.39306293338213,0,-8.94150211819943,0,-8.94150211820404,0,0,0,0,0,0,0
-448.074,0.991839661278543,20,2,12.9220025128073,0,2.28112932502918,0,-9.03973174063933,0,-9.03973174064405,0,0,0,0,0,0,0
-448.058,0.991767531710897,20,2,12.8313379052138,0,2.27712229799445,1,-9.11108885007883,0,-9.11108885008362,0,0,0,0,0,0,0
-448.036,0.991775813961255,20,2,12.7068065535042,0,3.45403462649827,1,-9.20909982027229,0,-9.20909982027719,0,0,0,0,0,0,0
-448.016,0.991788089002661,20,2,12.593725631384,0,4.55045385876122,1,-9.29809901767019,0,-9.29809901767518,0,0,0,0,0,0,0
-447.994,0.991804059879952,20,2,12.4694785243925,0,5.75512128196713,1,-9.39588667619128,0,-9.39588667619639,0,0,0,0,0,0,0
-447.974,0.991820820147049,20,2,12.3566552375917,0,6.84900766329997,1,-9.48468356827247,0,-9.48468356827767,0,0,0,0,0,0,0
-447.952,0.991841718848647,20,2,12.2326906851879,0,8.05089164915883,1,-9.58224946524731,0,-9.58224946525262,0,0,0,0,0,0,0
-447.932,0.991862953571575,20,2,12.120123500109,0,9.14225008401438,1,-9.67084545847804,0,-9.67084545848345,0,0,0,0,0,0,0
-447.91,0.9918887682528,20,2,11.9964398185243,0,10.3413560224399,1,-9.76819113799055,0,-9.76819113799607,0,0,0,0,0,0,0
-447.89,0.991914466665649,20,2,11.8841272073636,0,11.4301914062133,1,-9.85658763333323,0,-9.85658763333885,0,0,0,0,0,0,0
-447.874,0.991936553197421,20,2,11.7943640320462,0,12.3003958509413,0,-9.92723676854477,0,-9.92723676855047,0,0,0,0,0,0,0
-447.856,0.991863389676589,20,2,11.693477538514,0,12.1860269990643,0,-10.0066401087209,0,-10.0066401087267,0,0,0,0,0,0,0
-447.834,0.991774160726371,20,2,11.5703155641026,0,12.0622699360232,0,-10.1035734805658,0,-10.1035734805717,0,0,0,0,0,0,0
-447.814,0.991691929809491,20,2,11.4584878331612,0,11.9499018393448,0,-10.1915844354792,0,-10.1915844354852,0,0,0,0,0,0,0
-447.792,0.991600252336959,20,2,11.3356287525517,0,11.8264490419394,0,-10.2882751761995,0,-10.2882751762057,0,0,0,0,0,0,0
-447.772,0.991515798343951,20,2,11.2240762954828,0,11.7143574648167,0,-10.3760655785388,0,-10.3760655785451,0,0,0,0,0,0,0
-447.75,0.991421678625469,20,2,11.1015199233646,0,11.591208744574,0,-10.4725137350279,0,-10.4725137350343,0,0,0,0,0,0,0
-447.73,0.991335007260714,20,2,10.9902425712995,0,11.4793935152668,0,-10.5600836279729,0,-10.5600836279794,0,0,0,0,0,0,0
-447.708,0.99123845156955,20,2,10.867988721473,0,11.3565486828319,0,-10.6562892483322,0,-10.6562892483388,0,0,0,0,0,0,0
-447.688,0.991149568534606,20,2,10.7569863047362,0,11.2450096287997,0,-10.7436386761593,0,-10.743638676166,0,0,0,0,0,0,0
-447.666,0.991050583140914,20,2,10.6350347901155,0,11.1224684939389,0,-10.8396018096946,0,-10.8396018097014,0,0,0,0,0,0,0
-447.646,0.990959494134494,20,2,10.5243071382268,0,11.0112054418431,0,-10.9267308177737,0,-10.9267308177807,0,0,0,0,0,0,0
-447.624,0.990858085305285,20,2,10.4026577708423,0,10.8889678134462,0,-11.022451514992,0,-11.0224515149991,0,0,0,0,0,0,0
-447.604,0.99076479602324,20,2,10.2922047125198,0,10.777980589153,0,-11.1093601497835,0,-11.1093601497907,0,0,0,0,0,0,0
-447.584,0.990668181251269,20,2,10.1566891820721,0,10.6671250099792,0,-11.196163567412,0,-11.1961635674193,0,0,0,0,0,0,0
-447.566,0.990638993238059,20,2,10.6822816205114,1,10.5674659630763,0,-11.2741981911457,0,-11.2741981911531,0,0,0,0,0,0,0
-447.544,0.990655457930065,20,2,11.8796603160461,1,10.4457932404253,0,-11.3694699187384,0,-11.3694699187459,0,0,0,0,0,0,0
-447.524,0.990672667907092,20,2,12.9669281829796,1,10.3353075567364,0,-11.455982288262,0,-11.4559822882697,0,0,0,0,0,0,0
-447.502,0.990694062154172,20,2,14.1615401549333,1,10.2139113502857,0,-11.5510381631645,0,-11.5510381631722,0,0,0,0,0,0,0
-447.482,0.990715748157503,20,2,15.2462952520178,1,10.1036762850417,0,-11.6373549994892,0,-11.6373549994971,0,0,0,0,0,0,0
-447.46,0.99074206010848,20,2,16.4381458513776,1,9.98255492458032,0,-11.732196552514,0,-11.7321965525221,0,0,0,0,0,0,0
-447.44,0.990768211366297,20,2,17.520393038662,1,9.87256896228913,0,-11.8183192445507,0,-11.8183192445588,0,0,0,0,0,0,0
-447.418,0.990799429174364,20,2,18.7094876065538,1,9.75172078394168,0,-11.912948000493,0,-11.9129480005013,0,0,0,0,0,0,0
-447.398,0.990830034918847,20,2,19.7892317351322,1,9.64198241486394,0,-11.9988779316887,0,-11.9988779316971,0,0,0,0,0,0,0
-447.382,0.99079900396801,20,2,20.0228202895387,0,9.55427786528453,0,-12.0675545652131,0,-12.0675545652216,0,0,0,0,0,0,0
-447.364,0.99072715346883,20,2,19.8842228172337,0,9.4557081456133,0,-12.1447377936197,0,-12.1447377936284,0,0,0,0,0,0,0
-447.342,0.990641428240975,20,2,19.7512896623102,0,9.3353745182481,0,-12.2389609140886,0,-12.2389609140974,0,0,0,0,0,0,0
-447.322,0.990562380054188,20,2,19.630588950552,0,9.22611471235831,0,-12.3245111823905,0,-12.3245111823994,0,0,0,0,0,0,0
-447.3,0.990474200864455,20,2,19.4979804801753,0,9.10607672435826,0,-12.4184986595519,0,-12.418498659561,0,0,0,0,0,0,0
-447.28,0.990392924654618,20,2,19.37757482973,0,8.99708560552336,0,-12.5038347199886,0,-12.5038347199977,0,0,0,0,0,0,0
-447.258,0.990302297775278,20,2,19.2452908094976,0,8.87734308944261,0,-12.5975865834711,0,-12.5975865834804,0,0,0,0,0,0,0
-447.238,0.990218799243067,20,2,19.1251800069194,0,8.7686205050164,0,-12.6827084635449,0,-12.6827084635544,0,0,0,0,0,0,0
-447.216,0.990125730943334,20,2,18.9932202016538,0,8.64917329247977,0,-12.7762247442243,0,-12.7762247442339,0,0,0,0,0,0,0
-447.196,0.990040015786638,20,2,18.8734040327935,0,8.54071908897242,0,-12.8611324725697,0,-12.8611324725794,0,0,0,0,0,0,0
-447.174,0.989944512332644,20,2,18.7417682065447,0,8.42156701067818,0,-12.954413202565,0,-12.9544132025749,0,0,0,0,0,0,0
-447.154,0.989856586246537,20,2,18.622246456552,0,8.31338103375882,0,-13.0391068089452,0,-13.0391068089552,0,0,0,0,0,0,0
-447.132,0.989758653901312,20,2,18.4909343725998,0,8.19452391948152,0,-13.1321520216156,0,-13.1321520216257,0,0,0,0,0,0,0
-447.112,0.98966852257804,20,2,18.3717068259252,0,8.08660601398079,0,-13.2166315369194,0,-13.2166315369297,0,0,0,0,0,0,0
-447.094,0.989599138370116,20,2,18.2645224363827,0,8.12992412381085,1,-13.2925754513899,0,-13.2925754514004,0,0,0,0,0,0,0
-447.074,0.989616978974312,20,2,18.1455541544136,0,9.2214199751889,1,-13.3768680255192,0,-13.3768680255297,0,0,0,0,0,0,0
-447.052,0.989639067450826,20,2,18.0148377781629,0,10.420677288704,1,-13.4694850169075,0,-13.4694850169182,0,0,0,0,0,0,0
-447.032,0.989661385060969,20,2,17.8961395368477,0,11.5096504824791,1,-13.5535873120289,0,-13.5535873120397,0,0,0,0,0,0,0
-447.01,0.989688392315962,20,2,17.7657193462642,0,12.706135559313,1,-13.6459957545912,0,-13.6459957546022,0,0,0,0,0,0,0
-446.99,0.989715176154737,20,2,17.6472895851328,0,13.7925909781434,1,-13.7299091476975,0,-13.7299091477086,0,0,0,0,0,0,0
-446.968,0.98974709033536,20,2,17.5171638669229,0,14.9863091842643,1,-13.8221105531333,0,-13.8221105531446,0,0,0,0,0,0,0
-446.948,0.989778329629457,20,2,17.3990010313626,0,16.0702517018026,1,-13.9058364157796,0,-13.905836415791,0,0,0,0,0,0,0
-446.926,0.989815138887289,20,2,17.269168078668,0,17.2612083932835,1,-13.9978322898147,0,-13.9978322898262,0,0,0,0,0,0,0
-446.91,0.989843516974646,20,2,17.1748400342946,0,18.1264514209102,0,-14.0646711120212,0,-14.0646711120329,0,0,0,0,0,0,0
-446.892,0.989775891325919,20,2,17.0688224096643,0,17.9898706533229,0,-14.1397923620741,0,-14.139792362086,0,0,0,0,0,0,0
-446.872,0.989702636126773,20,2,16.9511543531506,0,17.8711909116992,0,-14.2231666488523,0,-14.2231666488642,0,0,0,0,0,0,0
-446.85,0.989620822738623,20,2,16.8218772879256,0,17.7408022762896,0,-14.3147639776527,0,-14.3147639776648,0,0,0,0,0,0,0
-446.83,0.989545327725821,20,2,16.7044960877796,0,17.6224117232303,0,-14.3979302911681,0,-14.3979302911804,0,0,0,0,0,0,0
-446.808,0.989461053678367,20,2,16.5755344590291,0,17.4923410867532,0,-14.489298855075,0,-14.4892988550875,0,0,0,0,0,0,0
-446.788,0.989383324552546,20,2,16.4584399231927,0,17.374239524824,0,-14.5722572059716,0,-14.5722572059841,0,0,0,0,0,0,0
-446.766,0.98929659611499,20,2,16.3297935192385,0,17.2444866696939,0,-14.6633970173377,0,-14.6633970173505,0,0,0,0,0,0,0
-446.746,0.989216638574054,20,2,16.212985454901,0,17.1266739007201,0,-14.7461474174302,0,-14.7461474174431,0,0,0,0,0,0,0
-446.724,0.989127462012578,20,2,16.0846540632384,0,16.9972386085387,0,-14.8370584898946,0,-14.8370584899076,0,0,0,0,0,0,0
-446.704,0.989045281751678,20,2,15.9681322768386,0,16.8797144336076,0,-14.9196009521655,0,-14.9196009521787,0,0,0,0,0,0,0
-446.682,0.988953663329424,20,2,15.8401156841384,0,16.7505964851658,0,-15.0102833006495,0,-15.0102833006629,0,0,0,0,0,0,0
-446.662,0.988869266040936,20,2,15.723879981367,0,16.633360704629,0,-15.0926178392457,0,-15.0926178392593,0,0,0,0,0,0,0
-446.64,0.988775212017983,20,2,15.5961779734785,0,16.5045598799098,0,-15.18307147995,0,-15.1830714799637,0,0,0,0,0,0,0
-446.622,0.988695233449384,20,2,15.4688266442487,0,16.3993012425492,0,-15.2569896338955,0,-15.2569896339093,0,0,0,0,0,0,0
-446.602,0.988661188313201,20,2,15.9442153302895,1,16.2824764589075,0,-15.3390279080432,0,-15.3390279080572,0,0,0,0,0,0,0
-446.582,0.988683679754648,20,2,17.027213698178,1,16.165778779539,0,-15.4209771111772,0,-15.4209771111913,0,0,0,0,0,0,0
-446.56,0.988710879234482,20,2,18.2171340329817,1,16.037556649039,0,-15.5110199065721,0,-15.5110199065864,0,0,0,0,0,0,0
-446.54,0.988737838740382,20,2,19.2976283751892,1,15.9211228013846,0,-15.5927852122483,0,-15.5927852122628,0,0,0,0,0,0,0
-446.518,0.988769947162388,20,2,20.4847969458001,1,15.7931900356267,0,-15.6826264693872,0,-15.6826264694019,0,0,0,0,0,0,0
-446.498,0.988801363954228,20,2,21.5627921038705,1,15.677018475405,0,-15.7642092379983,0,-15.7642092380131,0,0,0,0,0,0,0
-446.476,0.988838369464262,20,2,22.7472142310834,1,15.549373378883,0,-15.8538504503415,0,-15.8538504503565,0,0,0,0,0,0,0
-446.456,0.988874232767579,20,2,23.8227150376501,1,15.4334625676332,0,-15.9352520368807,0,-15.9352520368959,0,0,0,0,0,0,0
-446.434,0.988916123515978,20,2,25.0043960324689,1,15.3061034512356,0,-16.0246946919567,0,-16.024694691972,0,0,0,0,0,0,0
-446.42,0.988898173660246,20,2,25.2480314130041,0,15.2251355740535,0,-16.0815578105798,0,-16.0815578105952,0,0,0,0,0,0,0
-446.4,0.988823253567945,20,2,25.0591443225084,0,15.1095809827548,0,-16.1627090758732,0,-16.1627090758888,0,0,0,0,0,0,0
-446.38,0.988752858346995,20,2,24.9327947152752,0,14.9941600376723,0,-16.2437643092496,0,-16.2437643092654,0,0,0,0,0,0,0
-446.358,0.988674188408079,20,2,24.7939786277849,0,14.8673516143082,0,-16.3328139539368,0,-16.3328139539528,0,0,0,0,0,0,0
-446.338,0.988601548778593,20,2,24.6679352907266,0,14.7522117459973,0,-16.4136671643015,0,-16.4136671643176,0,0,0,0,0,0,0
-446.316,0.988520413124367,20,2,24.5294559708006,0,14.6257124094147,0,-16.5024945812854,0,-16.5024945813017,0,0,0,0,0,0,0
-446.296,0.988445534784008,20,2,24.4037186680693,0,14.5108534401051,0,-16.5831457645889,0,-16.5831457646053,0,0,0,0,0,0,0
-446.274,0.988361939680417,20,2,24.2655758559167,0,14.3846629943243,0,-16.6717509500779,0,-16.6717509500945,0,0,0,0,0,0,0
-446.254,0.988284828324145,20,2,24.1401443510135,0,14.2700847454604,0,-16.7522001034749,0,-16.7522001034918,0,0,0,0,0,0,0
-446.232,0.98819878003415,20,2,24.0023377861281,0,14.1442029936396,0,-16.8405830550002,0,-16.8405830550172,0,0,0,0,0,0,0
-446.212,0.988119441354202,20,2,23.8772118419051,0,14.0299052858833,0,-16.9208301768465,0,-16.9208301768636,0,0,0,0,0,0,0
-446.19,0.988030946137755,20,2,23.739741263068,0,13.9043320303212,0,-17.0089908932582,0,-17.0089908932756,0,0,0,0,0,0,0
-446.17,0.987949385823621,20,2,23.61492064173,0,13.790314683554,0,-17.0890359831067,0,-17.0890359831243,0,0,0,0,0,0,0
-446.148,0.987858449937643,20,2,23.4777857870116,0,13.6650497256921,0,-17.1769744645706,0,-17.1769744645883,0,0,0,0,0,0,0
-446.132,0.987784806364784,20,2,23.3781622919445,0,13.5001958095867,1,-17.2408561786175,0,-17.2408561786354,0,0,0,0,0,0,0
-446.11,0.987805994170512,20,2,23.2413260823341,0,14.6278721619958,1,-17.3285985928029,0,-17.328598592821,0,0,0,0,0,0,0
-446.09,0.98783293257212,20,2,23.1170700094691,0,15.712402961402,1,-17.4082752213399,0,-17.4082752213581,0,0,0,0,0,0,0
