time_after_step_us,Vout,Iload,N_active,IL1,QH1,REQ_accept1,IL2,QH2,REQ_accept2,IL3,QH3,REQ_accept3,IL4,QH4,REQ_accept4,phase_add_request,phase_add_accept,phase_add_reject,new_phase_ramp_state,order_relock_state,a_S_enable_after_add,a_S_mode,post_add_Ton_recovery_active
-324.574,0.180111633181531,20,2,31.8088770843151,0,0,-18.9395087076311,0,0,31.1090352050945,0,0,-18.9395087078274,0,0,0,0,0,0,0,0,0,0
-324.554,0.180116424971732,20,2,31.755936516674,0,0,-18.9366881928012,0,0,31.0568633481156,0,0,-18.9366881929975,0,0,0,0,0,0,0,0,0,0
-324.532,0.180121390786615,20,2,31.6977685164897,0,0,-18.9335897447067,0,0,30.9995399544637,0,0,-18.9335897449029,0,0,0,0,0,0,0,0,0,0
-324.512,0.180125628070509,20,2,31.644949043685,0,0,-18.9307766846602,0,0,30.9474874202436,0,0,-18.9307766848563,0,0,0,0,0,0,0,0,0,0
-324.49,0.180129984643221,20,2,31.5869141581683,0,0,-18.9276863633918,0,0,30.890295194222,0,0,-18.9276863635879,0,0,0,0,0,0,0,0,0,0
-324.47,0.180133668720281,20,2,31.5342156172208,0,0,-18.9248806247524,0,0,30.8383618238666,0,0,-18.9248806249485,0,0,0,0,0,0,0,0,0,0
-324.448,0.180137417480015,20,2,31.4763136671511,0,0,-18.9217982839156,0,0,30.7813005907431,0,0,-18.9217982841117,0,0,0,0,0,0,0,0,0,0
-324.428,0.180140549649305,20,2,31.4237358951845,0,0,-18.9189997338874,0,0,30.7294862254519,0,0,-18.9189997340833,0,0,0,0,0,0,0,0,0,0
-324.406,0.180143692024805,20,2,31.3659667014548,0,0,-18.9159252277252,0,0,30.6725558105976,0,0,-18.9159252279211,0,0,0,0,0,0,0,0,0,0
-324.386,0.180146273584974,20,2,31.3135095356962,0,0,-18.913133734091,0,0,30.6208602916638,0,0,-18.9131337342868,0,0,0,0,0,0,0,0,0,0
-324.364,0.180148811004526,20,2,31.2558729193126,0,0,-18.9100669174823,0,0,30.5640605205526,0,0,-18.9100669176781,0,0,0,0,0,0,0,0,0,0
-324.344,0.180150843253805,20,2,31.2035361970916,0,0,-18.9072823486023,0,0,30.5124836893628,0,0,-18.9072823487981,0,0,0,0,0,0,0,0,0,0
-324.322,0.18015277714523,20,2,31.1460319791734,0,0,-18.9042230770605,0,0,30.4558143875714,0,0,-18.9042230772562,0,0,0,0,0,0,0,0,0,0
-324.302,0.180154261381426,20,2,31.0938155379225,0,0,-18.9014453018711,0,0,30.4043560856056,0,0,-18.9014453020668,0,0,0,0,0,0,0,0,0,0
-324.28,0.180155593172074,20,2,31.0364435397019,0,0,-18.8983934315422,0,0,30.3478170788134,0,0,-18.8983934317379,0,0,0,0,0,0,0,0,0,0
-324.26,0.180156530692564,20,2,30.9843472169562,0,0,-18.8956223195544,0,0,30.296477147645,0,0,-18.8956223197499,0,0,0,0,0,0,0,0,0,0
-324.238,0.180157261809313,20,2,30.927107259778,0,0,-18.8925777072159,0,0,30.2400682616338,0,0,-18.8925777074114,0,0,0,0,0,0,0,0,0,0
-324.218,0.180157653911037,20,2,30.875130893175,0,0,-18.8898131285135,0,0,30.1888465429291,0,0,-18.889813128709,0,0,0,0,0,0,0,0,0,0
-324.198,0.180157786745255,20,2,30.8232115915082,0,0,-18.8870516154033,0,0,30.1376810602507,0,0,-18.8870516155987,0,0,0,0,0,0,0,0,0,0
-324.178,0.180157660605909,20,2,30.771349317995,0,0,-18.8842931386172,0,0,30.0865717777264,0,0,-18.8842931388126,0,0,0,0,0,0,0,0,0,0
-324.156,0.180157223088924,20,2,30.7143666407611,0,0,-18.8812622862507,0,0,30.0304164353264,0,0,-18.881262286446,0,0,0,0,0,0,0,0,0,0
-324.134,0.180156472960645,20,2,30.657452874172,0,0,-18.8782350337097,0,0,29.9743290040014,0,0,-18.878235033905,0,0,0,0,0,0,0,0,0,0
-324.114,0.18015552008063,20,2,30.6057728436989,0,0,-18.8754860771956,0,0,29.9233993210258,0,0,-18.8754860773908,0,0,0,0,0,0,0,0,0,0
-324.092,0.180154174234763,20,2,30.5489904979882,0,0,-18.8724655896652,0,0,29.8674414056619,0,0,-18.8724655898604,0,0,0,0,0,0,0,0,0,0
-324.072,0.180152680440943,20,2,30.4974298600497,0,0,-18.8697227192633,0,0,29.8166293854752,0,0,-18.8697227194584,0,0,0,0,0,0,0,0,0,0
-324.05,0.180150740302163,20,2,30.4407787570651,0,0,-18.8667088563275,0,0,29.7608008123115,0,0,-18.8667088565226,0,0,0,0,0,0,0,0,0,0
-324.03,0.180148706889468,20,2,30.3893373497556,0,0,-18.8639719446701,0,0,29.7101062969954,0,0,-18.8639719448652,0,0,0,0,0,0,0,0,0,0
-324.008,0.180146173881946,20,2,30.3328173114567,0,0,-18.8609645665357,0,0,29.6544068923727,0,0,-18.8609645667307,0,0,0,0,0,0,0,0,0,0
-323.988,0.180143602144843,20,2,30.281494972972,0,0,-18.8582334868208,0,0,29.6038297241015,0,0,-18.8582334870157,0,0,0,0,0,0,0,0,0,0
-323.966,0.180140477692235,20,2,30.2251058214303,0,0,-18.8552324543158,0,0,29.5482593144624,0,0,-18.8552324545107,0,0,0,0,0,0,0,0,0,0
-323.946,0.180137368924723,20,2,30.1739023900677,0,0,-18.8525070803051,0,0,29.4977993355026,0,0,-18.8525070805,0,0,0,0,0,0,0,0,0,0
-323.924,0.180133654450168,20,2,30.1176439474661,0,0,-18.8495122548773,0,0,29.442357747391,0,0,-18.8495122550721,0,0,0,0,0,0,0,0,0,0
-323.904,0.180130009945771,20,2,30.0665592616247,0,0,-18.8467924608954,0,0,29.3920148001015,0,0,-18.8467924610902,0,0,0,0,0,0,0,0,0,0
-323.882,0.180125706871884,20,2,30.0104313502576,0,0,-18.8438037046106,0,0,29.3367018601628,0,0,-18.8438037048053,0,0,0,0,0,0,0,0,0,0
-323.862,0.180121527923647,20,2,29.9594652484374,0,0,-18.8410893655433,0,0,29.2864757869947,0,0,-18.841089365738,0,0,0,0,0,0,0,0,0,0
-323.84,0.180116637672511,20,2,29.9034676907106,0,0,-18.838106541084,0,0,29.2312913219755,0,0,-18.8381065412786,0,0,0,0,0,0,0,0,0,0
-323.82,0.180111925572997,20,2,29.8526200115127,0,0,-18.8353975323769,0,0,29.1811819654716,0,0,-18.8353975325715,0,0,0,0,0,0,0,0,0,0
-323.798,0.180106449566161,20,2,29.7967526299432,0,0,-18.8324205030406,0,0,29.1261258022199,0,0,-18.8324205032351,0,0,0,0,0,0,0,0,0,0
-323.778,0.180101205607441,20,2,29.7460232120699,0,0,-18.8297167006978,0,0,29.0761330050152,0,0,-18.8297167008923,0,0,0,0,0,0,0,0,0,0
-323.756,0.180095145265914,20,2,29.6902858292854,0,0,-18.8267453303956,0,0,29.0212049704798,0,0,-18.82674533059,0,0,0,0,0,0,0,0,0,0
-323.736,0.180089370739565,20,2,29.6396745115398,0,0,-18.8240466109783,0,0,28.9713285753009,0,0,-18.8240466111727,0,0,0,0,0,0,0,0,0,0
-323.716,0.180083344015776,20,2,29.589119375323,0,0,-18.8213502687774,0,0,28.9215075544073,0,0,-18.8213502689718,0,0,0,0,0,0,0,0,0,0
-323.696,0.180077065387253,20,2,29.538620384116,0,0,-18.8186562759883,0,0,28.8717418721667,0,0,-18.8186562761826,0,0,0,0,0,0,0,0,0,0
-323.674,0.180069868295191,20,2,29.4831362977027,0,0,-18.8156955643789,0,0,28.8170634953314,0,0,-18.8156955645732,0,0,0,0,0,0,0,0,0,0
-323.654,0.180063061619247,20,2,29.4327550921958,0,0,-18.8130064151159,0,0,28.7674139083233,0,0,-18.8130064153101,0,0,0,0,0,0,0,0,0,0
-323.632,0.180055284384638,20,2,29.3774004815441,0,0,-18.8100509643193,0,0,28.7128631498799,0,0,-18.8100509645134,0,0,0,0,0,0,0,0,0,0
-323.612,0.180047950951361,20,2,29.3271369008374,0,0,-18.8073665367801,0,0,28.6633295011015,0,0,-18.8073665369742,0,0,0,0,0,0,0,0,0,0
-323.59,0.180039594993021,20,2,29.2719115890126,0,0,-18.8044162131173,0,0,28.6089061883969,0,0,-18.8044162133114,0,0,0,0,0,0,0,0,0,0
-323.57,0.180031736091984,20,2,29.2217654723065,0,0,-18.8017363860513,0,0,28.5594883209366,0,0,-18.8017363862453,0,0,0,0,0,0,0,0,0,0
-323.548,0.180022802828158,20,2,29.1666692824843,0,0,-18.7987910564494,0,0,28.5051922814185,0,0,-18.7987910566434,0,0,0,0,0,0,0,0,0,0
-323.528,0.180014419748415,20,2,29.1166404690797,0,0,-18.7961157091562,0,0,28.4558900384561,0,0,-18.7961157093502,0,0,0,0,0,0,0,0,0,0
-323.506,0.180004910596776,20,2,29.0616732245459,0,0,-18.7931752411468,0,0,28.4017210996723,0,0,-18.7931752413407,0,0,0,0,0,0,0,0,0,0
-323.486,0.179996004626857,20,2,29.0117615538435,0,0,-18.7905042534748,0,0,28.3525343244786,0,0,-18.7905042536686,0,0,0,0,0,0,0,0,0,0
-323.464,0.179985921004496,20,2,28.9569230779941,0,0,-18.7875685151923,0,0,28.2984923140772,0,0,-18.7875685153861,0,0,0,0,0,0,0,0,0,0
-323.444,0.179976493432401,20,2,28.9071283894948,0,0,-18.7849017675372,0,0,28.2494208500143,0,0,-18.7849017677309,0,0,0,0,0,0,0,0,0,0
-323.422,0.179965836755825,20,2,28.8524185058357,0,0,-18.7819706277177,0,0,28.1955055957436,0,0,-18.7819706279114,0,0,0,0,0,0,0,0,0,0
-323.402,0.179955888869018,20,2,28.8027406391401,0,0,-18.7793080010215,0,0,28.1465492862645,0,0,-18.7793080012151,0,0,0,0,0,0,0,0,0,0
-323.38,0.179944660554142,20,2,28.748159171287,0,0,-18.7763813290008,0,0,28.0927606159727,0,0,-18.7763813291944,0,0,0,0,0,0,0,0,0,0
-323.358,0.179933133374563,20,2,28.6936448984991,0,0,-18.7734569453095,0,0,28.0390381829037,0,0,-18.773456945503,0,0,0,0,0,0,0,0,0,0
-323.338,0.179922395101695,20,2,28.6441447377738,0,0,-18.7708003704625,0,0,27.9902570462565,0,0,-18.770800370656,0,0,0,0,0,0,0,0,0,0
-323.316,0.179910298440255,20,2,28.5897586122266,0,0,-18.767880256613,0,0,27.9366609350321,0,0,-18.7678802568064,0,0,0,0,0,0,0,0,0,0
-323.296,0.179899043099583,20,2,28.5403748689313,0,0,-18.765227504664,0,0,27.8879945582778,0,0,-18.7652275048573,0,0,0,0,0,0,0,0,0,0
-323.274,0.179886378370681,20,2,28.486116714517,0,0,-18.7623115314995,0,0,27.8345245969982,0,0,-18.7623115316928,0,0,0,0,0,0,0,0,0,0
-323.254,0.179874607247747,20,2,28.4368492286034,0,0,-18.7596624853038,0,0,27.7859728239094,0,0,-18.759662485497,0,0,0,0,0,0,0,0,0,0
-323.234,0.179862590965886,20,2,28.3876370471237,0,0,-18.7570151627358,0,0,27.7374755691112,0,0,-18.757015162929,0,0,0,0,0,0,0,0,0,0
-323.214,0.179850329816416,20,2,28.3384801338192,0,0,-18.7543695374128,0,0,27.6890327972082,0,0,-18.754369537606,0,0,0,0,0,0,0,0,0,0
-323.192,0.179836560077527,20,2,28.2844713206646,0,0,-18.7514612784587,0,0,27.6358086336264,0,0,-18.7514612786518,0,0,0,0,0,0,0,0,0,0
-323.172,0.179823785654054,20,2,28.2354303525528,0,0,-18.7488191317325,0,0,27.5874801606349,0,0,-18.7488191319256,0,0,0,0,0,0,0,0,0,0
-323.15,0.179809452019975,20,2,28.1815489912314,0,0,-18.7459146356073,0,0,27.5343816400654,0,0,-18.7459146358003,0,0,0,0,0,0,0,0,0,0
-323.13,0.179796165606382,20,2,28.1326238085572,0,0,-18.7432758519233,0,0,27.4861673100252,0,0,-18.7432758521163,0,0,0,0,0,0,0,0,0,0
-323.108,0.17978126948907,20,2,28.0788697233929,0,0,-18.7403749918116,0,0,27.4331942609616,0,0,-18.7403749920046,0,0,0,0,0,0,0,0,0,0
-323.088,0.179767472368669,20,2,28.0300601665,0,0,-18.737739456151,0,0,27.3850939180029,0,0,-18.7377394563439,0,0,0,0,0,0,0,0,0,0
-323.066,0.179752015179451,20,2,27.9764331819252,0,0,-18.7348421058263,0,0,27.332246169038,0,0,-18.7348421060192,0,0,0,0,0,0,0,0,0,0
-323.046,0.179737708634979,20,2,27.9277390912564,0,0,-18.7322097037047,0,0,27.2842596573812,0,0,-18.7322097038975,0,0,0,0,0,0,0,0,0,0
-323.024,0.179721691784547,20,2,27.8742390318126,0,0,-18.7293157375277,0,0,27.2315370372069,0,0,-18.7293157377204,0,0,0,0,0,0,0,0,0,0
-323.004,0.179706877098157,20,2,27.8256602479094,0,0,-18.7266863549939,0,0,27.1836642011625,0,0,-18.7266863551865,0,0,0,0,0,0,0,0,0,0
-322.982,0.179690301996559,20,2,27.7722869382466,0,0,-18.723795647911,0,0,27.1310665385698,0,0,-18.7237956481036,0,0,0,0,0,0,0,0,0,0
-322.962,0.179674980449821,20,2,27.7238233017493,0,0,-18.7211691715455,0,0,27.0833072225382,0,0,-18.7211691717381,0,0,0,0,0,0,0,0,0,0
-322.94,0.179657848506457,20,2,27.670576566626,0,0,-18.7182815990873,0,0,27.0308343464172,0,0,-18.7182815992798,0,0,0,0,0,0,0,0,0,0
-322.92,0.179642021380349,20,2,27.6222279182735,0,0,-18.7156579160014,0,0,26.9831883948888,0,0,-18.7156579161938,0,0,0,0,0,0,0,0,0,0
-322.898,0.17962433400397,20,2,27.5691075825566,0,0,-18.7127733542812,0,0,26.9308401342284,0,0,-18.7127733544736,0,0,0,0,0,0,0,0,0,0
-322.878,0.179608002578874,20,2,27.5208737631862,0,0,-18.710152352115,0,0,26.8833073917836,0,0,-18.7101523523074,0,0,0,0,0,0,0,0,0,0
-322.856,0.179589761177568,20,2,27.467879651851,0,0,-18.7072706778275,0,0,26.8310835756715,0,0,-18.7072706780199,0,0,0,0,0,0,0,0,0,0
-322.836,0.179572926733266,20,2,27.4197605023985,0,0,-18.7046522447489,0,0,26.7836638869802,0,0,-18.7046522449412,0,0,0,0,0,0,0,0,0,0
-322.814,0.179554132714463,20,2,27.3668924405285,0,0,-18.7017733351686,0,0,26.7315643446029,0,0,-18.7017733353609,0,0,0,0,0,0,0,0,0,0
-322.794,0.179536796530131,20,2,27.3188878020279,0,0,-18.699157359872,0,0,26.684257554425,0,0,-18.6991573600642,0,0,0,0,0,0,0,0,0,0
-322.772,0.179517451300591,20,2,27.2661456148145,0,0,-18.6962810928516,0,0,26.6322821150673,0,0,-18.6962810930438,0,0,0,0,0,0,0,0,0,0
-322.754,0.179501409028116,20,2,27.2230419085555,0,0,-18.6939287784263,0,0,26.5898050588772,0,1,-18.6939287786184,0,0,0,0,0,0,0,0,0,0
-322.732,0.179481540143223,20,2,27.170419439546,0,0,-18.6910549150966,0,0,26.5379476542472,0,0,-18.6910549152886,0,0,0,0,0,0,0,0,0,0
-322.712,0.179463228055591,20,2,27.1226379122663,0,0,-18.6884434195268,0,0,26.4908608379009,0,0,-18.6884434197188,0,0,0,0,0,0,0,0,0,0
-322.69,0.179442810704544,20,2,27.0701409769317,0,0,-18.6855719619401,0,0,26.4391272032739,0,0,-18.6855719621321,0,0,0,0,0,0,0,0,0,0
-322.67,0.179424000649922,20,2,27.0224734918486,0,0,-18.6829625985941,0,0,26.3921528276352,0,0,-18.682962598786,0,0,0,0,0,0,0,0,0,0
-322.648,0.179403036237477,20,2,26.970101915699,0,0,-18.6800934263022,0,0,26.3405427925869,0,0,-18.6800934264941,0,0,0,0,0,0,0,0,0,0
-322.628,0.179383729492603,20,2,26.9225483142342,0,0,-18.6774860859418,0,0,26.2936807027693,0,0,-18.6774860861336,0,0,0,0,0,0,0,0,0,0
-322.606,0.179362219422826,20,2,26.8703019228872,0,0,-18.6746190790687,0,0,26.2421940969737,0,0,-18.6746190792605,0,0,0,0,0,0,0,0,0,0
-322.584,0.179340424092662,20,2,26.8181210349734,0,0,-18.6717531588127,0,0,26.1907720766533,0,0,-18.6717531590044,0,0,0,0,0,0,0,0,0,0
-322.564,0.179320362940073,20,2,26.7707406657409,0,0,-18.6691486922163,0,0,26.1440807914093,0,0,-18.669148692408,0,0,0,0,0,0,0,0,0,0
-322.542,0.179298024090772,20,2,26.718684697111,0,0,-18.6662847558087,0,0,26.092781940986,0,0,-18.6662847560003,0,0,0,0,0,0,0,0,0,0
-322.522,0.179277469467368,20,2,26.6714178117101,0,0,-18.6636820388099,0,0,26.0462025510561,0,0,-18.6636820390015,0,0,0,0,0,0,0,0,0,0
-322.5,0.179254588501233,20,2,26.6194865882529,0,0,-18.660819967813,0,0,25.9950267004516,0,0,-18.6608199680045,0,0,0,0,0,0,0,0,0,0
-322.48,0.179233541681516,20,2,26.5723330284495,0,0,-18.6582188929994,0,0,25.9485590512636,0,0,-18.6582188931908,0,0,0,0,0,0,0,0,0,0
-322.458,0.179210120000146,20,2,26.5205263761613,0,0,-18.655358569543,0,0,25.8975060304975,0,0,-18.6553585697344,0,0,0,0,0,0,0,0,0,0
-322.438,0.179188582257972,20,2,26.4734859838188,0,0,-18.6527590300172,0,0,25.8511499675686,0,0,-18.6527590302086,0,0,0,0,0,0,0,0,0,0
-322.416,0.179164621262252,20,2,26.421803728803,0,0,-18.649900336797,0,0,25.8002196067585,0,0,-18.6499003369884,0,0,0,0,0,0,0,0,0,0
-322.396,0.179142593870829,20,2,26.3748763458823,0,0,-18.6473022261755,0,0,25.7539749756945,0,0,-18.6473022263668,0,0,0,0,0,0,0,0,0,0
-322.374,0.179118094960925,20,2,26.3233183143493,0,0,-18.6444450464517,0,0,25.703167105056,0,0,-18.6444450466429,0,0,0,0,0,0,0,0,0,0
-322.354,0.179095579192805,20,2,26.2765037829087,0,0,-18.6418482588633,0,0,25.6570337515517,0,0,-18.6418482590545,0,0,0,0,0,0,0,0,0,0
-322.332,0.179070543768165,20,2,26.2250698011761,0,0,-18.6389924764589,0,0,25.606348201398,0,0,-18.6389924766501,0,0,0,0,0,0,0,0,0,0
-322.312,0.179047540895239,20,2,26.1783679633709,0,0,-18.6363969065438,0,0,25.5603259712372,0,0,-18.6363969067349,0,0,0,0,0,0,0,0,0,0
-322.29,0.17902197035458,20,2,26.127057857863,0,0,-18.6335424058434,0,0,25.5097625719792,0,0,-18.6335424060345,0,0,0,0,0,0,0,0,0,0
-322.272,0.179000840914105,20,2,26.0851250765582,0,1,-18.6312073718761,0,0,25.4684400610774,0,0,-18.6312073720671,0,0,0,0,0,0,0,0,0,0
-322.25,0.178974762038868,20,2,26.0339327871309,0,0,-18.6283539848705,0,0,25.4179928384274,0,0,-18.6283539850615,0,0,0,0,0,0,0,0,0,0
-322.23,0.178950811814981,20,2,25.9874505156803,0,0,-18.6257604905954,0,0,25.3721871192383,0,0,-18.6257604907864,0,0,0,0,0,0,0,0,0,0
-322.208,0.178924200552439,20,2,25.9363817638999,0,0,-18.6229081611815,0,0,25.3218617166628,0,0,-18.6229081613723,0,0,0,0,0,0,0,0,0,0
-322.188,0.17889976697497,20,2,25.8900117206339,0,0,-18.6203155764864,0,0,25.2761666660298,0,0,-18.6203155766772,0,0,0,0,0,0,0,0,0,0
-322.166,0.178872624721664,20,2,25.83906633324,0,0,-18.6174641906981,0,0,25.2259629142279,0,0,-18.6174641908889,0,0,0,0,0,0,0,0,0,0
-322.146,0.178847709059856,20,2,25.7928083606976,0,0,-18.6148724122304,0,0,25.1803783782853,0,0,-18.6148724124211,0,0,0,0,0,0,0,0,0,0
-322.124,0.178820037211579,20,2,25.7419861645363,0,0,-18.6120218566576,0,0,25.1302961080535,0,0,-18.6120218568483,0,0,0,0,0,0,0,0,0,0
-322.104,0.178794640733994,20,2,25.6958401053533,0,0,-18.6094307815692,0,0,25.0848219330241,0,0,-18.6094307817599,0,0,0,0,0,0,0,0,0,0
-322.082,0.178766440685786,20,2,25.645140927377,0,0,-18.6065809433561,0,0,25.034860975256,0,0,-18.6065809435468,0,0,0,0,0,0,0,0,0,0
-322.062,0.178740564660298,20,2,25.5991066242859,0,0,-18.6039904693025,0,0,24.9894970074511,0,0,-18.603990469493,0,0,0,0,0,0,0,0,0,0
-322.04,0.178711837806442,20,2,25.5485302915537,0,0,-18.6011412361462,0,0,24.9396571931379,0,0,-18.6011412363367,0,0,0,0,0,0,0,0,0,0
-322.02,0.178685483500237,20,2,25.5026075873836,0,0,-18.5985512612846,0,0,24.8944032789572,0,0,-18.598551261475,0,0,0,0,0,0,0,0,0,0
-321.998,0.178656231234253,20,2,25.4521539270606,0,0,-18.5957025214338,0,0,24.8446844391871,0,0,-18.5957025216242,0,0,0,0,0,0,0,0,0,0
-321.978,0.178629399913818,20,2,25.4063426647374,0,0,-18.5931129444223,0,0,24.7995404251187,0,0,-18.5931129446126,0,0,0,0,0,0,0,0,0,0
-321.956,0.178599623628462,20,2,25.3560115040951,0,0,-18.5902645866757,0,0,24.7499423910772,0,0,-18.590264586866,0,0,0,0,0,0,0,0,0,0
-321.936,0.178572316559586,20,2,25.3103115266409,0,0,-18.5876753066717,0,0,24.7049081236974,0,0,-18.5876753068619,0,0,0,0,0,0,0,0,0,0
-321.914,0.178542017646836,20,2,25.2601026930569,0,0,-18.5848272203767,0,0,24.655430726667,0,0,-18.5848272205669,0,0,0,0,0,0,0,0,0,0
-321.894,0.178514236094604,20,2,25.2145138435906,0,0,-18.5822381370358,0,0,24.6105060526406,0,0,-18.5822381372259,0,0,0,0,0,0,0,0,0,0
-321.872,0.178483415945666,20,2,25.1644271645484,0,0,-18.5793902120869,0,0,24.561149124001,0,0,-18.579390212277,0,0,0,0,0,0,0,0,0,0
-321.852,0.178455161174453,20,2,25.1189492862849,0,0,-18.5768012255615,0,0,24.5163338900807,0,0,-18.5768012257516,0,0,0,0,0,0,0,0,0,0
-321.83,0.178423821179748,20,2,25.0689845893742,0,0,-18.5739533523991,0,0,24.4670972613083,0,0,-18.5739533525891,0,0,0,0,0,0,0,0,0,0
-321.808,0.178392209439522,20,2,25.0190837190933,0,0,-18.5711054628212,0,0,24.4179235795282,0,0,-18.5711054630112,0,0,0,0,0,0,0,0,0,0
-321.79,0.178366143429997,20,2,24.978303175648,0,0,-18.5687753382911,0,0,24.3777373549593,0,1,-18.568775338481,0,0,0,0,0,0,0,0,0,0
-321.77,0.17836395445073,20,2,24.933041723835,0,0,-18.5661862978184,0,0,24.6328336979251,1,0,-18.5661862980083,0,0,0,0,0,0,0,0,0,0
-321.75,0.178444938923155,20,2,24.8878245066466,0,0,-18.5636053217472,0,0,25.7872620970911,1,0,-18.563605321937,0,0,0,0,0,0,0,0,0,0
-321.728,0.178537434656644,20,2,24.8381334006691,0,0,-18.5607790554776,0,0,27.0556579648162,1,0,-18.5607790556674,0,0,0,0,0,0,0,0,0,0
-321.708,0.17862462050465,20,2,24.7930027828665,0,0,-18.5582216725997,0,0,28.2074050740667,1,0,-18.5582216727895,0,0,0,0,0,0,0,0,0,0
-321.686,0.178723929390405,20,2,24.7434061109588,0,0,-18.5554220442783,0,0,29.4728542120729,1,0,-18.555422044468,0,0,0,0,0,0,0,0,0,0
-321.666,0.178817301413923,20,2,24.6983605937156,0,0,-18.5528894993474,0,0,30.6219249188484,1,0,-18.552889499537,0,0,0,0,0,0,0,0,0,0
-321.644,0.178923406735265,20,2,24.6488567108246,0,0,-18.5501178748682,0,0,31.8844326988685,1,0,-18.5501178750578,0,0,0,0,0,0,0,0,0,0
-321.624,0.179022949740416,20,2,24.6038948019573,0,0,-18.5476114065781,0,0,33.0308318825201,1,0,-18.5476114067677,0,0,0,0,0,0,0,0,0,0
-321.602,0.179135834787512,20,2,24.5544820703277,0,0,-18.5448691451779,0,0,34.2904036673986,1,0,-18.5448691453674,0,0,0,0,0,0,0,0,0,0
-321.588,0.179199065305543,20,2,24.5230623197595,0,0,-18.5431322994178,0,0,34.9751765563064,0,0,-18.5431322996072,0,0,0,0,0,0,0,0,0,0
-321.568,0.179186175464552,20,2,24.4782169547538,0,0,-18.5406552704573,0,0,34.801993889146,0,0,-18.5406552706467,0,0,0,0,0,0,0,0,0,0
-321.548,0.179183462500138,20,2,24.4334212998306,0,0,-18.5381803831213,0,0,34.7458585335319,0,0,-18.5381803833107,0,0,0,0,0,0,0,0,0,0
-321.526,0.179180184101816,20,2,24.3842032366003,0,0,-18.5354608207044,0,0,34.6841811852301,0,0,-18.5354608208938,0,0,0,0,0,0,0,0,0,0
-321.506,0.179176936658987,20,2,24.3395114724552,0,0,-18.5329910185957,0,0,34.6281758613479,0,0,-18.532991018785,0,0,0,0,0,0,0,0,0,0
-321.484,0.179173071042945,20,2,24.2904076189419,0,0,-18.5302769818135,0,0,34.5666414446494,0,0,-18.5302769820027,0,0,0,0,0,0,0,0,0,0
-321.464,0.179169290409831,20,2,24.2458196180556,0,0,-18.5278121412229,0,0,34.510765964718,0,0,-18.5278121414121,0,0,0,0,0,0,0,0,0,0
-321.442,0.179164838992747,20,2,24.1968298340012,0,0,-18.5251034943011,0,0,34.4493742731534,0,0,-18.5251034944903,0,0,0,0,0,0,0,0,0,0
-321.422,0.179160526456996,20,2,24.1523454688781,0,0,-18.5226434920751,0,0,34.3936284495546,0,0,-18.5226434922643,0,0,0,0,0,0,0,0,0,0
-321.4,0.179155490655019,20,2,24.1034696140506,0,0,-18.5199400998499,0,0,34.3323792768331,0,0,-18.519940100039,0,0,0,0,0,0,0,0,0,0
-321.38,0.179150647503798,20,2,24.0590887572191,0,0,-18.5174848133893,0,0,34.276762922111,0,0,-18.5174848135783,0,0,0,0,0,0,0,0,0,0
-321.358,0.179145028732542,20,2,24.0103266914129,0,0,-18.5147865413056,0,0,34.2156560621206,0,0,-18.5147865414946,0,0,0,0,0,0,0,0,0,0
-321.338,0.179139656252527,20,2,23.9660492154253,0,0,-18.5123358485639,0,0,34.1601689889816,0,0,-18.5123358487528,0,0,0,0,0,0,0,0,0,0
-321.316,0.179133455927066,20,2,23.9174007984611,0,0,-18.5096425626741,0,0,34.0992042357883,0,0,-18.509642562863,0,0,0,0,0,0,0,0,0,0
-321.298,0.17912067989127,20,2,23.7950420378594,0,0,-18.5074407363626,0,0,34.0493795831471,0,0,-18.5074407365514,0,0,0,0,0,0,0,0,0,0
-321.278,0.179204029634777,20,2,24.7352226337971,1,0,-18.5049993217955,0,0,33.9940741054738,0,0,-18.5049993219843,0,0,0,0,0,0,0,0,0,0
-321.258,0.179309631640442,20,2,25.8894532749813,1,0,-18.5025708063859,0,0,33.9388190020174,0,0,-18.5025708065747,0,0,0,0,0,0,0,0,0,0
-321.236,0.179429173306452,20,2,27.1576290201513,1,0,-18.4999148931359,0,0,33.8780961154542,0,0,-18.4999148933246,0,0,0,0,0,0,0,0,0,0
-321.216,0.179540916050149,20,2,28.309173670361,1,0,-18.4975147764951,0,0,33.8229455939586,0,0,-18.4975147766837,0,0,0,0,0,0,0,0,0,0
-321.194,0.179667204180936,20,2,29.5743975276149,1,0,-18.4948907742255,0,0,33.7623369064838,0,0,-18.4948907744141,0,0,0,0,0,0,0,0,0,0
-321.174,0.17978507248777,20,2,30.7232610978538,1,0,-18.4925202773025,0,0,33.7072894393849,0,0,-18.492520277491,0,0,0,0,0,0,0,0,0,0
-321.152,0.179918090394477,20,2,31.9855384648117,1,0,-18.4899295257555,0,0,33.6467932743669,0,0,-18.489929525944,0,0,0,0,0,0,0,0,0,0
-321.132,0.18004206909598,20,2,33.1317258579348,1,0,-18.4875898634998,0,0,33.591847340804,0,0,-18.4875898636882,0,0,0,0,0,0,0,0,0,0
-321.11,0.180181800096852,20,2,34.3910621232623,1,0,-18.4850336958264,0,0,33.5314620289766,0,0,-18.4850336960148,0,0,0,0,0,0,0,0,0,0
