time_after_step_us,Vout,Iload,N_active,IL1,QH1,REQ_accept1,IL2,QH2,REQ_accept2,IL3,QH3,REQ_accept3,IL4,QH4,REQ_accept4,phase_add_request,phase_add_accept,phase_add_reject,new_phase_ramp_state,order_relock_state,a_S_enable_after_add,a_S_mode,post_add_Ton_recovery_active
-447.856,0.991863389676754,20,2,11.6934775385136,0,0,-10.0066401087225,0,0,12.1860270000134,0,0,-10.0066401087272,0,0,0,0,0,0,0,0,0,0
-447.834,0.991774160726539,20,2,11.5703155641021,0,0,-10.1035734805674,0,0,12.0622699369713,0,0,-10.1035734805722,0,0,0,0,0,0,0,0,0,0
-447.814,0.991691929809661,20,2,11.4584878331608,0,0,-10.1915844354809,0,0,11.9499018402919,0,0,-10.1915844354857,0,0,0,0,0,0,0,0,0,0
-447.792,0.991600252337133,20,2,11.3356287525513,0,0,-10.2882751762012,0,0,11.8264490428855,0,0,-10.2882751762062,0,0,0,0,0,0,0,0,0,0
-447.772,0.991515798344127,20,2,11.2240762954823,0,0,-10.3760655785406,0,0,11.7143574657619,0,0,-10.3760655785456,0,0,0,0,0,0,0,0,0,0
-447.75,0.991421678625648,20,2,11.1015199233641,0,0,-10.4725137350297,0,0,11.5912087455181,0,0,-10.4725137350349,0,0,0,0,0,0,0,0,0,0
-447.73,0.991335007260895,20,2,10.990242571299,0,0,-10.5600836279748,0,0,11.47939351621,0,0,-10.56008362798,0,0,0,0,0,0,0,0,0,0
-447.708,0.991238451569734,20,2,10.8679887214725,0,0,-10.6562892483341,0,0,11.3565486837741,0,0,-10.6562892483394,0,0,0,0,0,0,0,0,0,0
-447.688,0.991149568534793,20,2,10.7569863047356,0,0,-10.7436386761612,0,0,11.2450096297409,0,0,-10.7436386761666,0,0,0,0,0,0,0,0,0,0
-447.666,0.991050583141103,20,2,10.6350347901149,0,0,-10.8396018096965,0,0,11.1224684948791,0,0,-10.839601809702,0,0,0,0,0,0,0,0,0,0
-447.646,0.990959494134686,20,2,10.5243071382262,0,0,-10.9267308177757,0,0,11.0112054427824,0,0,-10.9267308177813,0,0,0,0,0,0,0,0,0,0
-447.624,0.99085808530548,20,2,10.4026577708417,0,0,-11.0224515149941,0,0,10.8889678143845,0,0,-11.0224515149998,0,0,0,0,0,0,0,0,0,0
-447.604,0.990764796023436,20,2,10.2922047125191,0,0,-11.1093601497856,0,0,10.7779805900904,0,0,-11.1093601497914,0,0,0,0,0,0,0,0,0,0
-447.584,0.990668181251468,20,2,10.1566891820715,0,0,-11.1961635674141,0,0,10.6671250109157,0,0,-11.19616356742,0,0,0,0,0,0,0,0,0,0
-447.566,0.990638993238261,20,2,10.6822816205107,1,0,-11.2741981911479,0,0,10.5674659640119,0,0,-11.2741981911539,0,0,0,0,0,0,0,0,0,0
-447.544,0.990655457930269,20,2,11.8796603160453,1,0,-11.3694699187406,0,0,10.4457932413599,0,0,-11.3694699187466,0,0,0,0,0,0,0,0,0,0
-447.524,0.990672667907299,20,2,12.9669281829788,1,0,-11.4559822882642,0,0,10.3353075576702,0,0,-11.4559822882704,0,0,0,0,0,0,0,0,0,0
-447.502,0.990694062154381,20,2,14.1615401549325,1,0,-11.5510381631667,0,0,10.2139113512184,0,0,-11.551038163173,0,0,0,0,0,0,0,0,0,0
-447.482,0.990715748157715,20,2,15.246295252017,1,0,-11.6373549994915,0,0,10.1036762859735,0,0,-11.6373549994979,0,0,0,0,0,0,0,0,0,0
-447.46,0.990742060108694,20,2,16.4381458513768,1,0,-11.7321965525164,0,0,9.98255492551114,0,0,-11.7321965525229,0,0,0,0,0,0,0,0,0,0
-447.44,0.990768211366514,20,2,17.5203930386611,1,0,-11.8183192445531,0,0,9.87256896321905,0,0,-11.8183192445597,0,0,0,0,0,0,0,0,0,0
-447.418,0.990799429174584,20,2,18.7094876065529,1,0,-11.9129480004955,0,0,9.75172078487061,0,0,-11.9129480005022,0,0,0,0,0,0,0,0,0,0
-447.398,0.990830034919069,20,2,19.7892317351313,1,0,-11.9988779316912,0,0,9.64198241579197,0,0,-11.998877931698,0,0,0,0,0,0,0,0,0,0
-447.382,0.990799003968235,20,2,20.0228202895378,0,0,-12.0675545652156,0,0,9.55427786621183,0,0,-12.0675545652225,0,0,0,0,0,0,0,0,0,0
-447.364,0.990727153469056,20,2,19.8842228172328,0,0,-12.1447377936223,0,0,9.45570814653979,0,0,-12.1447377936293,0,0,0,0,0,0,0,0,0,0
-447.342,0.990641428241204,20,2,19.7512896623093,0,0,-12.2389609140913,0,0,9.33537451917362,0,0,-12.2389609140984,0,0,0,0,0,0,0,0,0,0
-447.322,0.99056238005442,20,2,19.630588950551,0,0,-12.3245111823932,0,0,9.22611471328294,0,0,-12.3245111824004,0,0,0,0,0,0,0,0,0,0
-447.3,0.99047420086469,20,2,19.4979804801743,0,0,-12.4184986595547,0,0,9.1060767252819,0,0,-12.418498659562,0,0,0,0,0,0,0,0,0,0
-447.28,0.990392924654855,20,2,19.377574829729,0,0,-12.5038347199914,0,0,8.99708560644612,0,0,-12.5038347199988,0,0,0,0,0,0,0,0,0,0
-447.258,0.990302297775517,20,2,19.2452908094966,0,0,-12.5975865834739,0,0,8.87734309036439,0,0,-12.5975865834815,0,0,0,0,0,0,0,0,0,0
-447.238,0.990218799243309,20,2,19.1251800069183,0,0,-12.6827084635478,0,0,8.76862050593729,0,0,-12.6827084635554,0,0,0,0,0,0,0,0,0,0
-447.216,0.990125730943578,20,2,18.9932202016527,0,0,-12.7762247442272,0,0,8.64917329339969,0,0,-12.776224744235,0,0,0,0,0,0,0,0,0,0
-447.196,0.990040015786884,20,2,18.8734040327924,0,0,-12.8611324725727,0,0,8.54071908989146,0,0,-12.8611324725805,0,0,0,0,0,0,0,0,0,0
-447.174,0.989944512332893,20,2,18.7417682065436,0,0,-12.9544132025681,0,0,8.42156701159626,0,0,-12.954413202576,0,0,0,0,0,0,0,0,0,0
-447.154,0.989856586246789,20,2,18.6222464565508,0,0,-13.0391068089483,0,0,8.31338103467603,0,0,-13.0391068089564,0,0,0,0,0,0,0,0,0,0
-447.132,0.989758653901566,20,2,18.4909343725986,0,0,-13.1321520216187,0,0,8.19452392039778,0,0,-13.1321520216269,0,0,0,0,0,0,0,0,0,0
-447.112,0.989668522578296,20,2,18.3717068259241,0,0,-13.2166315369226,0,0,8.08660601489618,0,0,-13.2166315369309,0,0,0,0,0,0,0,0,0,0
-447.094,0.989599138370374,20,2,18.2645224363815,0,0,-13.2925754513932,0,0,8.12992412472506,1,0,-13.2925754514016,0,0,0,0,0,0,0,0,0,0
-447.074,0.989616978974578,20,2,18.1455541544123,0,0,-13.3768680255225,0,0,9.22141997615327,1,0,-13.376868025531,0,0,0,0,0,0,0,0,0,0
-447.052,0.9896390674511,20,2,18.0148377781617,0,0,-13.4694850169108,0,0,10.4206772897235,1,0,-13.4694850169195,0,0,0,0,0,0,0,0,0,0
-447.032,0.98966138506125,20,2,17.8961395368464,0,0,-13.5535873120323,0,0,11.5096504835487,1,0,-13.5535873120411,0,0,0,0,0,0,0,0,0,0
-447.01,0.989688392316251,20,2,17.7657193462629,0,0,-13.6459957545947,0,0,12.7061355604376,1,0,-13.6459957546036,0,0,0,0,0,0,0,0,0,0
-446.99,0.989715176155034,20,2,17.6472895851315,0,0,-13.729909147701,0,0,13.7925909793179,1,0,-13.72990914771,0,0,0,0,0,0,0,0,0,0
-446.968,0.989747090335666,20,2,17.5171638669215,0,0,-13.8221105531369,0,0,14.9863091854937,1,0,-13.822110553146,0,0,0,0,0,0,0,0,0,0
-446.948,0.98977832962977,20,2,17.3990010313612,0,0,-13.9058364157832,0,0,16.0702517030818,1,0,-13.9058364157925,0,0,0,0,0,0,0,0,0,0
-446.926,0.989815138887611,20,2,17.2691680786665,0,0,-13.9978322898184,0,0,17.2612083946174,1,0,-13.9978322898277,0,0,0,0,0,0,0,0,0,0
-446.91,0.989843516974974,20,2,17.1748400342931,0,0,-14.064671112025,0,0,18.126451422284,0,0,-14.0646711120344,0,0,0,0,0,0,0,0,0,0
-446.892,0.98977589132625,20,2,17.0688224096628,0,0,-14.139792362078,0,0,17.9898706546887,0,0,-14.1397923620875,0,0,0,0,0,0,0,0,0,0
-446.872,0.989702636127108,20,2,16.9511543531491,0,0,-14.2231666488561,0,0,17.8711909130634,0,0,-14.2231666488658,0,0,0,0,0,0,0,0,0,0
-446.85,0.989620822738962,20,2,16.821877287924,0,0,-14.3147639776567,0,0,17.7408022776522,0,0,-14.3147639776665,0,0,0,0,0,0,0,0,0,0
-446.83,0.989545327726164,20,2,16.704496087778,0,0,-14.3979302911721,0,0,17.6224117245913,0,0,-14.397930291182,0,0,0,0,0,0,0,0,0,0
-446.808,0.989461053678714,20,2,16.5755344590274,0,0,-14.4892988550791,0,0,17.4923410881125,0,0,-14.4892988550891,0,0,0,0,0,0,0,0,0,0
-446.788,0.989383324552897,20,2,16.458439923191,0,0,-14.5722572059757,0,0,17.3742395261818,0,0,-14.5722572059859,0,0,0,0,0,0,0,0,0,0
-446.766,0.989296596115344,20,2,16.3297935192368,0,0,-14.6633970173419,0,0,17.24448667105,0,0,-14.6633970173522,0,0,0,0,0,0,0,0,0,0
-446.746,0.989216638574412,20,2,16.2129854548993,0,0,-14.7461474174345,0,0,17.1266739020747,0,0,-14.7461474174449,0,0,0,0,0,0,0,0,0,0
-446.724,0.98912746201294,20,2,16.0846540632366,0,0,-14.8370584898989,0,0,16.9972386098916,0,0,-14.8370584899094,0,0,0,0,0,0,0,0,0,0
-446.704,0.989045281752043,20,2,15.9681322768368,0,0,-14.9196009521699,0,0,16.879714434959,0,0,-14.9196009521806,0,0,0,0,0,0,0,0,0,0
-446.682,0.988953663329793,20,2,15.8401156841365,0,0,-15.010283300654,0,0,16.7505964865155,0,0,-15.0102833006648,0,0,0,0,0,0,0,0,0,0
-446.662,0.988869266041308,20,2,15.7238799813651,0,0,-15.0926178392503,0,0,16.6333607059772,0,0,-15.0926178392612,0,0,0,0,0,0,0,0,0,0
