time_after_step_us,Vout,Iload,N_active,IL1,QH1,REQ_accept1,IL2,QH2,REQ_accept2,IL3,QH3,REQ_accept3,IL4,QH4,REQ_accept4,phase_add_request,phase_add_accept,phase_add_reject,new_phase_ramp_state,order_relock_state,a_S_enable_after_add,a_S_mode,post_add_Ton_recovery_active
-447.852,0.991847261764132,20,2,11.671072647202,0,0,-10.0242738123064,0,0,12.1635138572524,0,0,-10.0242738123111,0,0,0,0,0,0,0,0,0,0
-447.83,0.991757799350821,20,2,11.5479395277789,0,0,-10.1211840744379,0,0,12.0397857799859,0,0,-10.1211840744427,0,0,0,0,0,0,0,0,0,0
-447.81,0.991675356466564,20,2,11.4361380206502,0,0,-10.209174022514,0,0,11.9274440258796,0,0,-10.2091740225189,0,0,0,0,0,0,0,0,0,0
-447.788,0.991583446128821,20,2,11.3133077774187,0,0,-10.3058416579349,0,0,11.804020196337,0,0,-10.3058416579398,0,0,0,0,0,0,0,0,0,0
-447.768,0.991498780711831,20,2,11.2017815281146,0,0,-10.3936110575019,0,0,11.6919549454648,0,0,-10.393611057507,0,0,0,0,0,0,0,0,0,0
-447.746,0.991404428725725,20,2,11.0792539756794,0,0,-10.4900361132207,0,0,11.568835175089,0,0,-10.4900361132258,0,0,0,0,0,0,0,0,0,0
-447.726,0.991317546480115,20,2,10.9680028152542,0,0,-10.577585007563,0,0,11.4570462556343,0,0,-10.5775850075682,0,0,0,0,0,0,0,0,0,0
-447.704,0.991220759118621,20,2,10.8457777673311,0,0,-10.6737675317958,0,0,11.3342303549867,0,0,-10.6737675318012,0,0,0,0,0,0,0,0,0,0
-447.684,0.99113166574568,20,2,10.7348015260326,0,0,-10.7610959652942,0,0,11.2227175943329,0,0,-10.7610959652996,0,0,0,0,0,0,0,0,0,0
-447.662,0.99103244927865,20,2,10.6128787954515,0,0,-10.8570360074615,0,0,11.1002053730961,0,0,-10.857036007467,0,0,0,0,0,0,0,0,0,0
-447.642,0.990941150476819,20,2,10.5021773027231,0,0,-10.9441440255897,0,0,10.9889685978288,0,0,-10.9441440255953,0,0,0,0,0,0,0,0,0,0
-447.62,0.990839511170966,20,2,10.3805567014303,0,0,-11.0398416363128,0,0,10.8667598648094,0,0,-11.0398416363186,0,0,0,0,0,0,0,0,0,0
-447.6,0.990746012635821,20,2,10.2701297859137,0,0,-11.1267292856349,0,0,10.7557989007191,0,0,-11.1267292856407,0,0,0,0,0,0,0,0,0,0
-447.58,0.990647363854483,20,2,10.1145779260854,0,0,-11.2135116561946,0,0,10.6449696375601,0,0,-11.2135116562005,0,0,0,0,0,0,0,0,0,0
-447.562,0.990641794501454,20,2,10.9000947482764,1,0,-11.2915287665076,0,0,10.5453328411969,0,0,-11.2915287665136,0,0,0,0,0,0,0,0,0,0
-447.54,0.990658729185612,20,2,12.0972097155156,1,0,-11.3867798705829,0,0,10.4236865255539,0,0,-11.386779870589,0,0,0,0,0,0,0,0,0,0
-447.52,0.990676365915061,20,2,13.1842380613997,1,0,-11.4732735579077,0,0,10.3132247757385,0,0,-11.4732735579139,0,0,0,0,0,0,0,0,0,0
-447.498,0.990698229025423,20,2,14.3785868151012,1,0,-11.5683089553442,0,0,10.1918548169547,0,0,-11.5683089553505,0,0,0,0,0,0,0,0,0,0
-447.478,0.990720340755117,20,2,15.4631028543844,1,0,-11.6546072419831,0,0,10.0816435410033,0,0,-11.6546072419895,0,0,0,0,0,0,0,0,0,0
-447.456,0.99074712044092,20,2,16.6546907445951,1,0,-11.7494284630196,0,0,9.96054826947175,0,0,-11.7494284630261,0,0,0,0,0,0,0,0,0,0
-447.436,0.990773696399421,20,2,17.7366993364727,1,0,-11.8355327373625,0,0,9.85058595244079,0,0,-11.8355327373691,0,0,0,0,0,0,0,0,0,0
-447.414,0.990805380814275,20,2,18.9255317033806,1,0,-11.9301413062218,0,0,9.72976370488881,0,0,-11.9301413062285,0,0,0,0,0,0,0,0,0,0
-447.394,0.990836410234146,20,2,20.0050376980949,1,0,-12.0160529511961,0,0,9.62004883758611,0,0,-12.016052951203,0,0,0,0,0,0,0,0,0,0
-447.38,0.990789582278283,20,2,19.9909049577362,0,0,-12.0761346040458,0,0,9.5433205019867,0,0,-12.0761346040527,0,0,0,0,0,0,0,0,0,0
-447.36,0.990711662808706,20,2,19.860040497592,0,0,-12.1618784516019,0,0,9.43381778317329,0,0,-12.1618784516089,0,0,0,0,0,0,0,0,0,0
-447.338,0.990625703599881,20,2,19.727138275084,0,0,-12.2560791286087,0,0,9.31351231912587,0,0,-12.2560791286158,0,0,0,0,0,0,0,0,0,0
-447.316,0.990538458513019,20,2,19.5944061429532,0,0,-12.3501563712234,0,0,9.19336172629844,0,0,-12.3501563712306,0,0,0,0,0,0,0,0,0,0
-447.296,0.99045803040153,20,2,19.4738881133282,0,0,-12.435574031475,0,0,9.08426826844259,0,0,-12.4355740314823,0,0,0,0,0,0,0,0,0,0
-447.274,0.990368335235984,20,2,19.3414805207295,0,0,-12.5294156489764,0,0,8.96441321143307,0,0,-12.5294156489839,0,0,0,0,0,0,0,0,0,0
-447.254,0.990285682630763,20,2,19.2212574203672,0,0,-12.6146191182545,0,0,8.85558834623646,0,0,-12.614619118262,0,0,0,0,0,0,0,0,0,0
-447.232,0.990193543656913,20,2,19.089174132418,0,0,-12.7082251410438,0,0,8.7360286570234,0,0,-12.7082251410514,0,0,0,0,0,0,0,0,0,0
-447.212,0.990108672256913,20,2,18.9692457474371,0,0,-12.7932144475518,0,0,8.62747223131728,0,0,-12.7932144475595,0,0,0,0,0,0,0,0,0,0
-447.19,0.990014095742068,20,2,18.8374865284813,0,0,-12.8865849072748,0,0,8.5082077409516,0,0,-12.8865849072827,0,0,0,0,0,0,0,0,0,0
-447.17,0.989927011243438,20,2,18.7178526442984,0,0,-12.9713600803463,0,0,8.39991960072519,0,0,-12.9713600803543,0,0,0,0,0,0,0,0,0,0
-447.148,0.989830003451814,20,2,18.5864172579089,0,0,-13.0644950098902,0,0,8.28095013933299,0,0,-13.0644950098983,0,0,0,0,0,0,0,0,0,0
-447.128,0.98974071154788,20,2,18.4670776592404,0,0,-13.1490560799856,0,0,8.17293012973608,0,0,-13.1490560799938,0,0,0,0,0,0,0,0,0,0
-447.108,0.989650370498794,20,2,18.3478781206623,0,0,-13.2335152073151,0,0,8.06503774672256,0,0,-13.2335152073234,0,0,0,0,0,0,0,0,0,0
-447.09,0.989602535713717,20,2,18.2407184600861,0,0,-13.309441243748,0,0,8.34831949824305,1,0,-13.3094412437564,0,0,0,0,0,0,0,0,0,0
-447.068,0.989622747251194,20,2,18.1098887991919,0,0,-13.402138081193,0,0,9.54863431550377,1,0,-13.4021380812016,0,0,0,0,0,0,0,0,0,0
-447.048,0.98964336060628,20,2,17.991087869566,0,0,-13.4863127008936,0,0,10.6385679455267,1,0,-13.4863127009022,0,0,0,0,0,0,0,0,0,0
-447.026,0.989668495438762,20,2,17.8605550487182,0,0,-13.5788004120528,0,0,11.8361084793203,1,0,-13.5788004120615,0,0,0,0,0,0,0,0,0,0
-447.006,0.989693579127653,20,2,17.7420231930494,0,0,-13.6627856058113,0,0,12.9235224754011,1,0,-13.6627856058202,0,0,0,0,0,0,0,0,0,0
-446.984,0.989723625400617,20,2,17.6117854964988,0,0,-13.7550657046637,0,0,14.1182940954711,1,0,-13.7550657046727,0,0,0,0,0,0,0,0,0,0
-446.964,0.989753168648474,20,2,17.4935211579448,0,0,-13.8388628461054,0,0,15.2031933346908,1,0,-13.8388628461145,0,0,0,0,0,0,0,0,0,0
-446.942,0.989788114511806,20,2,17.3635768763834,0,0,-13.9309368406506,0,0,16.3952014008773,1,0,-13.9309368406599,0,0,0,0,0,0,0,0,0,0
-446.922,0.989822106547819,20,2,17.2455785039504,0,0,-14.0145472979713,0,0,17.4775907513234,1,0,-14.0145472979807,0,0,0,0,0,0,0,0,0,0
-446.906,0.989832147445716,20,2,17.1512711211809,0,0,-14.0813715810032,0,0,18.1357093864017,0,0,-14.0813715810127,0,0,0,0,0,0,0,0,0,0
-446.888,0.98976132573162,20,2,17.0452778665027,0,0,-14.1564751424297,0,0,17.9661236855483,0,0,-14.1564751424393,0,0,0,0,0,0,0,0,0,0
-446.866,0.989680451387161,20,2,16.9158805794951,0,0,-14.2481596227412,0,0,17.8356138506235,0,0,-14.2481596227509,0,0,0,0,0,0,0,0,0,0
-446.846,0.989605808964377,20,2,16.7983901233382,0,0,-14.3314051629749,0,0,17.7171131537305,0,0,-14.3314051629847,0,0,0,0,0,0,0,0,0,0
-446.824,0.989522471571559,20,2,16.6693083532264,0,0,-14.4228608740261,0,0,17.5869214004133,0,0,-14.4228608740361,0,0,0,0,0,0,0,0,0,0
-446.804,0.989445592864405,20,2,16.552104634633,0,0,-14.5058984474478,0,0,17.4687097699509,0,0,-14.5058984474579,0,0,0,0,0,0,0,0,0,0
-446.782,0.989359798693572,20,2,16.4233381700545,0,0,-14.5971254011006,0,0,17.3388358809664,0,0,-14.5971254011108,0,0,0,0,0,0,0,0,0,0
-446.762,0.989280689400997,20,2,16.3064209965003,0,0,-14.6799550190796,0,0,17.2209131190417,0,0,-14.6799550190899,0,0,0,0,0,0,0,0,0,0
-446.74,0.989192444719484,20,2,16.1779696252649,0,0,-14.7709532284834,0,0,17.091356876301,0,0,-14.7709532284938,0,0,0,0,0,0,0,0,0,0
-446.72,0.989111110537688,20,2,16.0613388034743,0,0,-14.8535749035576,0,0,16.9737227842822,0,0,-14.8535749035682,0,0,0,0,0,0,0,0,0,0
-446.698,0.989020421609799,20,2,15.9332023125665,0,0,-14.9443443831457,0,0,16.8444839688848,0,0,-14.9443443831564,0,0,0,0,0,0,0,0,0,0
-446.678,0.98893686823222,20,2,15.816857648515,0,0,-15.0267581290188,0,0,16.7271383474033,0,0,-15.0267581290297,0,0,0,0,0,0,0,0,0,0
-446.656,0.988843741319203,20,2,15.6890358240969,0,0,-15.1172988945049,0,0,16.5982167396397,0,0,-15.1172988945158,0,0,0,0,0,0,0,0,0,0
