success,error_message,case_id,controller,role,trigger_mode,load_step_offset_us,phase_release_delay_us,t_load_step_us,vout0_V,il1_0_A,il2_0_A,il3_0_A,il4_0_A,qh1_at_step,qh2_at_step,qh3_at_step,qh4_at_step,remaining_ton1_ns,remaining_ton2_ns,remaining_ton3_ns,remaining_ton4_ns,delta_v_actual_peak_mV,t_peak_actual_us,secondary_undershoot_mV,final_error_mV,global_trunc_duration_us,inhibit_raw_duration_us,effective_inhibit_duration_us,release_clock_edge_count,release_clock_time_us,one_shot_edge_count,one_shot_time_us,req_edges_during_inhibit,wave_csv
1,,r049o_20A_off0p050_a0,A0_no_inhibit,baseline_same_model,disabled_negative_window,0.05,1.25,450.05,0.999515539655166,7.09859221167706,9.80655242158892,12.6319961684476,12.4624866579627,0,0,0,1,0,0,0,50.5000000000904,2.11033004942607,9.45400000000005,-0.89094914066401,-0.439674881791308,0,0,0,1,1.25000000000006,0,NaN,0,E:\Desktop\codex\output\data\r049o_20A_off0p050_a0_r049o_release_timing_wave.csv
1,,r049o_20A_off0p050_a2_rel1p250,A2_release_1p250us,release_timing_probe,release_timing_1p250us,0.05,1.25,450.05,0.999515539655166,7.09859221167706,9.80655242158892,12.6319961684476,12.4624866579627,0,0,0,1,0,0,0,50.5000000000904,2.11033004942607,9.45400000000005,-0.89094914066401,-0.439674881791308,0,1.68999999999999,1.24000000000001,1,1.25000000000006,1,1.31000000000008,0,E:\Desktop\codex\output\data\r049o_20A_off0p050_a2_rel1p250_r049o_release_timing_wave.csv
1,,r049o_20A_off0p050_a2_rel1p450,A2_release_1p450us,release_timing_probe,release_timing_1p450us,0.05,1.45,450.05,0.999515539655166,7.09859221167706,9.80655242158892,12.6319961684476,12.4624866579627,0,0,0,1,0,0,0,50.5000000000904,2.11033004942607,9.45400000000005,-0.89094914066401,-0.439674881791308,0,1.68999999999999,1.44000000000001,1,1.45000000000006,1,1.51000000000009,0,E:\Desktop\codex\output\data\r049o_20A_off0p050_a2_rel1p450_r049o_release_timing_wave.csv
1,,r049o_20A_off0p105_a0,A0_no_inhibit,baseline_same_model,disabled_negative_window,0.105,1.25,450.105,0.999516954726827,6.80802735888066,9.50796408429991,12.3250362516588,15.2898326239098,0,0,0,0,0,0,0,0,2.0935647513205,8.38900000000003,-0.899133797393703,-0.434362156482515,0,0,0,1,1.25100000000002,0,NaN,0,E:\Desktop\codex\output\data\r049o_20A_off0p105_a0_r049o_release_timing_wave.csv
1,,r049o_20A_off0p105_a2_rel1p250,A2_release_1p250us,release_timing_probe,release_timing_1p250us,0.105,1.25,450.105,0.999516954726827,6.80802735888066,9.50796408429991,12.3250362516588,15.2898326239098,0,0,0,0,0,0,0,0,2.0935647513205,8.38900000000003,-0.899133797393703,-0.434362156482515,0,1.68999999999999,1.22399999999997,1,1.25100000000002,1,1.29500000000001,1,E:\Desktop\codex\output\data\r049o_20A_off0p105_a2_rel1p250_r049o_release_timing_wave.csv
1,,r049o_20A_off0p105_a2_rel1p450,A2_release_1p450us,release_timing_probe,release_timing_1p450us,0.105,1.45,450.105,0.999516954726827,6.80802735888066,9.50796408429991,12.3250362516588,15.2898326239098,0,0,0,0,0,0,0,0,2.0935647513205,8.38900000000003,-0.899133797393703,-0.434362156482515,0,1.68999999999999,1.42399999999998,1,1.45100000000002,1,1.49500000000001,1,E:\Desktop\codex\output\data\r049o_20A_off0p105_a2_rel1p450_r049o_release_timing_wave.csv
