run,target,offset_us,window,a0_max_mV,a2_max_mV,a2_minus_a0_max_mV,peak_improvement_mV,a0_max_time_us,a2_max_time_us,a0_min_mV,a2_min_mV,a2_minus_a0_min_mV,undershoot_improvement_mV,a0_final_error_mV,a2_final_error_mV,a2_minus_a0_final_error_mV
R049K,20A,0.050,early_local_peak,2.097721737160052,2.097721737160052,0.0,0.0,0.484000000000085,0.484000000000085,0.07040286945003693,-0.22125046177301488,-0.2916533312230518,-0.2916533312230518,-0.4396748817909432,-0.4422423926659423,-0.0025675108749990683
R049K,20A,0.050,late_settling,1.9391535433499474,2.070973432140022,0.13181988879007456,-0.13181988879007456,12.7160000000001,12.1580000000001,-0.8909491406640102,-0.9170011152009883,-0.02605197453697805,-0.02605197453697805,-0.4396748817909432,-0.4422423926659423,-0.0025675108749990683
R049K,20A,0.050,recovery_peak,2.1103300494300647,1.9307054383599365,-0.17962461107012828,0.17962461107012828,9.45400000000005,11.654,-0.4026078355210405,-1.0413736806910157,-0.6387658451699751,-0.6387658451699751,-0.4396748817909432,-0.4422423926659423,-0.0025675108749990683
R049K,20A,0.105,early_local_peak,1.9439226308799462,1.9439226308799462,0.0,0.0,0.429000000000033,0.429000000000033,0.09497206043995732,-0.5713229949819709,-0.6662950554219282,-0.6662950554219282,-0.43436215648255927,-0.4306219701642675,0.0037401863182917605
R049K,20A,0.105,late_settling,2.0093183535299097,2.031570155829998,0.022251802300088386,-0.022251802300088386,12.209,12.115,-0.8991337973940361,-0.844408709871014,0.054725087523022076,0.054725087523022076,-0.43436215648255927,-0.4306219701642675,0.0037401863182917605
R049K,20A,0.105,recovery_peak,2.093564751320054,1.89814480025996,-0.19541995106009402,0.19541995106009402,8.38900000000003,11.059,-0.0030137685369524547,-1.661856367104031,-1.6588425985670785,-1.6588425985670785,-0.43436215648255927,-0.4306219701642675,0.0037401863182917605
