run,target,offset_us,window,a0_max_mV,a2_max_mV,a2_minus_a0_max_mV,peak_improvement_mV,a0_max_time_us,a2_max_time_us,a0_min_mV,a2_min_mV,a2_minus_a0_min_mV,undershoot_improvement_mV,a0_final_error_mV,a2_final_error_mV,a2_minus_a0_final_error_mV
R049J,20A,0.050,early_local_peak,2.097721737160052,2.097721737160052,0.0,0.0,0.484000000000085,0.484000000000085,0.07040286945003693,-1.1423776571269917,-1.2127805265770286,-1.2127805265770286,-0.4396748817909432,-0.43628076166387286,0.0033941201270703547
R049J,20A,0.050,late_settling,1.9391535433499474,1.8489004476600623,-0.09025309568988504,0.09025309568988504,12.7160000000001,15.4300000000001,-0.8909491406640102,-0.8377681988189778,0.053180941845032415,0.053180941845032415,-0.4396748817909432,-0.43628076166387286,0.0033941201270703547
R049J,20A,0.050,recovery_peak,2.1103300494300647,1.484145203120013,-0.6261848463100517,0.6261848463100517,9.45400000000005,10.8800000000001,-0.4026078355210405,-3.392746692265969,-2.9901388567449283,-2.9901388567449283,-0.4396748817909432,-0.43628076166387286,0.0033941201270703547
R049J,20A,0.105,early_local_peak,1.9439226308799462,1.9439226308799462,0.0,0.0,0.429000000000033,0.429000000000033,0.09497206043995732,-1.53501584444804,-1.6299879048879973,-1.6299879048879973,-0.43436215648255927,-0.44171059932993156,-0.007348442847372294
R049J,20A,0.105,late_settling,2.0093183535299097,1.8058881479299238,-0.20343020559998592,0.20343020559998592,12.209,16.397,-0.8991337973940361,-0.9058102415530067,-0.006676444158970618,-0.006676444158970618,-0.43436215648255927,-0.44171059932993156,-0.007348442847372294
R049J,20A,0.105,recovery_peak,2.093564751320054,1.512291850199965,-0.581272901120089,0.581272901120089,8.38900000000003,11.843,-0.0030137685369524547,-4.160151472002993,-4.157137703466041,-4.157137703466041,-0.43436215648255927,-0.44171059932993156,-0.007348442847372294
