run,offset_us,controller,window,a0_max_mV,a2_max_mV,peak_improvement_mV,a2_minus_a0_max_mV,a0_min_mV,a2_min_mV,undershoot_improvement_mV,a2_release_clock_time_us,a2_oneshot_time_us,a2_inhibit_raw_duration_us
R049R,0.050,A2_1p615,early_local_peak,2.097721737160052,2.097721737160052,0.0,0.0,0.07040286945003693,0.07040286945003693,0.0,1.61600000000007,1.67000000000006,1.6900000000000492
R049R,0.050,A2_1p615,recovery_peak,2.1103300494300647,2.1103300494300647,0.0,0.0,-0.4026078355210405,-0.4026078355210405,0.0,1.61600000000007,1.67000000000006,1.6900000000000492
R049R,0.050,A2_1p615,late_settling,1.9391535433499474,1.9391535433499474,0.0,0.0,-0.8909491406640102,-0.8909491406640102,0.0,1.61600000000007,1.67000000000006,1.6900000000000492
R049R,0.105,A2_1p615,early_local_peak,1.9439226308799462,1.9439226308799462,0.0,0.0,0.09497206043995732,-0.19797550089994953,-0.29294756133990685,1.615,1.65500000000004,1.6899999999999875
R049R,0.105,A2_1p615,recovery_peak,2.093564751320054,1.969179362399931,0.12438538892012296,-0.12438538892012296,-0.0030137685369524547,-0.7903093474580514,-0.7872955789210989,1.615,1.65500000000004,1.6899999999999875
R049R,0.105,A2_1p615,late_settling,2.0093183535299097,1.9739051915199646,0.035413162009945154,-0.035413162009945154,-0.8991337973940361,-0.8498861300050287,0.04924766738900743,1.615,1.65500000000004,1.6899999999999875
