time_from_load_step_us,vout_V,qh4,req_global,allow_controlled_reentry,inhibit_raw,release_clock,one_shot_done
0.419000000000038,1.00194375565267,0,0,0,1,0,0
0.421000000000015,1.00194381234965,0,0,0,1,0,0
0.422999999999992,1.00194385739464,0,0,0,1,0,0
0.425000000000024,1.00194389078896,0,0,0,1,0,0
0.427000000000001,1.00194391253393,0,0,0,1,0,0
0.429000000000033,1.00194392263088,0,0,0,1,0,0
0.43100000000001,1.00194392108112,0,0,0,1,0,0
0.432999999999987,1.00194390788598,0,0,0,1,0,0
0.435000000000019,1.00194388304679,0,0,0,1,0,0
0.436999999999996,1.00194384656485,0,0,0,1,0,0
0.439000000000027,1.0019437984415,0,0,0,1,0,0
0.441000000000005,1.00194373867806,0,0,0,1,0,0
0.443000000000036,1.00194366727584,0,0,0,1,0,0
0.445000000000014,1.00194358423617,0,0,0,1,0,0
0.446999999999991,1.00194348956038,0,0,0,1,0,0
0.449000000000022,1.00194338324977,0,0,0,1,0,0
0.451,1.00194326530569,0,0,0,1,0,0
0.453000000000031,1.00194313572943,0,0,0,1,0,0
0.455000000000008,1.00194299452234,0,0,0,1,0,0
0.45700000000004,1.00194284168572,0,0,0,1,0,0
0.459000000000017,1.0019426772209,0,0,0,1,0,0
0.460999999999994,1.00194250112921,0,0,0,1,0,0
0.463000000000026,1.00194231341196,0,0,0,1,0,0
0.465000000000003,1.00194211407048,0,0,0,1,0,0
0.467000000000035,1.00194190310608,0,0,0,1,0,0
0.469000000000012,1.00194168052009,0,0,0,1,0,0
0.470999999999989,1.00194144631383,0,0,0,1,0,0
0.473000000000021,1.00194120048862,0,0,0,1,0,0
0.474999999999998,1.00194094304579,0,0,0,1,0,0
0.47700000000003,1.00194067398665,0,0,0,1,0,0
0.479000000000007,1.00194039331252,0,0,0,1,0,0
0.481000000000038,1.00194010102473,0,0,0,1,0,0
0.483000000000016,1.0019397971246,0,0,0,1,0,0
0.484999999999993,1.00193948161345,0,0,0,1,0,0
0.487000000000024,1.0019391544926,0,0,0,1,0,0
0.489000000000002,1.00193881576337,0,0,0,1,0,0
0.491000000000033,1.00193846542708,0,0,0,1,0,0
0.49300000000001,1.00193810348506,0,0,0,1,0,0
0.494999999999988,1.00193772993862,0,0,0,1,0,0
0.497000000000019,1.00193734478909,0,0,0,1,0,0
0.498999999999996,1.00193694803778,0,0,0,1,0,0
0.501000000000028,1.00193653968603,0,0,0,1,0,0
0.503000000000005,1.00193611973514,0,0,0,1,0,0
0.505000000000037,1.00193568818645,0,0,0,1,0,0
0.507000000000014,1.00193524504127,0,0,0,1,0,0
0.508999999999991,1.00193479030092,0,0,0,1,0,0
0.511000000000023,1.00193432396672,0,0,0,1,0,0
0.513,1.00193384604,0,0,0,1,0,0
0.515000000000032,1.00193335652208,0,0,0,1,0,0
0.517000000000009,1.00193285541427,0,0,0,1,0,0
0.51900000000004,1.0019323427179,0,0,0,1,0,0
0.521000000000018,1.00193181843429,0,0,0,1,0,0
0.522999999999995,1.00193128256476,0,0,0,1,0,0
0.525000000000026,1.00193073511063,0,0,0,1,0,0
0.527000000000004,1.00193017607321,0,0,0,1,0,0
0.529000000000035,1.00192960545385,0,0,0,1,0,0
0.531000000000012,1.00192902325384,0,0,0,1,0,0
0.53299999999999,1.00192842947452,0,0,0,1,0,0
0.535000000000021,1.0019278241172,0,0,0,1,0,0
0.536999999999998,1.00192720718321,0,0,0,1,0,0
0.53900000000003,1.00192657867386,0,0,0,1,0,0
0.541000000000007,1.00192593859048,0,0,0,1,0,0
0.543000000000039,1.00192528693438,0,0,0,1,0,0
0.545000000000016,1.00192462370689,0,0,0,1,0,0
0.546999999999993,1.00192394890933,0,0,0,1,0,0
0.549000000000025,1.00192326254302,0,0,0,1,0,0
0.551000000000002,1.00192256460928,0,0,0,1,0,0
0.553000000000033,1.00192185510943,0,0,0,1,0,0
0.555000000000011,1.00192113404479,0,0,0,1,0,0
0.556999999999988,1.00192040141668,0,0,0,1,0,0
0.55900000000002,1.00191965722642,0,0,0,1,0,0
0.560999999999997,1.00191890147533,0,0,0,1,0,0
0.563000000000028,1.00191813416474,0,0,0,1,0,0
0.565000000000006,1.00191735529595,0,0,0,1,0,0
0.567000000000037,1.0019165648703,0,0,0,1,0,0
0.569000000000014,1.00191576288911,0,0,0,1,0,0
0.570999999999992,1.00191494935368,0,0,0,1,0,0
0.573000000000023,1.00191412426535,0,0,0,1,0,0
0.575,1.00191328762544,0,0,0,1,0,0
0.577000000000032,1.00191243943526,0,0,0,1,0,0
0.579000000000009,1.00191157969613,0,0,0,1,0,0
0.580999999999987,1.00191070840938,0,0,0,1,0,0
0.583000000000018,1.00190982557632,0,0,0,1,0,0
0.584999999999995,1.00190893119828,0,0,0,1,0,0
0.587000000000027,1.00190802527658,0,0,0,1,0,0
0.589000000000004,1.00190710781253,0,0,0,1,0,0
0.591000000000035,1.00190617880745,0,0,0,1,0,0
0.593000000000013,1.00190523826267,0,0,0,1,0,0
0.59499999999999,1.00190428617951,0,0,0,1,0,0
0.597000000000022,1.00190332255928,0,0,0,1,0,0
0.598999999999999,1.00190234740331,0,0,0,1,0,0
0.60100000000003,1.00190136071291,0,0,0,1,0,0
0.603000000000008,1.00190036248941,0,0,0,1,0,0
0.605000000000039,1.00189935273413,0,0,0,1,0,0
0.607000000000016,1.00189833144838,0,0,0,1,0,0
0.608999999999994,1.00189729863348,0,0,0,1,0,0
0.611000000000025,1.00189625429076,0,0,0,1,0,0
0.613000000000002,1.00189519842154,0,0,0,1,0,0
0.615000000000034,1.00189413102713,0,0,0,1,0,0
0.617000000000011,1.00189305210886,0,0,0,1,0,0
0.618999999999988,1.00189196166804,0,0,0,1,0,0
0.62100000000002,1.001890859706,0,0,0,1,0,0
0.622999999999997,1.00188974622404,0,0,0,1,0,0
0.625000000000029,1.00188862122351,0,0,0,1,0,0
0.627000000000006,1.0018874847057,0,0,0,1,0,0
0.629000000000038,1.00188633667196,0,0,0,1,0,0
0.631000000000015,1.00188517712358,0,0,0,1,0,0
0.632999999999992,1.00188400606189,0,0,0,1,0,0
0.635000000000024,1.00188282348822,0,0,0,1,0,0
0.637000000000001,1.00188162940388,0,0,0,1,0,0
0.639000000000032,1.00188042381019,0,0,0,1,0,0
0.64100000000001,1.00187920670847,0,0,0,1,0,0
0.642999999999987,1.00187797810004,0,0,0,1,0,0
0.645000000000018,1.00187673798622,0,0,0,1,0,0
0.646999999999996,1.00187548636833,0,0,0,1,0,0
0.649000000000027,1.00187422324769,0,0,0,1,0,0
0.651000000000004,1.00187294862562,0,0,0,1,0,0
0.653000000000036,1.00187166250343,0,0,0,1,0,0
0.655000000000013,1.00187036488246,0,0,0,1,0,0
0.65699999999999,1.001869055764,0,0,0,1,0,0
0.659000000000022,1.0018677351494,0,0,0,1,0,0
0.660999999999999,1.00186640303995,0,0,0,1,0,0
0.663000000000031,1.001865059437,0,0,0,1,0,0
0.665000000000008,1.00186370434184,0,0,0,1,0,0
0.66700000000004,1.00186233775581,0,0,0,1,0,0
0.669000000000017,1.00186095968022,0,0,0,1,0,0
0.670999999999994,1.00185957011639,0,0,0,1,0,0
0.673000000000026,1.00185816906564,0,0,0,1,0,0
0.675000000000003,1.00185675652929,0,0,0,1,0,0
0.677000000000034,1.00185533250866,0,0,0,1,0,0
0.679000000000012,1.00185389700506,0,0,0,1,0,0
0.680999999999989,1.00185245001983,0,0,0,1,0,0
0.68300000000002,1.00185099155426,0,0,0,1,0,0
0.684999999999998,1.0018495216097,0,0,0,1,0,0
0.687000000000029,1.00184804018744,0,0,0,1,0,0
0.689000000000006,1.00184654728882,0,0,0,1,0,0
0.691000000000038,1.00184504291515,0,0,0,1,0,0
0.693000000000015,1.00184352706775,0,0,0,1,0,0
0.694999999999993,1.00184199974794,0,0,0,1,0,0
0.697000000000024,1.00184046095704,0,0,0,1,0,0
0.699000000000001,1.00183891069637,0,0,0,1,0,0
0.701000000000033,1.00183734896724,0,0,0,1,0,0
0.70300000000001,1.00183577577097,0,0,0,1,0,0
0.704999999999987,1.00183419110889,0,0,0,1,0,0
0.707000000000019,1.00183259498232,0,0,0,1,0,0
0.708999999999996,1.00183098739256,0,0,0,1,0,0
0.711000000000028,1.00182936834094,0,0,0,1,0,0
0.713000000000005,1.00182773782878,0,0,0,1,0,0
0.715000000000036,1.0018260958574,0,0,0,1,0,0
0.717000000000014,1.00182444242812,0,0,0,1,0,0
0.718999999999991,1.00182277754225,0,0,0,1,0,0
0.721000000000022,1.00182110120111,0,0,0,1,0,0
0.723,1.00181941340602,0,0,0,1,0,0
0.725000000000031,1.00181771415831,0,0,0,1,0,0
0.727000000000008,1.00181600345928,0,0,0,1,0,0
0.72900000000004,1.00181428131026,0,0,0,1,0,0
0.731000000000017,1.00181254771257,0,0,0,1,0,0
0.732999999999995,1.00181080266752,0,0,0,1,0,0
0.735000000000026,1.00180904617643,0,0,0,1,0,0
0.737000000000003,1.00180727824062,0,0,0,1,0,0
0.739000000000035,1.00180549886142,0,0,0,1,0,0
0.741000000000012,1.00180370804013,0,0,0,1,0,0
0.742999999999989,1.00180190577808,0,0,0,1,0,0
0.745000000000021,1.00180009207658,0,0,0,1,0,0
0.746999999999998,1.00179826693695,0,0,0,1,0,0
0.74900000000003,1.00179643036052,0,0,0,1,0,0
0.751000000000007,1.00179458234859,0,0,0,1,0,0
0.753000000000038,1.0017927229025,0,0,0,1,0,0
0.755000000000016,1.00179085202355,0,0,0,1,0,0
0.756999999999993,1.00178896971306,0,0,0,1,0,0
0.759000000000024,1.00178707597235,0,0,0,1,0,0
0.761000000000002,1.00178517080275,0,0,0,1,0,0
0.763000000000033,1.00178325420556,0,0,0,1,0,0
0.76500000000001,1.00178132618211,0,0,0,1,0,0
0.766999999999988,1.00177938673371,0,0,0,1,0,0
0.769000000000019,1.00177743586169,0,0,0,1,0,0
0.770999999999996,1.00177547356736,0,0,0,1,0,0
0.773000000000028,1.00177349985203,0,0,0,1,0,0
0.775000000000005,1.00177151471704,0,0,0,1,0,0
0.777000000000037,1.00176951816368,0,0,0,1,0,0
0.779000000000014,1.00176751019329,0,0,0,1,0,0
0.780999999999991,1.00176549080718,0,0,0,1,0,0
0.783000000000023,1.00176346000667,0,0,0,1,0,0
0.785,1.00176141779307,0,0,0,1,0,0
0.787000000000032,1.00175936416771,0,0,0,1,0,0
0.789000000000009,1.0017572991319,0,0,0,1,0,0
0.79100000000004,1.00175522268696,0,0,0,1,0,0
0.793000000000018,1.0017531348342,0,0,0,1,0,0
0.794999999999995,1.00175103557495,0,0,0,1,0,0
0.797000000000026,1.00174892491053,0,0,0,1,0,0
0.799000000000004,1.00174680284224,0,0,0,1,0,0
0.801000000000035,1.00174466937141,0,0,0,1,0,0
0.803000000000012,1.00174252449936,0,0,0,1,0,0
0.80499999999999,1.0017403682274,0,0,0,1,0,0
0.807000000000021,1.00173820055685,0,0,0,1,0,0
0.808999999999998,1.00173602148903,0,0,0,1,0,0
0.81100000000003,1.00173383102525,0,0,0,1,0,0
0.813000000000007,1.00173162916684,0,0,0,1,0,0
0.815000000000039,1.00172941591511,0,0,0,1,0,0
0.817000000000016,1.00172719127138,0,0,0,1,0,0
0.818999999999993,1.00172495523696,0,0,0,1,0,0
0.821000000000025,1.00172270781318,0,0,0,1,0,0
0.823000000000002,1.00172044900135,0,0,0,1,0,0
0.825000000000034,1.00171817880278,0,0,0,1,0,0
0.827000000000011,1.0017158972188,0,0,0,1,0,0
0.828999999999988,1.00171360425072,0,0,0,1,0,0
0.83100000000002,1.00171129989987,0,0,0,1,0,0
0.832999999999997,1.00170898416755,0,0,0,1,0,0
0.835000000000028,1.00170665705508,0,0,0,1,0,0
0.837000000000006,1.00170431856379,0,0,0,1,0,0
0.839000000000037,1.00170196869498,0,0,0,1,0,0
0.841000000000015,1.00169960744998,0,0,0,1,0,0
0.842999999999992,1.00169723483011,0,0,0,1,0,0
0.845000000000023,1.00169485083667,0,0,0,1,0,0
0.847000000000001,1.001692455471,0,0,0,1,0,0
0.849000000000032,1.00169004873439,0,0,0,1,0,0
0.851000000000009,1.00168763062818,0,0,0,1,0,0
0.852999999999987,1.00168520115368,0,0,0,1,0,0
0.855000000000018,1.0016827603122,0,0,0,1,0,0
0.856999999999995,1.00168030810507,0,0,0,1,0,0
0.859000000000027,1.00167784453359,0,0,0,1,0,0
0.861000000000004,1.00167536959909,0,0,0,1,0,0
0.863000000000036,1.00167288330289,0,0,0,1,0,0
0.865000000000013,1.00167038564629,0,0,0,1,0,0
0.86699999999999,1.00166787663062,0,0,0,1,0,0
0.869000000000022,1.0016653562572,0,0,0,1,0,0
0.870999999999999,1.00166282452734,0,0,0,1,0,0
0.87300000000003,1.00166028144235,0,0,0,1,0,0
0.875000000000008,1.00165772700356,0,0,0,1,0,0
0.877000000000039,1.00165516121228,0,0,0,1,0,0
0.879000000000016,1.00165258406983,0,0,0,1,0,0
0.880999999999994,1.00164999557752,0,0,0,1,0,0
0.883000000000025,1.00164739573668,0,0,0,1,0,0
0.885000000000003,1.00164478454861,0,0,0,1,0,0
0.887000000000034,1.00164216201463,0,0,0,1,0,0
0.889000000000011,1.00163952813607,0,0,0,1,0,0
0.890999999999989,1.00163688291424,0,0,0,1,0,0
0.89300000000002,1.00163422635044,0,0,0,1,0,0
0.894999999999997,1.00163155844601,0,0,0,1,0,0
0.897000000000029,1.00162887920226,0,0,0,1,0,0
0.899000000000006,1.0016261886205,0,0,0,1,0,0
0.901000000000038,1.00162348670205,0,0,0,1,0,0
0.903000000000015,1.00162077344823,0,0,0,1,0,0
0.904999999999992,1.00161804886035,0,0,0,1,0,0
0.907000000000024,1.00161531293973,0,0,0,1,0,0
0.909000000000001,1.00161256568768,0,0,0,1,0,0
0.911000000000032,1.00160980710553,0,0,0,1,0,0
0.91300000000001,1.00160703719459,0,0,0,1,0,0
0.914999999999987,1.00160425595617,0,0,0,1,0,0
0.917000000000018,1.00160146339159,0,0,0,1,0,0
0.918999999999996,1.00159865950216,0,0,0,1,0,0
0.921000000000027,1.00159584428922,0,0,0,1,0,0
0.923000000000005,1.00159301775406,0,0,0,1,0,0
0.925000000000036,1.001590179898,0,0,0,1,0,0
0.927000000000013,1.00158733072237,0,0,0,1,0,0
0.928999999999991,1.00158447022848,0,0,0,1,0,0
0.931000000000022,1.00158159841764,0,0,0,1,0,0
0.932999999999999,1.00157871529117,0,0,0,1,0,0
0.935000000000031,1.00157582085038,0,0,0,1,0,0
0.937000000000008,1.0015729150966,0,0,0,1,0,0
0.93900000000004,1.00156999803113,0,0,0,1,0,0
0.941000000000017,1.0015670696553,0,0,0,1,0,0
0.942999999999994,1.00156412997042,0,0,0,1,0,0
0.945000000000026,1.00156117897781,0,0,0,1,0,0
0.947000000000003,1.00155821667877,0,0,0,1,0,0
0.949000000000034,1.00155524307464,0,0,0,1,0,0
0.951000000000012,1.00155225816672,0,0,0,1,0,0
0.952999999999989,1.00154926195632,0,0,0,1,0,0
0.95500000000002,1.00154625444477,0,0,0,1,0,0
0.956999999999998,1.00154323563339,0,0,0,1,0,0
0.959000000000029,1.00154020552348,0,0,0,1,0,0
0.961000000000007,1.00153716411636,0,0,0,1,0,0
0.963000000000038,1.00153411141335,0,0,0,1,0,0
0.965000000000015,1.00153104741576,0,0,0,1,0,0
0.966999999999993,1.00152797212491,0,0,0,1,0,0
0.969000000000024,1.00152488554211,0,0,0,1,0,0
0.971000000000001,1.00152178766869,0,0,0,1,0,0
0.973000000000033,1.00151867850595,0,0,0,1,0,0
0.97500000000001,1.00151555805522,0,0,0,1,0,0
0.976999999999987,1.0015124263178,0,0,0,1,0,0
0.979000000000019,1.00150928329501,0,0,0,1,0,0
0.980999999999996,1.00150612898817,0,0,0,1,0,0
0.983000000000028,1.0015029633986,0,0,0,1,0,0
0.985000000000005,1.0014997865276,0,0,0,1,0,0
0.987000000000037,1.00149659837649,0,0,0,1,0,0
0.989000000000014,1.0014933989466,0,0,0,1,0,0
