time_from_load_step_us,vout_V,iload_A,qh4,req_global,allow_controlled_reentry,inhibit_raw,release_clock,one_shot_done,ton_trunc_global
0.15400000000004,1.00193770285504,20,0,0,0,1,0,0,0
0.156000000000071,1.00193963972218,20,0,0,0,1,0,0,0
0.158000000000048,1.00194156472399,20,0,0,0,1,0,0,0
0.16000000000008,1.00194347786178,20,0,0,0,1,0,0,0
0.162000000000057,1.0019453791369,20,0,0,0,1,0,0,0
0.164000000000089,1.00194726855065,20,0,0,0,1,0,0,0
0.166000000000066,1.00194914610438,20,0,0,0,1,0,0,0
0.168000000000043,1.00195101179939,20,0,0,0,1,0,0,0
0.170000000000075,1.00195286563703,20,0,0,0,1,0,0,0
0.172000000000052,1.00195470761861,20,0,0,0,1,0,0,0
0.174000000000083,1.00195653774546,20,0,0,0,1,0,0,0
0.176000000000061,1.0019583560189,20,0,0,0,1,0,0,0
0.178000000000092,1.00196016244026,20,0,0,0,1,0,0,0
0.180000000000069,1.00196195701087,20,0,0,0,1,0,0,0
0.182000000000047,1.00196373973204,20,0,0,0,1,0,0,0
0.184000000000078,1.00196551060511,20,0,0,0,1,0,0,0
0.186000000000055,1.00196726963141,20,0,0,0,1,0,0,0
0.188000000000087,1.00196901681225,20,0,0,0,1,0,0,0
0.190000000000064,1.00197075214895,20,0,0,0,1,0,0,0
0.192000000000042,1.00197247564286,20,0,0,0,1,0,0,0
0.194000000000073,1.00197418729528,20,0,0,0,1,0,0,0
0.19600000000005,1.00197588710756,20,0,0,0,1,0,0,0
0.198000000000082,1.001977575081,20,0,0,0,1,0,0,0
0.200000000000059,1.00197925121694,20,0,0,0,1,0,0,0
0.202000000000091,1.0019809155167,20,0,0,0,1,0,0,0
0.204000000000068,1.0019825679816,20,0,0,0,1,0,0,0
0.206000000000045,1.00198420861298,20,0,0,0,1,0,0,0
0.208000000000077,1.00198583741216,20,0,0,0,1,0,0,0
0.210000000000054,1.00198745438045,20,0,0,0,1,0,0,0
0.212000000000085,1.00198905951919,20,0,0,0,1,0,0,0
0.214000000000063,1.0019906528297,20,0,0,0,1,0,0,0
0.21600000000004,1.00199223431331,20,0,0,0,1,0,0,0
0.218000000000071,1.00199380397134,20,0,0,0,1,0,0,0
0.220000000000049,1.00199536180511,20,0,0,0,1,0,0,0
0.22200000000008,1.00199690781596,20,0,0,0,1,0,0,0
0.224000000000057,1.00199844200519,20,0,0,0,1,0,0,0
0.226000000000089,1.00199996437415,20,0,0,0,1,0,0,0
0.228000000000066,1.00200147492416,20,0,0,0,1,0,0,0
0.230000000000044,1.00200297365653,20,0,0,0,1,0,0,0
0.232000000000075,1.0020044605726,20,0,0,0,1,0,0,0
0.234000000000052,1.00200593567368,20,0,0,0,1,0,0,0
0.236000000000084,1.00200739896111,20,0,0,0,1,0,0,0
0.238000000000061,1.00200885043621,20,0,0,0,1,0,0,0
0.240000000000093,1.0020102901003,20,0,0,0,1,0,0,0
0.24200000000007,1.00201171795471,20,0,0,0,1,0,0,0
0.244000000000047,1.00201313400076,20,0,0,0,1,0,0,0
0.246000000000079,1.00201453823978,20,0,0,0,1,0,0,0
0.248000000000056,1.00201593067308,20,0,0,0,1,0,0,0
0.250000000000087,1.00201731130201,20,0,0,0,1,0,0,0
0.252000000000065,1.00201868012787,20,0,0,0,1,0,0,0
0.254000000000042,1.002020037152,20,0,0,0,1,0,0,0
0.256000000000073,1.00202138237572,20,0,0,0,1,0,0,0
0.258000000000051,1.00202271580035,20,0,0,0,1,0,0,0
0.260000000000082,1.00202403742722,20,0,0,0,1,0,0,0
0.26200000000006,1.00202534725765,20,0,0,0,1,0,0,0
0.264000000000091,1.00202664529297,20,0,0,0,1,0,0,0
0.266000000000068,1.0020279315345,20,0,0,0,1,0,0,0
0.268000000000046,1.00202920598357,20,0,0,0,1,0,0,0
0.270000000000077,1.00203046864149,20,0,0,0,1,0,0,0
0.272000000000054,1.0020317195096,20,0,0,0,1,0,0,0
0.274000000000086,1.00203295858922,20,0,0,0,1,0,0,0
0.276000000000063,1.00203418588167,20,0,0,0,1,0,0,0
0.27800000000004,1.00203540138828,20,0,0,0,1,0,0,0
0.280000000000072,1.00203660511037,20,0,0,0,1,0,0,0
0.282000000000049,1.00203779704927,20,0,0,0,1,0,0,0
0.284000000000081,1.0020389772063,20,0,0,0,1,0,0,0
0.286000000000058,1.00204014558278,20,0,0,0,1,0,0,0
0.288000000000089,1.00204130218004,20,0,0,0,1,0,0,0
0.290000000000067,1.0020424469994,20,0,0,0,1,0,0,0
0.292000000000044,1.00204358004218,20,0,0,0,1,0,0,0
0.294000000000075,1.00204470130972,20,0,0,0,1,0,0,0
0.296000000000053,1.00204581080333,20,0,0,0,1,0,0,0
0.298000000000084,1.00204690852434,20,0,0,0,1,0,0,0
0.300000000000061,1.00204799447408,20,0,0,0,1,0,0,0
0.302000000000093,1.00204906865386,20,0,0,0,1,0,0,0
0.30400000000007,1.00205013106501,20,0,0,0,1,0,0,0
0.306000000000048,1.00205118170885,20,0,0,0,1,0,0,0
0.308000000000079,1.00205222058672,20,0,0,0,1,0,0,0
0.310000000000056,1.00205324769992,20,0,0,0,1,0,0,0
0.312000000000088,1.00205426304979,20,0,0,0,1,0,0,0
0.314000000000065,1.00205526663766,20,0,0,0,1,0,0,0
0.316000000000042,1.00205625846483,20,0,0,0,1,0,0,0
0.318000000000074,1.00205723853265,20,0,0,0,1,0,0,0
0.320000000000051,1.00205820684243,20,0,0,0,1,0,0,0
0.322000000000083,1.00205916339549,20,0,0,0,1,0,0,0
0.32400000000006,1.00206010819316,20,0,0,0,1,0,0,0
0.326000000000091,1.00206104123676,20,0,0,0,1,0,0,0
0.328000000000069,1.00206196252763,20,0,0,0,1,0,0,0
0.330000000000046,1.00206287206707,20,0,0,0,1,0,0,0
0.332000000000077,1.00206376985642,20,0,0,0,1,0,0,0
0.334000000000055,1.00206465589699,20,0,0,0,1,0,0,0
0.336000000000086,1.00206553019012,20,0,0,0,1,0,0,0
0.338000000000064,1.00206639273712,20,0,0,0,1,0,0,0
0.340000000000041,1.00206724353932,20,0,0,0,1,0,0,0
0.342000000000072,1.00206808259804,20,0,0,0,1,0,0,0
0.34400000000005,1.00206890991461,20,0,0,0,1,0,0,0
0.346000000000081,1.00206972549035,20,0,0,0,1,0,0,0
0.348000000000058,1.00207052932658,20,0,0,0,1,0,0,0
0.35000000000009,1.00207132142463,20,0,0,0,1,0,0,0
0.352000000000067,1.00207210178582,20,0,0,0,1,0,0,0
0.354000000000044,1.00207287041147,20,0,0,0,1,0,0,0
0.356000000000076,1.00207362730291,20,0,0,0,1,0,0,0
0.358000000000053,1.00207437246146,20,0,0,0,1,0,0,0
0.360000000000085,1.00207510588845,20,0,0,0,1,0,0,0
0.362000000000062,1.00207582758519,20,0,0,0,1,0,0,0
0.364000000000039,1.00207653755301,20,0,0,0,1,0,0,0
0.366000000000071,1.00207723579324,20,0,0,0,1,0,0,0
0.368000000000048,1.00207792230719,20,0,0,0,1,0,0,0
0.370000000000079,1.0020785970962,20,0,0,0,1,0,0,0
0.372000000000057,1.00207926016157,20,0,0,0,1,0,0,0
0.374000000000088,1.00207991150465,20,0,0,0,1,0,0,0
0.376000000000066,1.00208055112675,20,0,0,0,1,0,0,0
0.378000000000043,1.00208117902919,20,0,0,0,1,0,0,0
0.380000000000074,1.00208179521329,20,0,0,0,1,0,0,0
0.382000000000052,1.00208239968039,20,0,0,0,1,0,0,0
0.384000000000083,1.0020829924318,20,0,0,0,1,0,0,0
0.38600000000006,1.00208357346884,20,0,0,0,1,0,0,0
0.388000000000092,1.00208414279285,20,0,0,0,1,0,0,0
0.390000000000069,1.00208470040514,20,0,0,0,1,0,0,0
0.392000000000046,1.00208524630703,20,0,0,0,1,0,0,0
0.394000000000078,1.00208578049985,20,0,0,0,1,0,0,0
0.396000000000055,1.00208630298493,20,0,0,0,1,0,0,0
0.398000000000087,1.00208681376358,20,0,0,0,1,0,0,0
0.400000000000064,1.00208731283712,20,0,0,0,1,0,0,0
0.402000000000041,1.00208780020689,20,0,0,0,1,0,0,0
0.404000000000073,1.0020882758742,20,0,0,0,1,0,0,0
0.40600000000005,1.00208873984038,20,0,0,0,1,0,0,0
0.408000000000081,1.00208919210674,20,0,0,0,1,0,0,0
0.410000000000059,1.00208963267462,20,0,0,0,1,0,0,0
0.41200000000009,1.00209006154534,20,0,0,0,1,0,0,0
0.414000000000068,1.00209047872021,20,0,0,0,1,0,0,0
0.416000000000045,1.00209088420056,20,0,0,0,1,0,0,0
0.418000000000076,1.00209127798772,20,0,0,0,1,0,0,0
0.420000000000054,1.002091660083,20,0,0,0,1,0,0,0
0.422000000000085,1.00209203048773,20,0,0,0,1,0,0,0
0.424000000000062,1.00209238920324,20,0,0,0,1,0,0,0
0.42600000000004,1.00209273623084,20,0,0,0,1,0,0,0
0.428000000000071,1.00209307157185,20,0,0,0,1,0,0,0
0.430000000000048,1.00209339522761,20,0,0,0,1,0,0,0
0.43200000000008,1.00209370719943,20,0,0,0,1,0,0,0
0.434000000000057,1.00209400748863,20,0,0,0,1,0,0,0
0.436000000000089,1.00209429609654,20,0,0,0,1,0,0,0
0.438000000000066,1.00209457302448,20,0,0,0,1,0,0,0
0.440000000000043,1.00209483827378,20,0,0,0,1,0,0,0
0.442000000000075,1.00209509184575,20,0,0,0,1,0,0,0
0.444000000000052,1.00209533374172,20,0,0,0,1,0,0,0
0.446000000000083,1.00209556396301,20,0,0,0,1,0,0,0
0.448000000000061,1.00209578251094,20,0,0,0,1,0,0,0
0.450000000000092,1.00209598938684,20,0,0,0,1,0,0,0
0.45200000000007,1.00209618459202,20,0,0,0,1,0,0,0
0.454000000000047,1.00209636812782,20,0,0,0,1,0,0,0
0.456000000000078,1.00209653999555,20,0,0,0,1,0,0,0
0.458000000000056,1.00209670019653,20,0,0,0,1,0,0,0
0.460000000000087,1.00209684873209,20,0,0,0,1,0,0,0
0.462000000000064,1.00209698560355,20,0,0,0,1,0,0,0
0.464000000000042,1.00209711081223,20,0,0,0,1,0,0,0
0.466000000000073,1.00209722435946,20,0,0,0,1,0,0,0
0.46800000000005,1.00209732624655,20,0,0,0,1,0,0,0
0.470000000000082,1.00209741647484,20,0,0,0,1,0,0,0
0.472000000000059,1.00209749504563,20,0,0,0,1,0,0,0
0.474000000000091,1.00209756196026,20,0,0,0,1,0,0,0
0.476000000000068,1.00209761722004,20,0,0,0,1,0,0,0
0.478000000000045,1.0020976608263,20,0,0,0,1,0,0,0
0.480000000000077,1.00209769278036,20,0,0,0,1,0,0,0
0.482000000000054,1.00209771308354,20,0,0,0,1,0,0,0
0.484000000000085,1.00209772173716,20,0,0,0,1,0,0,0
0.486000000000063,1.00209771874256,20,0,0,0,1,0,0,0
0.48800000000004,1.00209770410103,20,0,0,0,1,0,0,0
0.490000000000072,1.00209767781392,20,0,0,0,1,0,0,0
0.492000000000049,1.00209763988254,20,0,0,0,1,0,0,0
0.49400000000008,1.00209759030822,20,0,0,0,1,0,0,0
0.496000000000058,1.00209752909227,20,0,0,0,1,0,0,0
0.498000000000089,1.00209745623602,20,0,0,0,1,0,0,0
0.500000000000066,1.00209737174079,20,0,0,0,1,0,0,0
0.502000000000044,1.0020972756079,20,0,0,0,1,0,0,0
0.504000000000075,1.00209716783867,20,0,0,0,1,0,0,0
0.506000000000052,1.00209704843443,20,0,0,0,1,0,0,0
0.508000000000084,1.0020969173965,20,0,0,0,1,0,0,0
0.510000000000061,1.00209677472619,20,0,0,0,1,0,0,0
0.512000000000093,1.00209662042484,20,0,0,0,1,0,0,0
0.51400000000007,1.00209645449376,20,0,0,0,1,0,0,0
0.516000000000047,1.00209627693427,20,0,0,0,1,0,0,0
0.518000000000079,1.0020960877477,20,0,0,0,1,0,0,0
0.520000000000056,1.00209588693537,20,0,0,0,1,0,0,0
0.522000000000088,1.0020956744986,20,0,0,0,1,0,0,0
0.524000000000065,1.0020954504387,20,0,0,0,1,0,0,0
0.526000000000042,1.00209521475702,20,0,0,0,1,0,0,0
0.528000000000074,1.00209496745485,20,0,0,0,1,0,0,0
0.530000000000051,1.00209470853353,20,0,0,0,1,0,0,0
0.532000000000082,1.00209443799438,20,0,0,0,1,0,0,0
0.53400000000006,1.00209415583872,20,0,0,0,1,0,0,0
0.536000000000091,1.00209386206786,20,0,0,0,1,0,0,0
0.538000000000068,1.00209355668314,20,0,0,0,1,0,0,0
0.540000000000046,1.00209323968588,20,0,0,0,1,0,0,0
0.542000000000077,1.00209291107738,20,0,0,0,1,0,0,0
0.544000000000054,1.00209257085899,20,0,0,0,1,0,0,0
0.546000000000086,1.00209221903201,20,0,0,0,1,0,0,0
0.548000000000063,1.00209185559777,20,0,0,0,1,0,0,0
0.55000000000004,1.00209148055759,20,0,0,0,1,0,0,0
0.552000000000072,1.0020910939128,20,0,0,0,1,0,0,0
0.554000000000049,1.0020906956647,20,0,0,0,1,0,0,0
0.556000000000081,1.00209028581464,20,0,0,0,1,0,0,0
0.558000000000058,1.00208986436391,20,0,0,0,1,0,0,0
0.56000000000009,1.00208943131386,20,0,0,0,1,0,0,0
0.562000000000067,1.00208898666579,20,0,0,0,1,0,0,0
0.564000000000044,1.00208853042103,20,0,0,0,1,0,0,0
0.566000000000076,1.0020880625809,20,0,0,0,1,0,0,0
0.568000000000053,1.00208758314673,20,0,0,0,1,0,0,0
0.570000000000084,1.00208709211983,20,0,0,0,1,0,0,0
0.572000000000062,1.00208658950152,20,0,0,0,1,0,0,0
0.574000000000093,1.00208607529313,20,0,0,0,1,0,0,0
0.57600000000007,1.00208554949597,20,0,0,0,1,0,0,0
0.578000000000048,1.00208501211137,20,0,0,0,1,0,0,0
0.580000000000079,1.00208446314065,20,0,0,0,1,0,0,0
0.582000000000056,1.00208390258513,20,0,0,0,1,0,0,0
0.584000000000088,1.00208333044612,20,0,0,0,1,0,0,0
0.586000000000065,1.00208274672496,20,0,0,0,1,0,0,0
0.588000000000042,1.00208215142297,20,0,0,0,1,0,0,0
0.590000000000074,1.00208154454145,20,0,0,0,1,0,0,0
0.592000000000051,1.00208092608174,20,0,0,0,1,0,0,0
0.594000000000083,1.00208029604515,20,0,0,0,1,0,0,0
0.59600000000006,1.00207965443301,20,0,0,0,1,0,0,0
0.598000000000092,1.00207900124664,20,0,0,0,1,0,0,0
0.600000000000069,1.00207833648736,20,0,0,0,1,0,0,0
0.602000000000046,1.00207766015648,20,0,0,0,1,0,0,0
0.604000000000078,1.00207697225533,20,0,0,0,1,0,0,0
0.606000000000055,1.00207627278523,20,0,0,0,1,0,0,0
0.608000000000086,1.0020755617475,20,0,0,0,1,0,0,0
0.610000000000064,1.00207483914347,20,0,0,0,1,0,0,0
0.612000000000041,1.00207410497444,20,0,0,0,1,0,0,0
0.614000000000072,1.00207335924175,20,0,0,0,1,0,0,0
0.61600000000005,1.00207260194671,20,0,0,0,1,0,0,0
0.618000000000081,1.00207183309064,20,0,0,0,1,0,0,0
0.620000000000058,1.00207105267487,20,0,0,0,1,0,0,0
0.62200000000009,1.00207026070071,20,0,0,0,1,0,0,0
0.624000000000067,1.00206945716949,20,0,0,0,1,0,0,0
0.626000000000045,1.00206864208253,20,0,0,0,1,0,0,0
0.628000000000076,1.00206781544114,20,0,0,0,1,0,0,0
0.630000000000053,1.00206697724665,20,0,0,0,1,0,0,0
0.632000000000085,1.00206612750037,20,0,0,0,1,0,0,0
0.634000000000062,1.00206526620364,20,0,0,0,1,0,0,0
0.636000000000039,1.00206439335776,20,0,0,0,1,0,0,0
0.638000000000071,1.00206350896406,20,0,0,0,1,0,0,0
0.640000000000048,1.00206261302386,20,0,0,0,1,0,0,0
0.64200000000008,1.00206170553848,20,0,0,0,1,0,0,0
0.644000000000057,1.00206078650923,20,0,0,0,1,0,0,0
0.646000000000088,1.00205985593745,20,0,0,0,1,0,0,0
0.648000000000066,1.00205891382445,20,0,0,0,1,0,0,0
0.650000000000043,1.00205796017155,20,0,0,0,1,0,0,0
0.652000000000074,1.00205699498007,20,0,0,0,1,0,0,0
0.654000000000052,1.00205601825133,20,0,0,0,1,0,0,0
0.656000000000083,1.00205502998665,20,0,0,0,1,0,0,0
0.65800000000006,1.00205403018735,20,0,0,0,1,0,0,0
0.660000000000092,1.00205301885475,20,0,0,0,1,0,0,0
0.662000000000069,1.00205199599018,20,0,0,0,1,0,0,0
0.664000000000047,1.00205096159494,20,0,0,0,1,0,0,0
0.666000000000078,1.00204991567037,20,0,0,0,1,0,0,0
0.668000000000055,1.00204885821778,20,0,0,0,1,0,0,0
0.670000000000087,1.00204778923849,20,0,0,0,1,0,0,0
0.672000000000064,1.00204670873382,20,0,0,0,1,0,0,0
0.674000000000041,1.0020456167051,20,0,0,0,1,0,0,0
0.676000000000073,1.00204451315363,20,0,0,0,1,0,0,0
0.67800000000005,1.00204339808075,20,0,0,0,1,0,0,0
0.680000000000082,1.00204227148777,20,0,0,0,1,0,0,0
0.682000000000059,1.00204113337601,20,0,0,0,1,0,0,0
0.68400000000009,1.00203998374679,20,0,0,0,1,0,0,0
0.686000000000068,1.00203882260143,20,0,0,0,1,0,0,0
0.688000000000045,1.00203764994125,20,0,0,0,1,0,0,0
0.690000000000076,1.00203646576757,20,0,0,0,1,0,0,0
0.692000000000054,1.00203527008172,20,0,0,0,1,0,0,0
0.694000000000085,1.002034062885,20,0,0,0,1,0,0,0
0.696000000000062,1.00203284417874,20,0,0,0,1,0,0,0
0.69800000000004,1.00203161396427,20,0,0,0,1,0,0,0
0.700000000000071,1.00203037224289,20,0,0,0,1,0,0,0
0.702000000000048,1.00202911901593,20,0,0,0,1,0,0,0
0.70400000000008,1.00202785428471,20,0,0,0,1,0,0,0
0.706000000000057,1.00202657805054,20,0,0,0,1,0,0,0
0.708000000000089,1.00202529031476,20,0,0,0,1,0,0,0
0.710000000000066,1.00202399107867,20,0,0,0,1,0,0,0
0.712000000000043,1.0020226803436,20,0,0,0,1,0,0,0
0.714000000000075,1.00202135811086,20,0,0,0,1,0,0,0
0.716000000000052,1.00202002438178,20,0,0,0,1,0,0,0
0.718000000000084,1.00201867915768,20,0,0,0,1,0,0,0
0.720000000000061,1.00201732243987,20,0,0,0,1,0,0,0
0.722000000000092,1.00201595422967,20,0,0,0,1,0,0,0
0.72400000000007,1.00201457452841,20,0,0,0,1,0,0,0
0.726000000000047,1.0020131833374,20,0,0,0,1,0,0,0
0.728000000000078,1.00201178065797,20,0,0,0,1,0,0,0
0.730000000000056,1.00201036649142,20,0,0,0,1,0,0,0
0.732000000000087,1.00200894083909,20,0,0,0,1,0,0,0
0.734000000000064,1.00200750370228,20,0,0,0,1,0,0,0
0.736000000000042,1.00200605508233,20,0,0,0,1,0,0,0
0.738000000000073,1.00200459498054,20,0,0,0,1,0,0,0
0.740000000000051,1.00200312339824,20,0,0,0,1,0,0,0
0.742000000000082,1.00200164033675,20,0,0,0,1,0,0,0
0.744000000000059,1.00200014579738,20,0,0,0,1,0,0,0
0.746000000000091,1.00199863978146,20,0,0,0,1,0,0,0
0.748000000000068,1.00199712229031,20,0,0,0,1,0,0,0
0.750000000000045,1.00199559332523,20,0,0,0,1,0,0,0
0.752000000000077,1.00199405288756,20,0,0,0,1,0,0,0
0.754000000000054,1.00199250097862,20,0,0,0,1,0,0,0
0.756000000000086,1.00199093759971,20,0,0,0,1,0,0,0
0.758000000000063,1.00198936275216,20,0,0,0,1,0,0,0
0.76000000000004,1.00198777643729,20,0,0,0,1,0,0,0
0.762000000000072,1.00198617865642,20,0,0,0,1,0,0,0
0.764000000000049,1.00198456941086,20,0,0,0,1,0,0,0
0.76600000000008,1.00198294870195,20,0,0,0,1,0,0,0
0.768000000000058,1.00198131653098,20,0,0,0,1,0,0,0
0.770000000000089,1.00197967289929,20,0,0,0,1,0,0,0
0.772000000000067,1.00197801780819,20,0,0,0,1,0,0,0
0.774000000000044,1.001976351259,20,0,0,0,1,0,0,0
0.776000000000075,1.00197467325304,20,0,0,0,1,0,0,0
0.778000000000053,1.00197298379163,20,0,0,0,1,0,0,0
0.780000000000084,1.00197128287609,20,0,0,0,1,0,0,0
0.782000000000061,1.00196957050773,20,0,0,0,1,0,0,0
0.784000000000093,1.00196784668788,20,0,0,0,1,0,0,0
0.78600000000007,1.00196611141785,20,0,0,0,1,0,0,0
0.788000000000047,1.00196436469896,20,0,0,0,1,0,0,0
0.790000000000079,1.00196260653253,20,0,0,0,1,0,0,0
0.792000000000056,1.00196083691988,20,0,0,0,1,0,0,0
0.794000000000088,1.00195905586233,20,0,0,0,1,0,0,0
0.796000000000065,1.0019572633612,20,0,0,0,1,0,0,0
0.798000000000042,1.0019554594178,20,0,0,0,1,0,0,0
0.800000000000074,1.00195364403346,20,0,0,0,1,0,0,0
0.802000000000051,1.00195181720948,20,0,0,0,1,0,0,0
0.804000000000082,1.0019499789472,20,0,0,0,1,0,0,0
0.80600000000006,1.00194812924792,20,0,0,0,1,0,0,0
0.808000000000091,1.00194626811298,20,0,0,0,1,0,0,0
0.810000000000068,1.00194439554367,20,0,0,0,1,0,0,0
0.812000000000046,1.00194251154134,20,0,0,0,1,0,0,0
0.814000000000077,1.00194061610728,20,0,0,0,1,0,0,0
0.816000000000055,1.00193870924283,20,0,0,0,1,0,0,0
0.818000000000086,1.00193679094929,20,0,0,0,1,0,0,0
0.820000000000063,1.00193486122799,20,0,0,0,1,0,0,0
0.822000000000041,1.00193292008025,20,0,0,0,1,0,0,0
0.824000000000072,1.00193096750738,20,0,0,0,1,0,0,0
0.826000000000049,1.0019290035107,20,0,0,0,1,0,0,0
0.828000000000081,1.00192702809153,20,0,0,0,1,0,0,0
0.830000000000058,1.00192504125119,20,0,0,0,1,0,0,0
0.83200000000009,1.001923042991,20,0,0,0,1,0,0,0
0.834000000000067,1.00192103331227,20,0,0,0,1,0,0,0
0.836000000000044,1.00191901221633,20,0,0,0,1,0,0,0
0.838000000000076,1.00191697970448,20,0,0,0,1,0,0,0
0.840000000000053,1.00191493577805,20,0,0,0,1,0,0,0
0.842000000000084,1.00191288043836,20,0,0,0,1,0,0,0
0.844000000000062,1.00191081368673,20,0,0,0,1,0,0,0
0.846000000000093,1.00190873552446,20,0,0,0,1,0,0,0
0.84800000000007,1.00190664595289,20,0,0,0,1,0,0,0
0.850000000000048,1.00190454497333,20,0,0,0,1,0,0,0
0.852000000000079,1.00190243258709,20,0,0,0,1,0,0,0
0.854000000000056,1.0019003087955,20,0,0,0,1,0,0,0
0.856000000000088,1.00189817359987,20,0,0,0,1,0,0,0
0.858000000000065,1.00189602700151,20,0,0,0,1,0,0,0
0.860000000000043,1.00189386900176,20,0,0,0,1,0,0,0
0.862000000000074,1.00189169960192,20,0,0,0,1,0,0,0
