success,error_message,controller_mode,base_load_A,target_load_A,target_Rload_ohm,Iph_initial_A,Iph_final_A,ref_slew_us,vout_initial_V,vout_peak_V,vout_min_V,overshoot_mV,undershoot_mV,t_peak_us,settle_time_us,first_gate_edge_us,max_gate_gap_us,skip_count_est,final_vout_error_mV,final_il1_mean_A,final_il2_mean_A,final_il3_mean_A,final_il4_mean_A,final_il_total_mean_A,final_load_error_A,final_il_phase_imbalance_A,final_il_m2_projection_A,final_phase_spacing_mean_ns,final_phase_spacing_std_ns,final_phase_sequence_error_fraction,tradeoff_score
1,,dynamic_refslew,40,20,0.05,10,5,84,0.99951236273925,1.00223500775282,0.998905640198348,2.23500775282348,1.0943598016524,0.53400000000006,14.3920000000001,1.8440000000035,0.725999999999993,0,-0.437957666603372,5.0582724492414,5.07162897877128,4.90780998726146,4.96825497404154,20.0059663893157,0.00596638931567739,0.163818991509824,-0.0184503790774917,534.666062060427,45.9869637344513,0,2.4520567429448
1,,dynamic_refslew,40,20,0.05,10,5,86,0.99951236273925,1.00223500775282,0.998905640198348,2.23500775282348,1.0943598016524,0.53400000000006,14.404,1.8440000000035,0.692,0,-0.438140473293935,5.09056921816607,5.04903174456198,4.89014083764005,4.9471791157849,19.976920916153,-0.0230790838470121,0.200428380526022,-0.00387520113519102,534.216216216402,30.0147825435648,0,2.13279592581763
1,,dynamic_refslew,40,20,0.05,10,5,88,0.99951236273925,1.00223500775282,0.998905640198348,2.23500775282348,1.0943598016524,0.53400000000006,14.398,1.8440000000035,0.750000000000045,1,-0.439022954541013,5.05871448848935,5.0759764793043,4.9220492691128,4.92392340569507,19.9806636426015,-0.0193363573984797,0.153927210191505,-0.00478403184930776,533.611111110921,42.4793605534499,0,4.38296996726241
1,,dynamic_refslew,40,20,0.05,10,5,90,0.99951236273925,1.00223500775282,0.998923102470778,2.23500775282348,1.07689752922169,0.53400000000006,16.512,1.84200000000352,0.728000000000024,0,-0.439228751293541,5.1317923903608,4.9631549008332,4.8918489529734,5.04356634437907,20.0303625885465,0.0303625885464669,0.2399434373874,0.00423002453048094,534.333333333525,39.3475357749328,0,2.30307699601388
1,,dynamic_refslew,40,20,0.05,10,5,92,0.99951236273925,1.00223500775282,0.998923102470778,2.23500775282348,1.07689752922169,0.53400000000006,16.512,1.84200000000352,0.700000000000017,0,-0.440896989903794,5.0517872746302,5.00079451711558,4.89261753605566,5.03262540996858,19.97782473777,-0.0221752622299718,0.159169738574544,-0.0222537790995749,534.864864864865,43.3520285535658,0,2.3848350901968
1,,dynamic_refslew,40,10,0.1,10,2.5,32,0.99951236273925,1.00419623534961,0.994811218344668,4.19623534961322,5.18878165533221,1.01000000000002,10.158,2.92200000000351,1.02400000000002,1,-0.562518734228412,2.48708698010575,2.33564555084568,2.61204150936994,2.58149391378357,10.0162679541049,0.0162679541049382,0.276395958524254,0.0454972562116097,575.151515151723,88.2482723669349,0,9.51626583689932
1,,dynamic_refslew,40,10,0.1,10,2.5,34,0.99951236273925,1.00419623534961,0.994853829210566,4.19623534961322,5.14617078943369,1.01000000000002,15.2280000000001,2.9180000000035,1.13400000000344,1,-0.548709062765607,2.43542662240464,2.45538449223852,2.63088257951838,2.47357412435371,9.99526781851525,-0.00473218148475318,0.195455957113739,0.0343376463326944,575.69696969697,88.0342564174254,0,9.45556498054781
1,,dynamic_refslew,40,10,0.1,10,2.5,35,0.99951236273925,1.00419623534961,0.99488101955287,4.19623534961322,5.11898044713011,1.01000000000002,15.2600000000001,2.91600000000352,1.07599999999997,1,-0.568419447597668,2.36958646883613,2.33631077917653,2.60097661850767,2.70628521917001,10.0131590856903,0.0131590856903312,0.369974439993474,-0.0180082277506861,580.78787878788,103.153937629081,0,9.75047864730939
1,,dynamic_refslew,40,10,0.1,10,2.5,36,0.99951236273925,1.00419623534961,0.994908197781235,4.19623534961322,5.0918022187646,1.01000000000002,15.314,2.91400000000349,1.05600000000004,1,-0.574544109034236,2.34233459205619,2.28269430026994,2.71130954624506,2.6649917643297,10.0013302029009,0.00133020290088837,0.428615245975127,0.0264895184254039,576.848484848693,100.557235323066,0,9.67749103426016
1,,dynamic_refslew,40,10,0.1,10,2.5,38,0.99951236273925,1.00419623534961,0.994946993641041,4.19623534961322,5.053006358959,1.01000000000002,17.5560000000001,2.91000000000007,1.08399999999999,1,-0.543134050420835,2.46710952479435,2.31769029290815,2.78094600863269,2.48143999244062,10.0471858187758,0.0471858187758052,0.46325571572454,0.112231312019569,575.636363636156,87.5577731351425,0,9.34729587208269
1,,dynamic_refslew,40,10,0.1,10,2.5,62,0.99951236273925,1.00419623534961,0.995260878736242,4.19623534961322,4.73912126375797,1.01000000000002,27.3860000000001,2.88800000000351,0.973999999999994,1,-0.547343816873713,2.3651062751122,2.33621622248247,2.66999310566375,2.61316086697413,9.98447647023255,-0.0155235297674512,0.333776883181276,0.0214305728298367,580.181818181609,85.3659235830467,0,8.99378355229262
1,,dynamic_refslew,40,10,0.1,10,2.5,64,0.99951236273925,1.00419623534961,0.995260878736242,4.19623534961322,4.73912126375797,1.01000000000002,26.806,2.88800000000351,1.00600000000001,1,-0.553352425639919,2.41612838208042,2.31703892784206,2.61260306748918,2.64765850631828,9.99342888372995,-0.00657111627005236,0.330619578476223,0.0160085038523138,576.484848485058,79.8608638549349,0,8.88969096649659
1,,dynamic_refslew,40,10,0.1,10,2.5,66,0.99951236273925,1.00419623534961,0.995272681371649,4.19623534961322,4.72731862835063,1.01000000000002,31.35,2.88600000000007,0.855999999996564,1,-0.58614317505068,2.26167274897955,2.37704553146837,2.75694122123159,2.63375870000572,10.0294182016852,0.0294182016852282,0.495268472252048,0.00195243468426287,576.90909090909,109.754374524763,0,9.50854929389657
1,,dynamic_refslew,40,10,0.1,10,2.5,68,0.99951236273925,1.00419623534961,0.995272681371649,4.19623534961322,4.72731862835063,1.01000000000002,29.1340000000001,2.88600000000007,0.878000000000001,1,-0.568397576283686,2.36745587832075,2.3539733554014,2.62539630269217,2.64704282503045,9.99386836144477,-0.00613163855522991,0.293069469629048,-0.00204099985473416,576.848484848276,90.213537699728,0,9.09998695862888
1,,dynamic_refslew,40,10,0.1,10,2.5,70,0.99951236273925,1.00419623534961,0.995320429988204,4.19623534961322,4.67957001179586,1.01000000000002,30.79,2.8840000000035,0.949999999999996,1,-0.539329341692429,2.49556258870324,2.33174232890311,2.62434194680395,2.53749840751012,9.98914527192043,-0.0108547280795683,0.29259961790084,0.0626659497734906,578.303030303239,75.9411003028226,0,8.73772135954474
1,,dynamic_refslew,40,10,0.1,10,2.5,84,0.99951236273925,1.00419623534961,0.995369129351706,4.19623534961322,4.63087064829415,1.01000000000002,37.682,2.8800000000035,0.983999999999989,1,-0.563127241137051,2.32834415110057,2.32590289101345,2.6365036887497,2.65673024691157,9.9474809777753,-0.0525190222247023,0.330827355898119,-0.00444632451868643,577.090909090701,85.3699169914353,0,8.90139622925991
1,,dynamic_refslew,40,10,0.1,10,2.5,86,0.99951236273925,1.00419623534961,0.995396177663347,4.19623534961322,4.60382233665269,1.01000000000002,38.788,2.87800000000352,0.947999999999965,1,-0.557554828492401,2.4734558014923,2.41844089060443,2.44077571587526,2.65027519688106,9.98294760485305,-0.0170523951469512,0.231834306276623,-0.0386211425294825,576.787878787879,82.2236878793438,0,8.80585092273196
1,,dynamic_refslew,40,10,0.1,10,2.5,88,0.99951236273925,1.00419623534961,0.995396177663347,4.19623534961322,4.60382233665269,1.01000000000002,38.824,2.87800000000352,0.964,1,-0.548929887930871,2.51106042681226,2.26257309419004,2.69876290442368,2.51461740753896,9.98701383296494,-0.0129861670350557,0.436189810233641,0.108158207376736,576.705882353144,82.04342139712,0,8.79362065252596
1,,dynamic_refslew,40,10,0.1,10,2.5,90,0.99951236273925,1.00419623534961,0.995396177663347,4.19623534961322,4.60382233665269,1.01000000000002,38.292,2.87800000000352,0.97999999999998,1,-0.572864232271431,2.34100326200168,2.29883251542121,2.67586692945913,2.67298815112668,9.9886908580087,-0.0113091419912958,0.37703441403792,0.0112623812282306,574.823529411966,97.1049012859554,0,9.11878459464323
1,,dynamic_refslew,40,10,0.1,10,2.5,92,0.99951236273925,1.00419623534961,0.995396177663347,4.19623534961322,4.60382233665269,1.01000000000002,40.572,2.87800000000352,0.997999999999993,1,-0.552071191853742,2.39325341359139,2.43417450375166,2.5424142667402,2.64771654549631,10.0175587295796,0.0175587295795729,0.254463131904922,-0.0365558422290945,578.969696969696,88.2172335939625,0,8.92023820038568
1,,dynamic_refslew,40,0.001,1000,10,0.00025,32,0.99951236273925,1.00681664966986,0.988744467092273,6.81664966986206,11.2555329077273,1.49800000000006,19.3560000000001,4.17400000000349,1.77600000000346,3,-0.546899821297075,-0.198959183850043,-0.014171591823457,0.065810632999009,0.173440788745842,0.0261206460713518,0.0251206460713518,0.372399972595885,-0.0731044369433548,593.125000000001,86.91105946832,0,19.5406539183908
1,,dynamic_refslew,40,0.001,1000,10,0.00025,34,0.99951236273925,1.00681664966986,0.988842234555797,6.81664966986206,11.1577654442028,1.49800000000006,19.4220000000001,4.1680000000035,1.66400000000002,2,-0.574372297952874,0.0337942990307003,-0.066259153900658,0.0638137184049849,-0.0322679281747716,-0.000919064639744373,-0.00191906463974437,0.130072872305643,0.0490337748777787,594.363636363428,115.875422917873,0,18.0496462005131
1,,dynamic_refslew,40,0.001,1000,10,0.00025,35,0.99951236273925,1.00681664966986,0.988907379542249,6.81664966986206,11.0926204577509,1.49800000000006,19.444,4.16400000000349,1.67600000000004,2,-0.557119158390962,-0.19555680167411,-0.158212910606564,0.159456776289154,0.205166121129863,0.010853185138342,0.00985318513834205,0.400722922803973,-0.0207633089770637,593.5,103.952842906669,0,17.7287964742753
1,,dynamic_refslew,40,0.001,1000,10,0.00025,36,0.99951236273925,1.00681664966986,0.988939942035032,6.81664966986206,11.0600579649683,1.49800000000006,19.506,4.16200000000352,1.66400000000002,2,-0.5650307262276,-0.094762242699404,-0.0826349057857634,0.0429483980591196,0.13102544178131,-0.003423308644738,-0.004423308644738,0.225787684480714,-0.0250510951589577,596.303030303029,116.025989773311,0,17.9456084866622
1,,dynamic_refslew,40,0.001,1000,10,0.00025,38,0.99951236273925,1.00681664966986,0.989037589500378,6.81664966986206,10.9624104996224,1.49800000000006,21.702,4.15600000000353,1.67199999999998,2,-0.553701959433051,-0.203066490856251,0.0359845273358599,0.104815560780537,0.0159047135217805,-0.046361689218073,-0.047361689218073,0.307882051636788,-0.0375350427333385,589.1875,93.1497017462465,0,17.3791064939804
1,,dynamic_refslew,40,0.001,1000,10,0.00025,62,0.99951236273925,1.00681664966986,0.989654627854727,6.81664966986206,10.3453721452725,1.49800000000006,35.97,4.11800000000353,1.68799999999655,2,-0.566089238299483,-0.165659466526191,0.00266697422756733,-0.0322133351858984,0.224635118472467,0.0294292909879446,0.0284292909879446,0.390294584998657,-0.106293723603031,598.677825284218,115.15068669718,0,17.2144751175156
1,,dynamic_refslew,40,0.001,1000,10,0.00025,64,0.99951236273925,1.00681664966986,0.989687036697074,6.81664966986206,10.3129633029257,1.49800000000006,38.378,4.1160000000035,1.68999999999658,2,-0.542449807329426,-0.220002160554121,0.0211494344429473,-0.0171333278895919,0.277653695603965,0.0616676416031993,0.0606676416031993,0.497655856158086,-0.133984654622656,597.151515151514,99.3214859724614,0,16.8418428297044
1,,dynamic_refslew,40,0.001,1000,10,0.00025,66,0.99951236273925,1.00681664966986,0.989687036697074,6.81664966986206,10.3129633029257,1.49800000000006,38.3660000000001,4.1160000000035,1.66599999999999,2,-0.550095633135461,-0.145259574078502,-0.0188792240903078,0.0828936108679545,0.0941638427598152,0.0129186554589598,0.0119186554589598,0.239423416838317,-0.0344126454700138,593.575757575549,102.486300050697,0,16.9127849370751
1,,dynamic_refslew,40,0.001,1000,10,0.00025,68,0.99951236273925,1.00681664966986,0.98971943385738,6.81664966986206,10.2805661426195,1.49800000000006,40.678,4.11400000000352,1.67199999999998,2,-0.549276783824104,-0.0901917746896683,-0.134781621235703,0.0948953514050378,0.108938531142739,-0.0211395133775946,-0.0221395133775946,0.243720152378441,0.00763666670208342,594.909090909091,91.2429324770844,0,16.6547015759853
1,,dynamic_refslew,40,0.001,1000,10,0.00025,70,0.99951236273925,1.00681664966986,0.989751829311028,6.81664966986206,10.2481706889723,1.49800000000006,40.7680000000001,4.11200000000349,1.77600000000346,3,-0.547814160580695,-0.221429169141571,-0.00826319679374681,0.0273547497319062,0.189813356908742,-0.0125242592946697,-0.0135242592946697,0.411242526050313,-0.093906144881165,593.575757575967,96.0048925522683,0,18.7160827005984
1,,dynamic_refslew,40,0.001,1000,10,0.00025,84,0.99951236273925,1.00681664966986,0.989881349139716,6.81664966986206,10.1186508602842,1.49800000000006,50.1540000000001,4.10400000000352,1.67,2,-0.568812854722989,-0.227309726270153,-0.176558726373561,0.0895884208477197,0.288365078673327,-0.0259149531226668,-0.0269149531226668,0.515674804943479,-0.0623819144305498,599.151515151516,120.725960653766,0,17.1019829280825
1,,dynamic_refslew,40,0.001,1000,10,0.00025,86,0.99951236273925,1.00681664966986,0.98991371110116,6.81664966986206,10.0862888988401,1.49800000000006,50.2240000000001,4.10200000000349,1.68200000000003,2,-0.559249291776198,-0.0650601502481782,-0.243766391773014,0.116148698203543,0.162766712454809,-0.0299111313628407,-0.0309111313628407,0.406533104227823,0.0330220568183926,598.969696969488,106.937038966222,0,16.7842789699408
1,,dynamic_refslew,40,0.001,1000,10,0.00025,88,0.99951236273925,1.00681664966986,0.98991371110116,6.81664966986206,10.0862888988401,1.49800000000006,52.528,4.10200000000349,1.67,2,-0.565023933900011,-0.0620944368233267,-0.216813022573557,0.0974161686310041,0.170733180152542,-0.0107581106133382,-0.0117581106133382,0.387546202726099,0.0203503935571732,592,105.64367783638,0,16.7641863894677
1,,dynamic_refslew,40,0.001,1000,10,0.00025,90,0.99951236273925,1.00681664966986,0.989946066360813,6.81664966986206,10.0539336391869,1.49800000000006,52.576,4.10000000000352,1.68800000000002,2,-0.562888266945949,-0.128762156309765,-0.124605822767992,0.0509673763519829,0.223131320091476,0.0207307173657025,0.0197307173657024,0.351893476401241,-0.0440800693203165,594.242424242217,115.36871063528,0,16.9241961188385
1,,dynamic_refslew,40,0.001,1000,10,0.00025,92,0.99951236273925,1.00681664966986,0.989946066360813,6.81664966986206,10.0539336391869,1.49800000000006,53.058,4.10000000000352,1.67599999999999,2,-0.555400104908066,0.0836300362217209,-0.155847693716712,0.0990581816926571,0.0124310017134765,0.0392715259111422,0.0382715259111422,0.254905875409369,0.0815262274794034,592.666666666457,98.5680813793168,0,16.5806953716813
