t_s,vout_V,iL_A,iload_A,vc_V,on,area_acc
9.48e-05,0.999242449903884,13.849709458914516,10.0,0.008894428737408056,0.0,3.064102002329619e-10
9.49e-05,0.9994424415157801,13.339838169464484,10.0,0.00887840051592794,0.0,5.150243487892911e-10
9.5e-05,0.9996141147541858,12.83025612092107,10.0,0.00886463313715579,0.0,7.476375191118263e-10
9.510000000000001e-05,0.9997574860674191,12.32097724642115,10.0,0.008853125994224182,0.0,1.0044609615554596e-09
9.520000000000001e-05,0.9998725726773474,11.812015460244925,10.0,0.00884387841795932,0.0,1.2857051664137705e-09
9.530000000000001e-05,0.9999593925783333,11.303384657443683,10.0,0.00883688967694613,0.0,1.5915798586436562e-09
9.54e-05,1.0000179645361533,10.795098713468407,10.0,0.008832158977595338,0.0,1.9222939926151528e-09
9.55e-05,1.0000483080869025,10.287171483799119,10.0,0.008829685464211841,0.0,2.2780557468865924e-09
9.56e-05,1.0000504435358717,9.779616803575149,10.0,0.008829468219065238,0.0,2.6590725190052083e-09
9.570000000000001e-05,1.0000243919564067,9.272448487226194,10.0,0.008831506262461842,0.0,3.0655509203333496e-09
9.580000000000001e-05,0.9999701751887528,8.765680328104235,10.0,0.0088357985528179,0.0,3.497696770900368e-09
9.59e-05,0.9998878158388685,8.259326098116322,10.0,0.00884234398673533,0.0,3.955715094280349e-09
9.6e-05,0.9997773372772273,7.753399547358242,10.0,0.008851141399078373,0.0,4.439810112495798e-09
9.61e-05,0.9996387636375937,7.247914403749032,10.0,0.008862189563052415,0.0,4.950185240947407e-09
9.620000000000001e-05,0.9994721198157837,6.7428843726664205,10.0,0.008875487190284035,0.0,5.487043083370003e-09
9.630000000000001e-05,0.9992774314684,6.238323136583145,10.0,0.008891032930903106,0.0,6.05058542681482e-09
9.640000000000001e-05,0.9990547250115521,5.7342443547041775,10.0,0.008908825373626198,0.0,6.641013236658219e-09
9.65e-05,0.998806027579531,5.95063463647881,10.0,0.008928756379442414,1.0,0.0
9.66e-05,0.9987306445839813,11.44478047490609,10.0,0.008935306803257933,1.0,0.0
9.67e-05,0.9989350484180796,14.535113639040699,10.0,0.008919269494731777,0.0,6.408053595568532e-11
9.680000000000001e-05,0.9991731080669422,14.024872804310801,10.0,0.008900203016140177,0.0,2.4076257012852575e-10
9.690000000000001e-05,0.9993828283016319,13.514902465629863,10.0,0.00888339811039954,0.0,4.4115877351068925e-10
9.7e-05,0.9995642245297569,13.00521658095968,10.0,0.008868854254440207,0.0,6.654814103825201e-10
9.71e-05,0.9997173129338713,12.495829089906593,10.0,0.008856570862800466,0.0,9.139419920849412e-10
9.72e-05,0.999842110470443,11.986753913348156,10.0,0.008846547287689853,0.0,1.1867512717103962e-09
9.730000000000001e-05,0.9999386348688037,11.478004953060658,10.0,0.00883878281905367,0.0,1.484119238818811e-09
9.740000000000001e-05,1.000006904630078,10.969596091347364,10.0,0.008833276684639407,0.0,1.8062551141787223e-09
9.750000000000001e-05,1.00004693902609,10.461541190667665,10.0,0.008830028050064824,0.0,2.1533673445336956e-09
9.76e-05,1.0000587580982534,9.953854093266997,10.0,0.008829036018887518,0.0,2.5256635973941466e-09
9.77e-05,1.000042382656436,9.446548620807636,10.0,0.008830299632676477,0.0,2.923350755854712e-09
9.78e-05,0.999997834277807,8.939638574000314,10.0,0.008833817871085035,0.0,3.3466349134372794e-09
9.790000000000001e-05,0.9999251353056633,8.433137732236698,10.0,0.008839589651925642,0.0,3.7957213689598095e-09
9.800000000000001e-05,0.9998243088482348,7.927059853222758,10.0,0.00884761383124619,0.0,4.270814621431055e-09
9.810000000000001e-05,0.9996953787774712,7.421418672612992,10.0,0.008857889203408003,0.0,4.772118364971339e-09
9.82e-05,0.9995383697278031,6.916227903645531,10.0,0.00887041450116576,0.0,5.299835483759455e-09
9.83e-05,0.9993533070948906,6.411501236778159,10.0,0.008885188395748582,0.0,5.854168047005883e-09
9.84e-05,0.9991402170343467,5.90725233932523,10.0,0.0089022094969431,0.0,6.4353173039523596e-09
9.850000000000001e-05,0.998899126460441,5.403494855095495,10.0,0.00892147635317815,0.0,7.043483678897985e-09
9.860000000000001e-05,0.9987288446474237,9.578896668715267,10.0,0.008935489534089852,1.0,0.0
