target_load_A,target_label,objective,ref_slew_us,interp_score,interp_undershoot_mV,interp_settle_time_us,interp_phase_spacing_std_ns,interp_skip_count_est
20.0,20A,score_settle010,105.0,4.760581950245553,1.0722774678151874,17.223500000000026,50.733294832001974,0.25
20.0,20A,base,106.0,3.126471192350156,1.0713534555338868,17.357000000000028,50.23520153506061,0.3
20.0,20A,score_settle005,106.0,3.9943211923501556,1.0713534555338868,17.357000000000028,50.23520153506061,0.3
20.0,20A,score_settle010,106.0,4.862171192350159,1.0713534555338868,17.357000000000028,50.23520153506061,0.3
20.0,20A,base,107.0,3.214710434454762,1.0704294432525865,17.490500000000036,49.73710823811925,0.35
20.0,20A,score_settle005,107.0,4.089235434454762,1.0704294432525865,17.490500000000036,49.73710823811925,0.35
20.0,20A,score_settle010,107.0,4.963760434454766,1.0704294432525865,17.490500000000036,49.73710823811925,0.35
20.0,20A,base,108.0,3.302949676559368,1.0695054309712861,17.624000000000038,49.239014941177885,0.4
20.0,20A,score_settle005,108.0,4.184149676559368,1.0695054309712861,17.624000000000038,49.239014941177885,0.4
20.0,20A,score_settle010,108.0,5.065349676559372,1.0695054309712861,17.624000000000038,49.239014941177885,0.4
20.0,20A,base,109.0,3.3911889186639743,1.0685814186899856,17.757500000000046,48.74092164423652,0.45
20.0,20A,score_settle005,109.0,4.279063918663974,1.0685814186899856,17.757500000000046,48.74092164423652,0.45
20.0,20A,score_settle010,109.0,5.166938918663979,1.0685814186899856,17.757500000000046,48.74092164423652,0.45
20.0,20A,base,110.0,3.47942816076858,1.067657406408685,17.891000000000048,48.24282834729515,0.5
20.0,20A,score_settle005,110.0,4.37397816076858,1.067657406408685,17.891000000000048,48.24282834729515,0.5
20.0,20A,score_settle010,110.0,5.268528160768585,1.067657406408685,17.891000000000048,48.24282834729515,0.5
20.0,20A,base,111.0,3.567667402873186,1.0667333941273844,18.024500000000053,47.74473505035378,0.55
20.0,20A,score_settle005,111.0,4.468892402873186,1.0667333941273844,18.024500000000053,47.74473505035378,0.55
20.0,20A,score_settle010,111.0,5.370117402873191,1.0667333941273844,18.024500000000053,47.74473505035378,0.55
20.0,20A,base,112.0,3.655906644977792,1.0658093818460839,18.158000000000058,47.24664175341242,0.6
20.0,20A,score_settle005,112.0,4.563806644977792,1.0658093818460839,18.158000000000058,47.24664175341242,0.6
20.0,20A,score_settle010,112.0,5.471706644977798,1.0658093818460839,18.158000000000058,47.24664175341242,0.6
20.0,20A,base,113.0,3.744145887082398,1.0648853695647835,18.291500000000063,46.748548456471056,0.65
20.0,20A,score_settle005,113.0,4.658720887082398,1.0648853695647835,18.291500000000063,46.748548456471056,0.65
20.0,20A,score_settle010,113.0,5.573295887082404,1.0648853695647835,18.291500000000063,46.748548456471056,0.65
20.0,20A,base,114.0,3.8323851291870037,1.063961357283483,18.425000000000068,46.25045515952969,0.7
20.0,20A,score_settle005,114.0,4.753635129187004,1.063961357283483,18.425000000000068,46.25045515952969,0.7
20.0,20A,score_settle010,114.0,5.674885129187011,1.063961357283483,18.425000000000068,46.25045515952969,0.7
20.0,20A,base,115.0,3.9206243712916096,1.0630373450021826,18.558500000000073,45.75236186258833,0.75
20.0,20A,score_settle005,115.0,4.84854937129161,1.0630373450021826,18.558500000000073,45.75236186258833,0.75
20.0,20A,score_settle010,115.0,5.776474371291617,1.0630373450021826,18.558500000000073,45.75236186258833,0.75
20.0,20A,base,116.0,4.008863613396215,1.062113332720882,18.69200000000008,45.25426856564696,0.8
20.0,20A,score_settle005,116.0,4.943463613396217,1.062113332720882,18.69200000000008,45.25426856564696,0.8
20.0,20A,score_settle010,116.0,5.8780636133962245,1.062113332720882,18.69200000000008,45.25426856564696,0.8
20.0,20A,base,117.0,4.097102855500822,1.0611893204395815,18.825500000000083,44.75617526870559,0.85
20.0,20A,score_settle005,117.0,5.038377855500822,1.0611893204395815,18.825500000000083,44.75617526870559,0.85
20.0,20A,score_settle010,117.0,5.97965285550083,1.0611893204395815,18.825500000000083,44.75617526870559,0.85
20.0,20A,base,118.0,4.185342097605428,1.060265308158281,18.95900000000009,44.258081971764234,0.9
20.0,20A,score_settle005,118.0,5.133292097605428,1.060265308158281,18.95900000000009,44.258081971764234,0.9
20.0,20A,score_settle010,118.0,6.081242097605437,1.060265308158281,18.95900000000009,44.258081971764234,0.9
20.0,20A,base,119.0,4.273581339710034,1.0593412958769806,19.092500000000094,43.759988674822864,0.95
20.0,20A,score_settle005,119.0,5.2282063397100345,1.0593412958769806,19.092500000000094,43.759988674822864,0.95
20.0,20A,score_settle010,119.0,6.182831339710043,1.0593412958769806,19.092500000000094,43.759988674822864,0.95
20.0,20A,base,120.0,4.36182058181464,1.05841728359568,19.2260000000001,43.2618953778815,1.0
20.0,20A,score_settle005,120.0,5.32312058181464,1.05841728359568,19.2260000000001,43.2618953778815,1.0
20.0,20A,score_settle010,120.0,6.28442058181465,1.05841728359568,19.2260000000001,43.2618953778815,1.0
10.0,10A,base,20.0,9.96487750950123,5.74633523237844,10.676,83.5119725209874,1.0
10.0,10A,score_settle005,20.0,10.4986775095012,5.74633523237844,10.676,83.5119725209874,1.0
10.0,10A,score_settle010,20.0,11.0324775095012,5.74633523237844,10.676,83.5119725209874,1.0
10.0,10A,base,21.0,9.968700673232426,5.697202073257023,10.626999999999999,86.04677545264546,1.0
10.0,10A,score_settle005,21.0,10.500050673232401,5.697202073257023,10.626999999999999,86.04677545264546,1.0
10.0,10A,score_settle010,21.0,11.031400673232401,5.697202073257023,10.626999999999999,86.04677545264546,1.0
10.0,10A,base,22.0,9.972523836963624,5.648068914135607,10.578000000000001,88.58157838430353,1.0
10.0,10A,score_settle005,22.0,10.5014238369636,5.648068914135607,10.578000000000001,88.58157838430353,1.0
10.0,10A,score_settle010,22.0,11.030323836963602,5.648068914135607,10.578000000000001,88.58157838430353,1.0
10.0,10A,base,23.0,9.97634700069482,5.598935755014189,10.529,91.11638131596158,1.0
10.0,10A,score_settle005,23.0,10.502797000694798,5.598935755014189,10.529,91.11638131596158,1.0
10.0,10A,score_settle010,23.0,11.0292470006948,5.598935755014189,10.529,91.11638131596158,1.0
10.0,10A,base,24.0,9.980170164426017,5.549802595892773,10.48,93.65118424761964,1.0
10.0,10A,score_settle005,24.0,10.504170164426,5.549802595892773,10.48,93.65118424761964,1.0
10.0,10A,score_settle010,24.0,11.028170164426,5.549802595892773,10.48,93.65118424761964,1.0
10.0,10A,base,25.0,9.983993328157215,5.500669436771355,10.431000000000001,96.1859871792777,1.0
10.0,10A,score_settle005,25.0,10.505543328157199,5.500669436771355,10.431000000000001,96.1859871792777,1.0
10.0,10A,score_settle010,25.0,11.0270933281572,5.500669436771355,10.431000000000001,96.1859871792777,1.0
10.0,10A,base,26.0,9.987816491888413,5.451536277649938,10.382000000000001,98.72079011093575,1.0
10.0,10A,score_settle005,26.0,10.5069164918884,5.451536277649938,10.382000000000001,98.72079011093575,1.0
10.0,10A,score_settle010,26.0,11.0260164918884,5.451536277649938,10.382000000000001,98.72079011093575,1.0
10.0,10A,base,27.0,9.99163965561961,5.402403118528522,10.333,101.25559304259383,1.0
10.0,10A,score_settle005,27.0,10.508289655619599,5.402403118528522,10.333,101.25559304259383,1.0
10.0,10A,score_settle010,27.0,11.0249396556196,5.402403118528522,10.333,101.25559304259383,1.0
10.0,10A,base,28.0,9.995462819350806,5.353269959407104,10.283999999999999,103.79039597425188,1.0
10.0,10A,score_settle005,28.0,10.5096628193508,5.353269959407104,10.283999999999999,103.79039597425188,1.0
10.0,10A,score_settle010,28.0,11.023862819350798,5.353269959407104,10.283999999999999,103.79039597425188,1.0
10.0,10A,base,29.0,9.999285983082004,5.304136800285687,10.235000000000001,106.32519890590996,1.0
10.0,10A,score_settle005,29.0,10.511035983082,5.304136800285687,10.235000000000001,106.32519890590996,1.0
10.0,10A,score_settle010,29.0,11.022785983081999,5.304136800285687,10.235000000000001,106.32519890590996,1.0
10.0,10A,base,30.0,10.0031091468132,5.25500364116427,10.186,108.860001837568,1.0
10.0,10A,score_settle005,30.0,10.5124091468132,5.25500364116427,10.186,108.860001837568,1.0
10.0,10A,score_settle010,30.0,11.0217091468132,5.25500364116427,10.186,108.860001837568,1.0
10.0,10A,base,31.0,9.941312238410326,5.230531913718852,10.9208,107.10355780543921,1.0
10.0,10A,score_settle005,31.0,10.48735223841032,5.230531913718852,10.9208,107.10355780543921,1.0
10.0,10A,score_settle010,31.0,11.033392238410329,5.230531913718852,10.9208,107.10355780543921,1.0
10.0,10A,base,32.0,9.87951533000745,5.206060186273433,11.6556,105.34711377331041,1.0
10.0,10A,score_settle005,32.0,10.46229533000744,5.206060186273433,11.6556,105.34711377331041,1.0
10.0,10A,score_settle010,32.0,11.04507533000746,5.206060186273433,11.6556,105.34711377331041,1.0
10.0,10A,base,33.0,9.817718421604575,5.1815884588280126,12.3904,103.5906697411816,1.0
10.0,10A,score_settle005,33.0,10.437238421604558,5.1815884588280126,12.3904,103.5906697411816,1.0
10.0,10A,score_settle010,33.0,11.056758421604588,5.1815884588280126,12.3904,103.5906697411816,1.0
10.0,10A,base,34.0,9.755921513201699,5.157116731382594,13.1252,101.83422570905279,1.0
10.0,10A,score_settle005,34.0,10.41218151320168,5.157116731382594,13.1252,101.83422570905279,1.0
10.0,10A,score_settle010,34.0,11.06844151320172,5.157116731382594,13.1252,101.83422570905279,1.0
10.0,10A,base,35.0,9.694124604798825,5.132645003937175,13.86,100.077781676924,1.0
10.0,10A,score_settle005,35.0,10.3871246047988,5.132645003937175,13.86,100.077781676924,1.0
10.0,10A,score_settle010,35.0,11.08012460479885,5.132645003937175,13.86,100.077781676924,1.0
10.0,10A,base,36.0,9.63232769639595,5.1081732764917565,14.5948,98.32133764479521,1.0
10.0,10A,score_settle005,36.0,10.362067696395918,5.1081732764917565,14.5948,98.32133764479521,1.0
10.0,10A,score_settle010,36.0,11.091807696395978,5.1081732764917565,14.5948,98.32133764479521,1.0
10.0,10A,base,37.0,9.570530787993075,5.083701549046337,15.3296,96.5648936126664,1.0
10.0,10A,score_settle005,37.0,10.337010787993039,5.083701549046337,15.3296,96.5648936126664,1.0
10.0,10A,score_settle010,37.0,11.10349078799311,5.083701549046337,15.3296,96.5648936126664,1.0
10.0,10A,base,38.0,9.5087338795902,5.059229821600918,16.0644,94.8084495805376,1.0
10.0,10A,score_settle005,38.0,10.31195387959016,5.059229821600918,16.0644,94.8084495805376,1.0
10.0,10A,score_settle010,38.0,11.115173879590241,5.059229821600918,16.0644,94.8084495805376,1.0
10.0,10A,base,39.0,9.446936971187325,5.034758094155499,16.7992,93.0520055484088,1.0
10.0,10A,score_settle005,39.0,10.286896971187279,5.034758094155499,16.7992,93.0520055484088,1.0
10.0,10A,score_settle010,39.0,11.12685697118737,5.034758094155499,16.7992,93.0520055484088,1.0
10.0,10A,base,40.0,9.38514006278445,5.01028636671008,17.534,91.29556151628,1.0
10.0,10A,score_settle005,40.0,10.2618400627844,5.01028636671008,17.534,91.29556151628,1.0
10.0,10A,score_settle010,40.0,11.1385400627845,5.01028636671008,17.534,91.29556151628,1.0
10.0,10A,base,41.0,9.34474386374037,4.994006469266475,17.83440000000001,90.14441847473152,1.0
10.0,10A,score_settle005,41.0,10.236463863740319,4.994006469266475,17.83440000000001,90.14441847473152,1.0
10.0,10A,score_settle010,41.0,11.12818386374041,4.994006469266475,17.83440000000001,90.14441847473152,1.0
10.0,10A,base,42.0,9.304347664696287,4.9777265718228705,18.13480000000002,88.99327543318304,1.0
10.0,10A,score_settle005,42.0,10.21108766469624,4.9777265718228705,18.13480000000002,88.99327543318304,1.0
10.0,10A,score_settle010,42.0,11.117827664696321,4.9777265718228705,18.13480000000002,88.99327543318304,1.0
10.0,10A,base,43.0,9.263951465652207,4.961446674379265,18.435200000000027,87.84213239163455,1.0
10.0,10A,score_settle005,43.0,10.18571146565216,4.961446674379265,18.435200000000027,87.84213239163455,1.0
10.0,10A,score_settle010,43.0,11.10747146565223,4.961446674379265,18.435200000000027,87.84213239163455,1.0
10.0,10A,base,44.0,9.223555266608127,4.945166776935659,18.73560000000004,86.69098935008608,1.0
10.0,10A,score_settle005,44.0,10.16033526660808,4.945166776935659,18.73560000000004,86.69098935008608,1.0
10.0,10A,score_settle010,44.0,11.097115266608139,4.945166776935659,18.73560000000004,86.69098935008608,1.0
10.0,10A,base,45.0,9.183159067564045,4.928886879492055,19.03600000000005,85.53984630853759,1.0
10.0,10A,score_settle005,45.0,10.134959067564001,4.928886879492055,19.03600000000005,85.53984630853759,1.0
10.0,10A,score_settle010,45.0,11.08675906756405,4.928886879492055,19.03600000000005,85.53984630853759,1.0
10.0,10A,base,46.0,9.142762868519963,4.91260698204845,19.33640000000006,84.38870326698911,1.0
10.0,10A,score_settle005,46.0,10.10958286851992,4.91260698204845,19.33640000000006,84.38870326698911,1.0
10.0,10A,score_settle010,46.0,11.07640286851996,4.91260698204845,19.33640000000006,84.38870326698911,1.0
10.0,10A,base,47.0,9.102366669475883,4.896327084604845,19.63680000000007,83.23756022544063,1.0
10.0,10A,score_settle005,47.0,10.08420666947584,4.896327084604845,19.63680000000007,83.23756022544063,1.0
10.0,10A,score_settle010,47.0,11.06604666947587,4.896327084604845,19.63680000000007,83.23756022544063,1.0
10.0,10A,base,48.0,9.061970470431802,4.88004718716124,19.93720000000008,82.08641718389215,1.0
10.0,10A,score_settle005,48.0,10.05883047043176,4.88004718716124,19.93720000000008,82.08641718389215,1.0
10.0,10A,score_settle010,48.0,11.055690470431779,4.88004718716124,19.93720000000008,82.08641718389215,1.0
10.0,10A,base,49.0,9.02157427138772,4.863767289717636,20.23760000000009,80.93527414234367,1.0
10.0,10A,score_settle005,49.0,10.033454271387681,4.863767289717636,20.23760000000009,80.93527414234367,1.0
10.0,10A,score_settle010,49.0,11.04533427138769,4.863767289717636,20.23760000000009,80.93527414234367,1.0
10.0,10A,base,50.0,8.98117807234364,4.84748739227403,20.5380000000001,79.7841311007952,1.0
10.0,10A,score_settle005,50.0,10.0080780723436,4.84748739227403,20.5380000000001,79.7841311007952,1.0
10.0,10A,score_settle010,50.0,11.0349780723436,4.84748739227403,20.5380000000001,79.7841311007952,1.0
10.0,10A,base,51.0,9.027360494351898,4.83935885320056,21.38760000000009,82.31948431727308,1.0
10.0,10A,score_settle005,51.0,10.096740494351861,4.83935885320056,21.38760000000009,82.31948431727308,1.0
10.0,10A,score_settle010,51.0,11.16612049435186,4.83935885320056,21.38760000000009,82.31948431727308,1.0
10.0,10A,base,52.0,9.073542916360154,4.8312303141270885,22.23720000000008,84.85483753375095,1.0
10.0,10A,score_settle005,52.0,10.18540291636012,4.8312303141270885,22.23720000000008,84.85483753375095,1.0
10.0,10A,score_settle010,52.0,11.29726291636012,4.8312303141270885,22.23720000000008,84.85483753375095,1.0
10.0,10A,base,53.0,9.119725338368411,4.823101775053617,23.086800000000068,87.39019075022884,1.0
10.0,10A,score_settle005,53.0,10.27406533836838,4.823101775053617,23.086800000000068,87.39019075022884,1.0
10.0,10A,score_settle010,53.0,11.428405338368378,4.823101775053617,23.086800000000068,87.39019075022884,1.0
10.0,10A,base,54.0,9.165907760376669,4.814973235980146,23.93640000000006,89.92554396670673,1.0
10.0,10A,score_settle005,54.0,10.36272776037664,4.814973235980146,23.93640000000006,89.92554396670673,1.0
10.0,10A,score_settle010,54.0,11.559547760376642,4.814973235980146,23.93640000000006,89.92554396670673,1.0
10.0,10A,base,55.0,9.212090182384925,4.8068446969066745,24.78600000000005,92.4608971831846,1.0
10.0,10A,score_settle005,55.0,10.4513901823849,4.8068446969066745,24.78600000000005,92.4608971831846,1.0
10.0,10A,score_settle010,55.0,11.6906901823849,4.8068446969066745,24.78600000000005,92.4608971831846,1.0
10.0,10A,base,56.0,9.25827260439318,4.798716157833203,25.63560000000004,94.99625039966247,1.0
10.0,10A,score_settle005,56.0,10.54005260439316,4.798716157833203,25.63560000000004,94.99625039966247,1.0
10.0,10A,score_settle010,56.0,11.821832604393158,4.798716157833203,25.63560000000004,94.99625039966247,1.0
10.0,10A,base,57.0,9.304455026401438,4.790587618759733,26.485200000000027,97.53160361614036,1.0
10.0,10A,score_settle005,57.0,10.62871502640142,4.790587618759733,26.485200000000027,97.53160361614036,1.0
10.0,10A,score_settle010,57.0,11.95297502640142,4.790587618759733,26.485200000000027,97.53160361614036,1.0
10.0,10A,base,58.0,9.350637448409696,4.782459079686261,27.33480000000002,100.06695683261825,1.0
10.0,10A,score_settle005,58.0,10.717377448409678,4.782459079686261,27.33480000000002,100.06695683261825,1.0
10.0,10A,score_settle010,58.0,12.084117448409682,4.782459079686261,27.33480000000002,100.06695683261825,1.0
10.0,10A,base,59.0,9.396819870417952,4.77433054061279,28.18440000000001,102.60231004909612,1.0
10.0,10A,score_settle005,59.0,10.806039870417939,4.77433054061279,28.18440000000001,102.60231004909612,1.0
10.0,10A,score_settle010,59.0,12.21525987041794,4.77433054061279,28.18440000000001,102.60231004909612,1.0
10.0,10A,base,60.0,9.44300229242621,4.76620200153932,29.034,105.137663265574,1.0
10.0,10A,score_settle005,60.0,10.8947022924262,4.76620200153932,29.034,105.137663265574,1.0
10.0,10A,score_settle010,60.0,12.3464022924262,4.76620200153932,29.034,105.137663265574,1.0
10.0,10A,base,61.0,9.412104465853611,4.75943543387706,29.296599999999998,103.98992548279216,1.0
10.0,10A,score_settle005,61.0,10.876934465853603,4.75943543387706,29.296599999999998,103.98992548279216,1.0
10.0,10A,score_settle010,61.0,12.341764465853604,4.75943543387706,29.296599999999998,103.98992548279216,1.0
10.0,10A,base,62.0,9.381206639281015,4.752668866214803,29.5592,102.84218770001033,1.0
10.0,10A,score_settle005,62.0,10.859166639281009,4.752668866214803,29.5592,102.84218770001033,1.0
10.0,10A,score_settle010,62.0,12.33712663928101,4.752668866214803,29.5592,102.84218770001033,1.0
10.0,10A,base,63.0,9.350308812708416,4.7459022985525445,29.8218,101.69444991722848,1.0
10.0,10A,score_settle005,63.0,10.841398812708414,4.7459022985525445,29.8218,101.69444991722848,1.0
10.0,10A,score_settle010,63.0,12.332488812708414,4.7459022985525445,29.8218,101.69444991722848,1.0
10.0,10A,base,64.0,9.319410986135821,4.739135730890286,30.084400000000002,100.54671213444666,1.0
10.0,10A,score_settle005,64.0,10.82363098613582,4.739135730890286,30.084400000000002,100.54671213444666,1.0
10.0,10A,score_settle010,64.0,12.327850986135822,4.739135730890286,30.084400000000002,100.54671213444666,1.0
10.0,10A,base,65.0,9.288513159563223,4.732369163228027,30.347,99.3989743516648,1.0
10.0,10A,score_settle005,65.0,10.805863159563224,4.732369163228027,30.347,99.3989743516648,1.0
10.0,10A,score_settle010,65.0,12.323213159563226,4.732369163228027,30.347,99.3989743516648,1.0
10.0,10A,base,66.0,9.257615332990625,4.725602595565769,30.6096,98.25123656888296,1.0
10.0,10A,score_settle005,66.0,10.788095332990629,4.725602595565769,30.6096,98.25123656888296,1.0
10.0,10A,score_settle010,66.0,12.31857533299063,4.725602595565769,30.6096,98.25123656888296,1.0
10.0,10A,base,67.0,9.226717506418026,4.71883602790351,30.8722,97.10349878610113,1.0
10.0,10A,score_settle005,67.0,10.770327506418035,4.71883602790351,30.8722,97.10349878610113,1.0
10.0,10A,score_settle010,67.0,12.313937506418036,4.71883602790351,30.8722,97.10349878610113,1.0
10.0,10A,base,68.0,9.19581967984543,4.712069460241251,31.1348,95.95576100331928,1.0
10.0,10A,score_settle005,68.0,10.75255967984544,4.712069460241251,31.1348,95.95576100331928,1.0
10.0,10A,score_settle010,68.0,12.30929967984544,4.712069460241251,31.1348,95.95576100331928,1.0
10.0,10A,base,69.0,9.164921853272833,4.7053028925789935,31.3974,94.80802322053745,1.0
10.0,10A,score_settle005,69.0,10.734791853272846,4.7053028925789935,31.3974,94.80802322053745,1.0
10.0,10A,score_settle010,69.0,12.304661853272846,4.7053028925789935,31.3974,94.80802322053745,1.0
10.0,10A,base,70.0,9.134024026700235,4.698536324916734,31.66,93.6602854377556,1.0
10.0,10A,score_settle005,70.0,10.71702402670025,4.698536324916734,31.66,93.6602854377556,1.0
10.0,10A,score_settle010,70.0,12.30002402670025,4.698536324916734,31.66,93.6602854377556,1.0
10.0,10A,base,71.0,9.103126200127637,4.691769757254477,31.922600000000003,92.51254765497376,1.0
10.0,10A,score_settle005,71.0,10.699256200127653,4.691769757254477,31.922600000000003,92.51254765497376,1.0
10.0,10A,score_settle010,71.0,12.295386200127655,4.691769757254477,31.922600000000003,92.51254765497376,1.0
10.0,10A,base,72.0,9.07222837355504,4.6850031895922175,32.1852,91.36480987219193,1.0
10.0,10A,score_settle005,72.0,10.681488373555059,4.6850031895922175,32.1852,91.36480987219193,1.0
10.0,10A,score_settle010,72.0,12.29074837355506,4.6850031895922175,32.1852,91.36480987219193,1.0
10.0,10A,base,73.0,9.041330546982442,4.678236621929959,32.4478,90.21707208941008,1.0
10.0,10A,score_settle005,73.0,10.663720546982464,4.678236621929959,32.4478,90.21707208941008,1.0
10.0,10A,score_settle010,73.0,12.286110546982464,4.678236621929959,32.4478,90.21707208941008,1.0
10.0,10A,base,74.0,9.010432720409845,4.671470054267701,32.7104,89.06933430662824,1.0
10.0,10A,score_settle005,74.0,10.64595272040987,4.671470054267701,32.7104,89.06933430662824,1.0
10.0,10A,score_settle010,74.0,12.28147272040987,4.671470054267701,32.7104,89.06933430662824,1.0
10.0,10A,base,75.0,8.979534893837247,4.664703486605442,32.973,87.9215965238464,1.0
10.0,10A,score_settle005,75.0,10.628184893837275,4.664703486605442,32.973,87.9215965238464,1.0
10.0,10A,score_settle010,75.0,12.276834893837274,4.664703486605442,32.973,87.9215965238464,1.0
10.0,10A,base,76.0,8.94863706726465,4.657936918943183,33.2356,86.77385874106457,1.0
10.0,10A,score_settle005,76.0,10.61041706726468,4.657936918943183,33.2356,86.77385874106457,1.0
10.0,10A,score_settle010,76.0,12.272197067264681,4.657936918943183,33.2356,86.77385874106457,1.0
10.0,10A,base,77.0,8.917739240692054,4.651170351280925,33.4982,85.62612095828273,1.0
10.0,10A,score_settle005,77.0,10.592649240692085,4.651170351280925,33.4982,85.62612095828273,1.0
10.0,10A,score_settle010,77.0,12.267559240692083,4.651170351280925,33.4982,85.62612095828273,1.0
10.0,10A,base,78.0,8.886841414119456,4.644403783618667,33.7608,84.47838317550088,1.0
10.0,10A,score_settle005,78.0,10.57488141411949,4.644403783618667,33.7608,84.47838317550088,1.0
10.0,10A,score_settle010,78.0,12.26292141411949,4.644403783618667,33.7608,84.47838317550088,1.0
10.0,10A,base,79.0,8.855943587546857,4.637637215956409,34.0234,83.33064539271903,1.0
10.0,10A,score_settle005,79.0,10.557113587546896,4.637637215956409,34.0234,83.33064539271903,1.0
10.0,10A,score_settle010,79.0,12.258283587546895,4.637637215956409,34.0234,83.33064539271903,1.0
10.0,10A,base,80.0,8.82504576097426,4.63087064829415,34.286,82.1829076099372,1.0
10.0,10A,score_settle005,80.0,10.5393457609743,4.63087064829415,34.286,82.1829076099372,1.0
10.0,10A,score_settle010,80.0,12.2536457609743,4.63087064829415,34.286,82.1829076099372,1.0
10.0,10A,base,81.0,8.842528582391532,4.628166934761563,34.8555,83.13165523341138,1.0
10.0,10A,score_settle005,81.0,10.58530358239157,4.628166934761563,34.8555,83.13165523341138,1.0
10.0,10A,score_settle010,81.0,12.32807858239157,4.628166934761563,34.8555,83.13165523341138,1.0
10.0,10A,base,82.0,8.860011403808805,4.625463221228976,35.425000000000004,84.08040285688558,1.0
10.0,10A,score_settle005,82.0,10.63126140380884,4.625463221228976,35.425000000000004,84.08040285688558,1.0
10.0,10A,score_settle010,82.0,12.40251140380884,4.625463221228976,35.425000000000004,84.08040285688558,1.0
10.0,10A,base,83.0,8.877494225226078,4.622759507696388,35.9945,85.02915048035977,1.0
10.0,10A,score_settle005,83.0,10.677219225226109,4.622759507696388,35.9945,85.02915048035977,1.0
10.0,10A,score_settle010,83.0,12.47694422522611,4.622759507696388,35.9945,85.02915048035977,1.0
10.0,10A,base,84.0,8.894977046643351,4.620055794163802,36.56400000000001,85.97789810383397,1.0
10.0,10A,score_settle005,84.0,10.723177046643379,4.620055794163802,36.56400000000001,85.97789810383397,1.0
10.0,10A,score_settle010,84.0,12.551377046643381,4.620055794163802,36.56400000000001,85.97789810383397,1.0
10.0,10A,base,85.0,8.912459868060623,4.617352080631215,37.1335,86.92664572730814,1.0
10.0,10A,score_settle005,85.0,10.76913486806065,4.617352080631215,37.1335,86.92664572730814,1.0
10.0,10A,score_settle010,85.0,12.62580986806065,4.617352080631215,37.1335,86.92664572730814,1.0
10.0,10A,base,86.0,8.929942689477894,4.614648367098628,37.703,87.87539335078233,1.0
10.0,10A,score_settle005,86.0,10.815092689477918,4.614648367098628,37.703,87.87539335078233,1.0
10.0,10A,score_settle010,86.0,12.700242689477918,4.614648367098628,37.703,87.87539335078233,1.0
10.0,10A,base,87.0,8.947425510895169,4.611944653566041,38.2725,88.82414097425652,1.0
10.0,10A,score_settle005,87.0,10.86105051089519,4.611944653566041,38.2725,88.82414097425652,1.0
10.0,10A,score_settle010,87.0,12.77467551089519,4.611944653566041,38.2725,88.82414097425652,1.0
10.0,10A,base,88.0,8.96490833231244,4.6092409400334535,38.842,89.77288859773071,1.0
10.0,10A,score_settle005,88.0,10.907008332312461,4.6092409400334535,38.842,89.77288859773071,1.0
10.0,10A,score_settle010,88.0,12.84910833231246,4.6092409400334535,38.842,89.77288859773071,1.0
10.0,10A,base,89.0,8.982391153729713,4.606537226500867,39.411500000000004,90.72163622120492,1.0
10.0,10A,score_settle005,89.0,10.95296615372973,4.606537226500867,39.411500000000004,90.72163622120492,1.0
10.0,10A,score_settle010,89.0,12.92354115372973,4.606537226500867,39.411500000000004,90.72163622120492,1.0
10.0,10A,base,90.0,8.999873975146986,4.603833512968279,39.981,91.6703838446791,1.0
10.0,10A,score_settle005,90.0,10.998923975147001,4.603833512968279,39.981,91.6703838446791,1.0
10.0,10A,score_settle010,90.0,12.997973975147,4.603833512968279,39.981,91.6703838446791,1.0
10.0,10A,base,91.0,9.017356796564258,4.601129799435693,40.5505,92.61913146815328,1.0
10.0,10A,score_settle005,91.0,11.044881796564269,4.601129799435693,40.5505,92.61913146815328,1.0
10.0,10A,score_settle010,91.0,13.07240679656427,4.601129799435693,40.5505,92.61913146815328,1.0
10.0,10A,base,92.0,9.03483961798153,4.598426085903105,41.120000000000005,93.56787909162747,1.0
10.0,10A,score_settle005,92.0,11.09083961798154,4.598426085903105,41.120000000000005,93.56787909162747,1.0
10.0,10A,score_settle010,92.0,13.14683961798154,4.598426085903105,41.120000000000005,93.56787909162747,1.0
10.0,10A,base,93.0,9.052322439398802,4.595722372370519,41.6895,94.51662671510167,1.0
10.0,10A,score_settle005,93.0,11.13679743939881,4.595722372370519,41.6895,94.51662671510167,1.0
10.0,10A,score_settle010,93.0,13.22127243939881,4.595722372370519,41.6895,94.51662671510167,1.0
10.0,10A,base,94.0,9.069805260816075,4.593018658837932,42.259,95.46537433857586,1.0
10.0,10A,score_settle005,94.0,11.18275526081608,4.593018658837932,42.259,95.46537433857586,1.0
10.0,10A,score_settle010,94.0,13.29570526081608,4.593018658837932,42.259,95.46537433857586,1.0
10.0,10A,base,95.0,9.087288082233348,4.5903149453053445,42.828500000000005,96.41412196205006,1.0
10.0,10A,score_settle005,95.0,11.22871308223335,4.5903149453053445,42.828500000000005,96.41412196205006,1.0
10.0,10A,score_settle010,95.0,13.37013808223335,4.5903149453053445,42.828500000000005,96.41412196205006,1.0
10.0,10A,base,96.0,9.10477090365062,4.587611231772757,43.398,97.36286958552424,1.0
10.0,10A,score_settle005,96.0,11.27467090365062,4.587611231772757,43.398,97.36286958552424,1.0
10.0,10A,score_settle010,96.0,13.444570903650622,4.587611231772757,43.398,97.36286958552424,1.0
