success,error_message,r027_case_id,target_label,objective,policy,source_policy,policy_kind,policy_role,online_available_inputs_only,objective_alpha_settle,target_load_A,load_drop_A,selected_ref_slew_us,realized_ref_slew_us_in_offline_grid,tau_ai_us,delay_events,ref_start_delay_us,delay_mode,offline_objective_score,offline_regret_vs_oracle,offline_undershoot_mV,offline_settle_time_us,offline_skip_count_est,offline_phase_std_ns,vout_initial_V,vout_peak_V,vout_min_V,overshoot_mV,undershoot_mV,t_peak_us,settle_time_us,first_gate_edge_us,max_gate_gap_us,skip_count_est,final_vout_error_mV,final_il1_mean_A,final_il2_mean_A,final_il3_mean_A,final_il4_mean_A,final_il_total_mean_A,final_load_error_A,final_il_phase_imbalance_A,final_il_m2_projection_A,final_phase_spacing_mean_ns,final_phase_spacing_std_ns,final_phase_sequence_error_fraction,base_score,score_settle005,score_settle010,selected_objective_score,switching_regret_vs_best_in_run
1,,R027_0109,20A,base,calibrated_risk_proxy_projection,calibrated_risk_proxy_projection,proxy_projection,deployable_candidate,1,0,20,20,86,86,0,0,0,commit_after_tau_ai,2.13279592581763,0,1.0943598016524,14.404,0,30.0147825435648,0.99951236273925,1.00223500775282,0.998905640198348,2.23500775282348,1.0943598016524,0.53400000000006,14.404,1.8440000000035,0.692,0,-0.438140473293935,5.09056921816607,5.04903174456198,4.89014083764005,4.9471791157849,19.976920916153,-0.0230790838470121,0.200428380526022,-0.00387520113519102,534.216216216402,30.0147825435648,0,2.13279592581763,2.85299592581763,3.57319592581764,2.13279592581763,0
1,,R027_0108,20A,base,discrete_dense_long_table,discrete_dense_long_table,lookup_table,deployable_baseline,1,0,20,20,80,80,0,0,0,commit_after_tau_ai,2.27271123170482,0.13991530588719,1.0943598016524,14.41,0,37.1400221295455,0.99951236273925,1.00223500775282,0.998905640198348,2.23500775282348,1.0943598016524,0.53400000000006,14.41,1.8440000000035,0.652000000003435,0,-0.435550987461508,5.14154333043793,4.99731492749222,4.86454885679041,5.01463096124121,20.0180380759618,0.0180380759617691,0.276994473647522,-0.0014634253762742,533.666666666667,37.1400221295455,0,2.27271123170482,2.99321123170482,3.71371123170482,2.27271123170482,0.139915305887186
1,,R027_0116,20A,base,calibrated_risk_proxy_projection,calibrated_risk_proxy_projection,proxy_projection,deployable_candidate,1,0,20,20,86,86,0.5,1,0.5,commit_after_tau_ai,2.13279592581763,0,1.0943598016524,14.404,0,30.0147825435648,0.99951236273925,1.00223500775282,0.998960053601315,2.23500775282348,1.03994639868477,0.53400000000006,16.5160000000001,1.83800000000352,0.710000000000012,0,-0.444018459749729,5.13427653496022,5.02678993501349,4.84372510513445,4.96820700632288,19.972998581431,-0.0270014185689682,0.290551429825774,-0.00424882531042425,531.567567567753,41.8546031877443,0,2.32105692218938,3.14685692218938,3.97265692218939,2.32105692218938,0.279420199085934
1,,R027_0115,20A,base,discrete_dense_long_table,discrete_dense_long_table,lookup_table,deployable_baseline,1,0,20,20,80,80,0.5,1,0.5,commit_after_tau_ai,2.27271123170482,0.13991530588719,1.0943598016524,14.41,0,37.1400221295455,0.99951236273925,1.00223500775282,0.998960053601315,2.23500775282348,1.03994639868477,0.53400000000006,14.4020000000001,1.83800000000352,0.700000000000017,0,-0.43448443364591,5.06991146928223,5.05308913401967,4.93152541650281,4.94346024076548,19.9979862605702,-0.0020137394298132,0.138386052779424,0.00122187774997462,534.162162162347,28.3602945386385,0,2.04163672310345,2.76173672310345,3.48183672310345,2.04163672310345,0
1,,R027_0123,20A,base,calibrated_risk_proxy_projection,calibrated_risk_proxy_projection,proxy_projection,deployable_candidate,1,0,20,20,86,86,1,2,1,commit_after_tau_ai,2.13279592581763,0,1.0943598016524,14.404,0,30.0147825435648,0.99951236273925,1.00223500775282,0.998998926071214,2.23500775282348,1.00107392878601,0.53400000000006,16.532,1.83400000000351,0.672000000006895,0,-0.45335365522936,5.15374601274989,4.98922276863574,4.85897578833276,4.96420536825549,19.9661499379739,-0.0338500620261293,0.294770224417133,0.0148234160478553,535.567567567754,54.7705012578306,0,2.54983760917198,3.37643760917199,4.20303760917199,2.54983760917198,0
1,,R027_0122,20A,base,discrete_dense_long_table,discrete_dense_long_table,lookup_table,deployable_baseline,1,0,20,20,80,80,1,2,1,commit_after_tau_ai,2.27271123170482,0.13991530588719,1.0943598016524,14.41,0,37.1400221295455,0.99951236273925,1.00223500775282,0.998998926071214,2.23500775282348,1.00107392878601,0.53400000000006,14.404,1.83400000000351,0.671999999999956,0,-0.46025918650916,5.05045185306061,5.0109177142045,4.9514477504729,4.99703229565342,20.0098496133914,0.00984961339142387,0.0990041025877115,-0.00151260158110378,536.777777777779,57.4784301354536,0,2.61090171800424,3.33110171800424,4.05130171800425,2.61090171800424,0.0610641088322588
1,,R027_0130,20A,base,calibrated_risk_proxy_projection,calibrated_risk_proxy_projection,proxy_projection,deployable_candidate,1,0,20,20,86,86,2,4,2,commit_after_tau_ai,2.13279592581763,0,1.0943598016524,14.404,0,30.0147825435648,0.99951236273925,1.00223500775282,0.999008220401759,2.23500775282348,0.991779598240816,0.53400000000006,16.524,1.83200000000353,0.68200000000342,0,-0.437347482472927,5.03512904264384,5.08060096741524,4.93542712969623,4.92290190542497,19.9740590451803,-0.0259409548197311,0.157699061990272,-0.00823667512503534,530.432432432433,37.3568951511573,0,2.17626498373689,3.00246498373689,3.82866498373689,2.17626498373689,0.187668484016504
1,,R027_0129,20A,base,discrete_dense_long_table,discrete_dense_long_table,lookup_table,deployable_baseline,1,0,20,20,80,80,2,4,2,commit_after_tau_ai,2.27271123170482,0.13991530588719,1.0943598016524,14.41,0,37.1400221295455,0.99951236273925,1.00223500775282,0.999008220401759,2.23500775282348,0.991779598240816,0.53400000000006,14.4120000000001,1.83200000000353,0.656000000000029,0,-0.437591635675583,5.0528360331512,5.04871328620737,4.89017632181279,4.97457720294979,19.9663028441212,-0.0336971558788441,0.162659711338407,-0.0200695335482959,533.135135135134,27.9612632901993,0,1.98859649972039,2.70919649972039,3.42979649972039,1.98859649972039,0
1,,R027_0137,20A,base,calibrated_risk_proxy_projection,calibrated_risk_proxy_projection,proxy_projection,deployable_candidate,1,0,20,20,86,86,5,10,5,commit_after_tau_ai,2.13279592581763,0,1.0943598016524,14.404,0,30.0147825435648,0.99951236273925,1.00227123156345,0.999008220401759,2.27123156345388,0.991779598240816,9.99000000000003,19.7840000000001,1.83200000000353,0.801999999999997,1,-0.437149504705636,5.10707936257951,4.99479973341797,4.88235588082223,5.03799350935064,20.0222284861703,0.0222284861703486,0.224723481757273,-0.0108394998417163,535.833333333524,39.2301922489596,0,4.21353294792564,5.20273294792565,6.19193294792565,4.21353294792564,0.146103137658808
1,,R027_0136,20A,base,discrete_dense_long_table,discrete_dense_long_table,lookup_table,deployable_baseline,1,0,20,20,80,80,5,10,5,commit_after_tau_ai,2.27271123170482,0.13991530588719,1.0943598016524,14.41,0,37.1400221295455,0.99951236273925,1.00227650636515,0.999008220401759,2.27650636515131,0.991779598240816,9.98800000000005,19.262,1.83200000000353,0.811999999996576,1,-0.435261441204426,5.127167806793,4.90695648675322,4.9190153805517,5.05457501265442,20.0077146867523,0.00771468675234388,0.220211320039772,0.0211629219842646,532.888888888889,32.0194385410796,0,4.06742981026684,5.03052981026684,5.99362981026684,4.06742981026684,0
