success,error_message,case_id,target_label,objective,role,base_load_A,target_load_A,load_drop_A,load_step_offset_us,t_load_step_us,selected_ref_slew_us,tau_ai_us,delta_v_allow_mV,vout0_V,il1_0_A,il2_0_A,il3_0_A,il4_0_A,qh1_at_step,qh2_at_step,qh3_at_step,qh4_at_step,remaining_ton1_ns,remaining_ton2_ns,remaining_ton3_ns,remaining_ton4_ns,energy_surplus_uJ,delta_v_energy_mV,delta_v_charge_mV,delta_v_esr_mV,delta_v_charge_esr_mV,t_peak_pred_us,delta_v_actual_peak_mV,t_peak_actual_us,r_E,wave_csv
1,,r042_10A_off0p050,10A,pr_ecb_phase_dense,pre_turnoff_probe,40,10,30,0.05,450.05,60,1.25,10,0.999515539655166,7.10937874789653,9.81763658166987,12.6433908646578,12.3538573604537,0,0,0,1,0,0,0,52.0000000000598,43.4402378469734,5.96858338383066,3.86273000554115,2.87318371992101,6.73591372546216,1.62800000000005,3.99083812614309,0.962000000000076,0.673591372546216,E:\Desktop\codex\output\data\r042_10A_off0p050_r042_pr_ecb_wave.csv
1,,r042_10A_off0p090,10A,pr_ecb_phase_dense,pre_turnoff_probe,40,10,30,0.09,450.09,60,1.25,10,0.999516548964341,6.89403901848408,9.59635058533043,12.4159006254669,14.52434050068,0,0,0,1,0,0,0,12.0000000000263,47.9728773866116,6.589310453609,3.68329930408354,3.00875676569653,6.69205606978007,1.58800000000001,3.82647724076302,0.922000000000043,0.669205606978007,E:\Desktop\codex\output\data\r042_10A_off0p090_r042_pr_ecb_wave.csv
1,,r042_10A_off0p105,10A,pr_ecb_phase_dense,turnoff_boundary_probe,40,10,30,0.105,450.105,60,1.25,10,0.999516954726827,6.80802735888066,9.50796408429991,12.3250362516588,15.2898326239098,0,0,0,0,0,0,0,0,49.7436117819484,6.83170111094267,3.60925007348382,3.05377742868742,6.66302750217124,1.57299999999999,3.76072210866751,0.907000000000024,0.683170111094267,E:\Desktop\codex\output\data\r042_10A_off0p105_r042_pr_ecb_wave.csv
1,,r042_10A_off0p125,10A,pr_ecb_phase_dense,post_turnoff_probe,40,10,30,0.125,450.125,60,1.25,10,0.999516985424308,6.70061847489882,9.39758958120377,12.2115674674928,15.1238720682992,0,0,0,0,0,0,0,0,48.6066864234313,6.67607552060256,3.51710092768048,3.00902828327051,6.52612921095099,1.553,3.67851985351164,0.887000000000034,0.667607552060256,E:\Desktop\codex\output\data\r042_10A_off0p125_r042_pr_ecb_wave.csv
