success,source_grid,target_load_A,ref_slew_us,undershoot_mV,final_vout_error_mV,skip_count_est,settle_time_us,final_phase_spacing_std_ns,tradeoff_score,score_settle005,score_settle010,target_label,load_drop_A,load_drop_norm,objective,alpha_settle,objective_score,t_scaled,phase_std_scaled,settle_scaled,skip_risk,bias,t2,alpha_t,alpha_t2,drop_t,drop_t2,is_20A,is_10A,is_near0A,skip_t,phase_t,settle_alpha
True,fine,10.0,62,4.73912126375797,-0.547343816873713,1,27.3860000000001,85.3659235830467,8.99378355229262,10.363083552292624,11.73238355229263,10A,30.0,0.75,base,0.0,8.99378355229262,0.05,0.853659235830467,0.547720000000002,1,1.0,0.0025000000000000005,0.0,0.0,0.037500000000000006,0.0018750000000000004,0.0,1.0,0.0,0.05,0.04268296179152335,0.0
True,fine,10.0,64,4.73912126375797,-0.553352425639919,1,26.806,79.8608638549349,8.88969096649659,10.22999096649659,11.57029096649659,10A,30.0,0.75,base,0.0,8.88969096649659,0.1,0.798608638549349,0.53612,1,1.0,0.010000000000000002,0.0,0.0,0.07500000000000001,0.0075000000000000015,0.0,1.0,0.0,0.1,0.0798608638549349,0.0
True,fine,10.0,66,4.72731862835063,-0.58614317505068,1,31.35,109.754374524763,9.50854929389657,11.07604929389657,12.64354929389657,10A,30.0,0.75,base,0.0,9.50854929389657,0.15,1.09754374524763,0.627,1,1.0,0.0225,0.0,0.0,0.11249999999999999,0.016875,0.0,1.0,0.0,0.15,0.1646315617871445,0.0
True,fine,10.0,68,4.72731862835063,-0.568397576283686,1,29.1340000000001,90.213537699728,9.09998695862888,10.556686958628886,12.01338695862889,10A,30.0,0.75,base,0.0,9.09998695862888,0.2,0.90213537699728,0.582680000000002,1,1.0,0.04000000000000001,0.0,0.0,0.15000000000000002,0.030000000000000006,0.0,1.0,0.0,0.2,0.18042707539945602,0.0
True,fine,10.0,70,4.67957001179586,-0.539329341692429,1,30.79,75.9411003028226,8.73772135954474,10.27722135954474,11.81672135954474,10A,30.0,0.75,base,0.0,8.73772135954474,0.25,0.7594110030282261,0.6158,1,1.0,0.0625,0.0,0.0,0.1875,0.046875,0.0,1.0,0.0,0.25,0.18985275075705652,0.0
True,dense_long,10.0,80,4.63087064829415,-0.550516960481362,1,34.286,82.1829076099372,8.82504576097426,10.5393457609743,12.2536457609743,10A,30.0,0.75,base,0.0,8.82504576097426,0.5,0.8218290760993721,0.68572,1,1.0,0.25,0.0,0.0,0.375,0.1875,0.0,1.0,0.0,0.5,0.41091453804968603,0.0
True,fine,10.0,84,4.63087064829415,-0.563127241137051,1,37.682,85.3699169914353,8.90139622925991,10.78549622925991,12.669596229259911,10A,30.0,0.75,base,0.0,8.90139622925991,0.6,0.853699169914353,0.7536400000000001,1,1.0,0.36,0.0,0.0,0.44999999999999996,0.27,0.0,1.0,0.0,0.6,0.5122195019486118,0.0
True,fine,10.0,86,4.60382233665269,-0.557554828492401,1,38.788,82.2236878793438,8.80585092273196,10.745250922731959,12.68465092273196,10A,30.0,0.75,base,0.0,8.80585092273196,0.65,0.822236878793438,0.7757599999999999,1,1.0,0.42250000000000004,0.0,0.0,0.48750000000000004,0.316875,0.0,1.0,0.0,0.65,0.5344539712157347,0.0
True,fine,10.0,88,4.60382233665269,-0.548929887930871,1,38.824,82.04342139712,8.79362065252596,10.73482065252596,12.67602065252596,10A,30.0,0.75,base,0.0,8.79362065252596,0.7,0.8204342139712,0.77648,1,1.0,0.48999999999999994,0.0,0.0,0.5249999999999999,0.36749999999999994,0.0,1.0,0.0,0.7,0.5743039497798399,0.0
True,fine,10.0,90,4.60382233665269,-0.572864232271431,1,38.292,97.1049012859554,9.11878459464323,11.03338459464323,12.94798459464323,10A,30.0,0.75,base,0.0,9.11878459464323,0.75,0.971049012859554,0.7658400000000001,1,1.0,0.5625,0.0,0.0,0.5625,0.421875,0.0,1.0,0.0,0.75,0.7282867596446655,0.0
True,fine,10.0,92,4.60382233665269,-0.552071191853742,1,40.572,88.2172335939625,8.92023820038568,10.948838200385682,12.97743820038568,10A,30.0,0.75,base,0.0,8.92023820038568,0.8,0.8821723359396251,0.81144,1,1.0,0.6400000000000001,0.0,0.0,0.6000000000000001,0.4800000000000001,0.0,1.0,0.0,0.8,0.7057378687517001,0.0
True,dense_long,10.0,100,4.57679637764241,-0.574748610088882,1,45.676,101.157860079421,9.17470218931971,11.4585021893197,13.7423021893197,10A,30.0,0.75,base,0.0,9.17470218931971,1.0,1.01157860079421,0.91352,1,1.0,1.0,0.0,0.0,0.75,0.75,0.0,1.0,0.0,1.0,1.01157860079421,0.0
True,dense_long,10.0,120,4.53410803498733,-0.563962023550801,1,53.222,90.7097302281097,8.91226466310032,11.5733646631003,14.2344646631003,10A,30.0,0.75,base,0.0,8.91226466310032,1.5,0.9070973022810971,1.06444,1,1.0,2.25,0.0,0.0,1.125,1.6875,0.0,1.0,0.0,1.5,1.3606459534216455,0.0
True,dense_long,10.0,20,5.74633523237844,-0.54830282670304,1,10.676,83.5119725209874,9.96487750950123,10.4986775095012,11.0324775095012,10A,30.0,0.75,score_settle005,0.05,10.4986775095012,-1.0,0.835119725209874,0.21352000000000002,1,1.0,1.0,-0.05,0.05,-0.75,0.75,0.0,1.0,0.0,-1.0,-0.835119725209874,0.010676000000000001
True,dense_long,10.0,30,5.25500364116427,-0.570905468897598,1,10.186,108.860001837568,10.0031091468132,10.5124091468132,11.0217091468132,10A,30.0,0.75,score_settle005,0.05,10.5124091468132,-0.75,1.08860001837568,0.20372,1,1.0,0.5625,-0.037500000000000006,0.028125,-0.5625,0.421875,0.0,1.0,0.0,-0.75,-0.8164500137817601,0.010186
True,fine,10.0,32,5.18878165533221,-0.562518734228412,1,10.158,88.2482723669349,9.51626583689932,10.02416583689932,10.53206583689932,10A,30.0,0.75,score_settle005,0.05,10.02416583689932,-0.7,0.882482723669349,0.20315999999999998,1,1.0,0.48999999999999994,-0.034999999999999996,0.024499999999999997,-0.5249999999999999,0.36749999999999994,0.0,1.0,0.0,-0.7,-0.6177379065685442,0.010158
True,fine,10.0,34,5.14617078943369,-0.548709062765607,1,15.2280000000001,88.0342564174254,9.45556498054781,10.216964980547816,10.97836498054782,10A,30.0,0.75,score_settle005,0.05,10.216964980547816,-0.65,0.8803425641742539,0.304560000000002,1,1.0,0.42250000000000004,-0.0325,0.021125000000000005,-0.48750000000000004,0.316875,0.0,1.0,0.0,-0.65,-0.572222666713265,0.0152280000000001
True,fine,10.0,35,5.11898044713011,-0.568419447597668,1,15.2600000000001,103.153937629081,9.75047864730939,10.513478647309395,11.2764786473094,10A,30.0,0.75,score_settle005,0.05,10.513478647309395,-0.625,1.03153937629081,0.30520000000000197,1,1.0,0.390625,-0.03125,0.01953125,-0.46875,0.29296875,0.0,1.0,0.0,-0.625,-0.6447121101817563,0.0152600000000001
True,fine,10.0,36,5.0918022187646,-0.574544109034236,1,15.314,100.557235323066,9.67749103426016,10.443191034260161,11.20889103426016,10A,30.0,0.75,score_settle005,0.05,10.443191034260161,-0.6,1.00557235323066,0.30628,1,1.0,0.36,-0.03,0.018,-0.44999999999999996,0.27,0.0,1.0,0.0,-0.6,-0.6033434119383959,0.015314000000000001
True,fine,10.0,38,5.053006358959,-0.543134050420835,1,17.5560000000001,87.5577731351425,9.34729587208269,10.225095872082694,11.1028958720827,10A,30.0,0.75,score_settle005,0.05,10.225095872082694,-0.55,0.875577731351425,0.351120000000002,1,1.0,0.30250000000000005,-0.027500000000000004,0.015125000000000003,-0.41250000000000003,0.22687500000000005,0.0,1.0,0.0,-0.55,-0.4815677522432838,0.0175560000000001
True,dense_long,10.0,40,5.01028636671008,-0.54894246574877,1,17.534,91.29556151628,9.38514006278445,10.2618400627844,11.1385400627845,10A,30.0,0.75,score_settle005,0.05,10.2618400627844,-0.5,0.9129556151628,0.35068,1,1.0,0.25,-0.025,0.0125,-0.375,0.1875,0.0,1.0,0.0,-0.5,-0.4564778075814,0.017534
True,dense_long,10.0,50,4.84748739227403,-0.538008058053707,1,20.5380000000001,79.7841311007952,8.98117807234364,10.0080780723436,11.0349780723436,10A,30.0,0.75,score_settle005,0.05,10.0080780723436,-0.25,0.797841311007952,0.410760000000002,1,1.0,0.0625,-0.0125,0.003125,-0.1875,0.046875,0.0,1.0,0.0,-0.25,-0.199460327751988,0.0205380000000001
True,dense_long,10.0,60,4.76620200153932,-0.574047025575397,1,29.034,105.137663265574,9.44300229242621,10.8947022924262,12.3464022924262,10A,30.0,0.75,score_settle005,0.05,10.8947022924262,0.0,1.05137663265574,0.58068,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029034
True,fine,10.0,62,4.73912126375797,-0.547343816873713,1,27.3860000000001,85.3659235830467,8.99378355229262,10.363083552292624,11.73238355229263,10A,30.0,0.75,score_settle005,0.05,10.363083552292624,0.05,0.853659235830467,0.547720000000002,1,1.0,0.0025000000000000005,0.0025000000000000005,0.00012500000000000003,0.037500000000000006,0.0018750000000000004,0.0,1.0,0.0,0.05,0.04268296179152335,0.0273860000000001
True,fine,10.0,64,4.73912126375797,-0.553352425639919,1,26.806,79.8608638549349,8.88969096649659,10.22999096649659,11.57029096649659,10A,30.0,0.75,score_settle005,0.05,10.22999096649659,0.1,0.798608638549349,0.53612,1,1.0,0.010000000000000002,0.005000000000000001,0.0005000000000000001,0.07500000000000001,0.0075000000000000015,0.0,1.0,0.0,0.1,0.0798608638549349,0.026806000000000003
True,fine,10.0,66,4.72731862835063,-0.58614317505068,1,31.35,109.754374524763,9.50854929389657,11.07604929389657,12.64354929389657,10A,30.0,0.75,score_settle005,0.05,11.07604929389657,0.15,1.09754374524763,0.627,1,1.0,0.0225,0.0075,0.001125,0.11249999999999999,0.016875,0.0,1.0,0.0,0.15,0.1646315617871445,0.03135
True,fine,10.0,68,4.72731862835063,-0.568397576283686,1,29.1340000000001,90.213537699728,9.09998695862888,10.556686958628886,12.01338695862889,10A,30.0,0.75,score_settle005,0.05,10.556686958628886,0.2,0.90213537699728,0.582680000000002,1,1.0,0.04000000000000001,0.010000000000000002,0.0020000000000000005,0.15000000000000002,0.030000000000000006,0.0,1.0,0.0,0.2,0.18042707539945602,0.0291340000000001
True,fine,10.0,70,4.67957001179586,-0.539329341692429,1,30.79,75.9411003028226,8.73772135954474,10.27722135954474,11.81672135954474,10A,30.0,0.75,score_settle005,0.05,10.27722135954474,0.25,0.7594110030282261,0.6158,1,1.0,0.0625,0.0125,0.003125,0.1875,0.046875,0.0,1.0,0.0,0.25,0.18985275075705652,0.03079
True,dense_long,10.0,80,4.63087064829415,-0.550516960481362,1,34.286,82.1829076099372,8.82504576097426,10.5393457609743,12.2536457609743,10A,30.0,0.75,score_settle005,0.05,10.5393457609743,0.5,0.8218290760993721,0.68572,1,1.0,0.25,0.025,0.0125,0.375,0.1875,0.0,1.0,0.0,0.5,0.41091453804968603,0.034286000000000004
True,fine,10.0,84,4.63087064829415,-0.563127241137051,1,37.682,85.3699169914353,8.90139622925991,10.78549622925991,12.669596229259911,10A,30.0,0.75,score_settle005,0.05,10.78549622925991,0.6,0.853699169914353,0.7536400000000001,1,1.0,0.36,0.03,0.018,0.44999999999999996,0.27,0.0,1.0,0.0,0.6,0.5122195019486118,0.03768200000000001
True,fine,10.0,86,4.60382233665269,-0.557554828492401,1,38.788,82.2236878793438,8.80585092273196,10.745250922731959,12.68465092273196,10A,30.0,0.75,score_settle005,0.05,10.745250922731959,0.65,0.822236878793438,0.7757599999999999,1,1.0,0.42250000000000004,0.0325,0.021125000000000005,0.48750000000000004,0.316875,0.0,1.0,0.0,0.65,0.5344539712157347,0.038787999999999996
True,fine,10.0,88,4.60382233665269,-0.548929887930871,1,38.824,82.04342139712,8.79362065252596,10.73482065252596,12.67602065252596,10A,30.0,0.75,score_settle005,0.05,10.73482065252596,0.7,0.8204342139712,0.77648,1,1.0,0.48999999999999994,0.034999999999999996,0.024499999999999997,0.5249999999999999,0.36749999999999994,0.0,1.0,0.0,0.7,0.5743039497798399,0.038824
True,fine,10.0,90,4.60382233665269,-0.572864232271431,1,38.292,97.1049012859554,9.11878459464323,11.03338459464323,12.94798459464323,10A,30.0,0.75,score_settle005,0.05,11.03338459464323,0.75,0.971049012859554,0.7658400000000001,1,1.0,0.5625,0.037500000000000006,0.028125,0.5625,0.421875,0.0,1.0,0.0,0.75,0.7282867596446655,0.03829200000000001
True,fine,10.0,92,4.60382233665269,-0.552071191853742,1,40.572,88.2172335939625,8.92023820038568,10.948838200385682,12.97743820038568,10A,30.0,0.75,score_settle005,0.05,10.948838200385682,0.8,0.8821723359396251,0.81144,1,1.0,0.6400000000000001,0.04000000000000001,0.03200000000000001,0.6000000000000001,0.4800000000000001,0.0,1.0,0.0,0.8,0.7057378687517001,0.040572000000000004
True,dense_long,10.0,100,4.57679637764241,-0.574748610088882,1,45.676,101.157860079421,9.17470218931971,11.4585021893197,13.7423021893197,10A,30.0,0.75,score_settle005,0.05,11.4585021893197,1.0,1.01157860079421,0.91352,1,1.0,1.0,0.05,0.05,0.75,0.75,0.0,1.0,0.0,1.0,1.01157860079421,0.045676
True,dense_long,10.0,120,4.53410803498733,-0.563962023550801,1,53.222,90.7097302281097,8.91226466310032,11.5733646631003,14.2344646631003,10A,30.0,0.75,score_settle005,0.05,11.5733646631003,1.5,0.9070973022810971,1.06444,1,1.0,2.25,0.07500000000000001,0.1125,1.125,1.6875,0.0,1.0,0.0,1.5,1.3606459534216455,0.053222000000000005
True,dense_long,10.0,20,5.74633523237844,-0.54830282670304,1,10.676,83.5119725209874,9.96487750950123,10.4986775095012,11.0324775095012,10A,30.0,0.75,score_settle010,0.1,11.0324775095012,-1.0,0.835119725209874,0.21352000000000002,1,1.0,1.0,-0.1,0.1,-0.75,0.75,0.0,1.0,0.0,-1.0,-0.835119725209874,0.021352000000000003
True,dense_long,10.0,30,5.25500364116427,-0.570905468897598,1,10.186,108.860001837568,10.0031091468132,10.5124091468132,11.0217091468132,10A,30.0,0.75,score_settle010,0.1,11.0217091468132,-0.75,1.08860001837568,0.20372,1,1.0,0.5625,-0.07500000000000001,0.05625,-0.5625,0.421875,0.0,1.0,0.0,-0.75,-0.8164500137817601,0.020372
True,fine,10.0,32,5.18878165533221,-0.562518734228412,1,10.158,88.2482723669349,9.51626583689932,10.02416583689932,10.53206583689932,10A,30.0,0.75,score_settle010,0.1,10.53206583689932,-0.7,0.882482723669349,0.20315999999999998,1,1.0,0.48999999999999994,-0.06999999999999999,0.048999999999999995,-0.5249999999999999,0.36749999999999994,0.0,1.0,0.0,-0.7,-0.6177379065685442,0.020316
True,fine,10.0,34,5.14617078943369,-0.548709062765607,1,15.2280000000001,88.0342564174254,9.45556498054781,10.216964980547816,10.97836498054782,10A,30.0,0.75,score_settle010,0.1,10.97836498054782,-0.65,0.8803425641742539,0.304560000000002,1,1.0,0.42250000000000004,-0.065,0.04225000000000001,-0.48750000000000004,0.316875,0.0,1.0,0.0,-0.65,-0.572222666713265,0.0304560000000002
True,fine,10.0,35,5.11898044713011,-0.568419447597668,1,15.2600000000001,103.153937629081,9.75047864730939,10.513478647309395,11.2764786473094,10A,30.0,0.75,score_settle010,0.1,11.2764786473094,-0.625,1.03153937629081,0.30520000000000197,1,1.0,0.390625,-0.0625,0.0390625,-0.46875,0.29296875,0.0,1.0,0.0,-0.625,-0.6447121101817563,0.0305200000000002
True,fine,10.0,36,5.0918022187646,-0.574544109034236,1,15.314,100.557235323066,9.67749103426016,10.443191034260161,11.20889103426016,10A,30.0,0.75,score_settle010,0.1,11.20889103426016,-0.6,1.00557235323066,0.30628,1,1.0,0.36,-0.06,0.036,-0.44999999999999996,0.27,0.0,1.0,0.0,-0.6,-0.6033434119383959,0.030628000000000002
True,fine,10.0,38,5.053006358959,-0.543134050420835,1,17.5560000000001,87.5577731351425,9.34729587208269,10.225095872082694,11.1028958720827,10A,30.0,0.75,score_settle010,0.1,11.1028958720827,-0.55,0.875577731351425,0.351120000000002,1,1.0,0.30250000000000005,-0.05500000000000001,0.030250000000000006,-0.41250000000000003,0.22687500000000005,0.0,1.0,0.0,-0.55,-0.4815677522432838,0.0351120000000002
True,dense_long,10.0,40,5.01028636671008,-0.54894246574877,1,17.534,91.29556151628,9.38514006278445,10.2618400627844,11.1385400627845,10A,30.0,0.75,score_settle010,0.1,11.1385400627845,-0.5,0.9129556151628,0.35068,1,1.0,0.25,-0.05,0.025,-0.375,0.1875,0.0,1.0,0.0,-0.5,-0.4564778075814,0.035068
True,dense_long,10.0,50,4.84748739227403,-0.538008058053707,1,20.5380000000001,79.7841311007952,8.98117807234364,10.0080780723436,11.0349780723436,10A,30.0,0.75,score_settle010,0.1,11.0349780723436,-0.25,0.797841311007952,0.410760000000002,1,1.0,0.0625,-0.025,0.00625,-0.1875,0.046875,0.0,1.0,0.0,-0.25,-0.199460327751988,0.0410760000000002
True,dense_long,10.0,60,4.76620200153932,-0.574047025575397,1,29.034,105.137663265574,9.44300229242621,10.8947022924262,12.3464022924262,10A,30.0,0.75,score_settle010,0.1,12.3464022924262,0.0,1.05137663265574,0.58068,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.058068
True,fine,10.0,62,4.73912126375797,-0.547343816873713,1,27.3860000000001,85.3659235830467,8.99378355229262,10.363083552292624,11.73238355229263,10A,30.0,0.75,score_settle010,0.1,11.73238355229263,0.05,0.853659235830467,0.547720000000002,1,1.0,0.0025000000000000005,0.005000000000000001,0.00025000000000000006,0.037500000000000006,0.0018750000000000004,0.0,1.0,0.0,0.05,0.04268296179152335,0.0547720000000002
True,fine,10.0,64,4.73912126375797,-0.553352425639919,1,26.806,79.8608638549349,8.88969096649659,10.22999096649659,11.57029096649659,10A,30.0,0.75,score_settle010,0.1,11.57029096649659,0.1,0.798608638549349,0.53612,1,1.0,0.010000000000000002,0.010000000000000002,0.0010000000000000002,0.07500000000000001,0.0075000000000000015,0.0,1.0,0.0,0.1,0.0798608638549349,0.05361200000000001
True,fine,10.0,66,4.72731862835063,-0.58614317505068,1,31.35,109.754374524763,9.50854929389657,11.07604929389657,12.64354929389657,10A,30.0,0.75,score_settle010,0.1,12.64354929389657,0.15,1.09754374524763,0.627,1,1.0,0.0225,0.015,0.00225,0.11249999999999999,0.016875,0.0,1.0,0.0,0.15,0.1646315617871445,0.0627
True,fine,10.0,68,4.72731862835063,-0.568397576283686,1,29.1340000000001,90.213537699728,9.09998695862888,10.556686958628886,12.01338695862889,10A,30.0,0.75,score_settle010,0.1,12.01338695862889,0.2,0.90213537699728,0.582680000000002,1,1.0,0.04000000000000001,0.020000000000000004,0.004000000000000001,0.15000000000000002,0.030000000000000006,0.0,1.0,0.0,0.2,0.18042707539945602,0.0582680000000002
True,fine,10.0,70,4.67957001179586,-0.539329341692429,1,30.79,75.9411003028226,8.73772135954474,10.27722135954474,11.81672135954474,10A,30.0,0.75,score_settle010,0.1,11.81672135954474,0.25,0.7594110030282261,0.6158,1,1.0,0.0625,0.025,0.00625,0.1875,0.046875,0.0,1.0,0.0,0.25,0.18985275075705652,0.06158
True,dense_long,10.0,80,4.63087064829415,-0.550516960481362,1,34.286,82.1829076099372,8.82504576097426,10.5393457609743,12.2536457609743,10A,30.0,0.75,score_settle010,0.1,12.2536457609743,0.5,0.8218290760993721,0.68572,1,1.0,0.25,0.05,0.025,0.375,0.1875,0.0,1.0,0.0,0.5,0.41091453804968603,0.06857200000000001
True,fine,10.0,84,4.63087064829415,-0.563127241137051,1,37.682,85.3699169914353,8.90139622925991,10.78549622925991,12.669596229259911,10A,30.0,0.75,score_settle010,0.1,12.669596229259911,0.6,0.853699169914353,0.7536400000000001,1,1.0,0.36,0.06,0.036,0.44999999999999996,0.27,0.0,1.0,0.0,0.6,0.5122195019486118,0.07536400000000001
True,fine,10.0,86,4.60382233665269,-0.557554828492401,1,38.788,82.2236878793438,8.80585092273196,10.745250922731959,12.68465092273196,10A,30.0,0.75,score_settle010,0.1,12.68465092273196,0.65,0.822236878793438,0.7757599999999999,1,1.0,0.42250000000000004,0.065,0.04225000000000001,0.48750000000000004,0.316875,0.0,1.0,0.0,0.65,0.5344539712157347,0.07757599999999999
True,fine,10.0,88,4.60382233665269,-0.548929887930871,1,38.824,82.04342139712,8.79362065252596,10.73482065252596,12.67602065252596,10A,30.0,0.75,score_settle010,0.1,12.67602065252596,0.7,0.8204342139712,0.77648,1,1.0,0.48999999999999994,0.06999999999999999,0.048999999999999995,0.5249999999999999,0.36749999999999994,0.0,1.0,0.0,0.7,0.5743039497798399,0.077648
True,fine,10.0,90,4.60382233665269,-0.572864232271431,1,38.292,97.1049012859554,9.11878459464323,11.03338459464323,12.94798459464323,10A,30.0,0.75,score_settle010,0.1,12.94798459464323,0.75,0.971049012859554,0.7658400000000001,1,1.0,0.5625,0.07500000000000001,0.05625,0.5625,0.421875,0.0,1.0,0.0,0.75,0.7282867596446655,0.07658400000000001
True,fine,10.0,92,4.60382233665269,-0.552071191853742,1,40.572,88.2172335939625,8.92023820038568,10.948838200385682,12.97743820038568,10A,30.0,0.75,score_settle010,0.1,12.97743820038568,0.8,0.8821723359396251,0.81144,1,1.0,0.6400000000000001,0.08000000000000002,0.06400000000000002,0.6000000000000001,0.4800000000000001,0.0,1.0,0.0,0.8,0.7057378687517001,0.08114400000000001
True,dense_long,10.0,100,4.57679637764241,-0.574748610088882,1,45.676,101.157860079421,9.17470218931971,11.4585021893197,13.7423021893197,10A,30.0,0.75,score_settle010,0.1,13.7423021893197,1.0,1.01157860079421,0.91352,1,1.0,1.0,0.1,0.1,0.75,0.75,0.0,1.0,0.0,1.0,1.01157860079421,0.091352
True,dense_long,10.0,120,4.53410803498733,-0.563962023550801,1,53.222,90.7097302281097,8.91226466310032,11.5733646631003,14.2344646631003,10A,30.0,0.75,score_settle010,0.1,14.2344646631003,1.5,0.9070973022810971,1.06444,1,1.0,2.25,0.15000000000000002,0.225,1.125,1.6875,0.0,1.0,0.0,1.5,1.3606459534216455,0.10644400000000001
True,dense_long,20.0,20,1.43399904411767,-0.434811266497692,1,0.938000000000024,31.9413877640801,4.50763806589697,4.55453806589697,4.60143806589697,20A,20.0,0.5,base,0.0,4.50763806589697,-1.0,0.31941387764080104,0.01876000000000048,1,1.0,1.0,-0.0,0.0,-0.5,0.5,1.0,0.0,0.0,-1.0,-0.31941387764080104,0.0
True,dense_long,20.0,30,1.26719882798709,-0.436764941712187,0,0.938000000000024,37.0921617490197,2.44580700467967,2.49270700467967,2.53960700467967,20A,20.0,0.5,base,0.0,2.44580700467967,-0.75,0.37092161749019703,0.01876000000000048,0,1.0,0.5625,-0.0,0.0,-0.375,0.28125,1.0,0.0,0.0,-0.0,-0.2781912131176478,0.0
True,fine,20.0,32,1.25339265943403,-0.487745089793656,1,0.938000000000024,75.2643384023023,5.24642451727373,5.293324517273731,5.340224517273732,20A,20.0,0.5,base,0.0,5.24642451727373,-0.7,0.752643384023023,0.01876000000000048,1,1.0,0.48999999999999994,-0.0,0.0,-0.35,0.24499999999999997,1.0,0.0,0.0,-0.7,-0.526850368816116,0.0
True,fine,20.0,34,1.25339265943403,-0.433988952916242,0,0.938000000000024,36.6473855647572,2.42032932364541,2.4672293236454115,2.5141293236454128,20A,20.0,0.5,base,0.0,2.42032932364541,-0.65,0.366473855647572,0.01876000000000048,0,1.0,0.42250000000000004,-0.0,0.0,-0.325,0.21125000000000002,1.0,0.0,0.0,-0.0,-0.2382080061709218,0.0
True,fine,20.0,35,1.22753887773386,-0.42840688391621,1,0.938000000000024,29.4072219417808,4.24409020048568,4.290990200485681,4.337890200485683,20A,20.0,0.5,base,0.0,4.24409020048568,-0.625,0.29407221941780803,0.01876000000000048,1,1.0,0.390625,-0.0,0.0,-0.3125,0.1953125,1.0,0.0,0.0,-0.625,-0.18379513713613002,0.0
True,fine,20.0,36,1.22753887773386,-0.44406894423632,1,0.938000000000024,40.8032056024008,4.48767193401819,4.5345719340181905,4.581471934018192,20A,20.0,0.5,base,0.0,4.48767193401819,-0.6,0.408032056024008,0.01876000000000048,1,1.0,0.36,-0.0,0.0,-0.3,0.18,1.0,0.0,0.0,-0.6,-0.24481923361440477,0.0
True,fine,20.0,38,1.21068108454891,-0.432664777242242,0,0.938000000000024,36.3447339051344,2.37024053989385,2.4171405398938512,2.4640405398938525,20A,20.0,0.5,base,0.0,2.37024053989385,-0.55,0.36344733905134397,0.01876000000000048,0,1.0,0.30250000000000005,-0.0,0.0,-0.275,0.15125000000000002,1.0,0.0,0.0,-0.0,-0.1998960364782392,0.0
True,dense_long,20.0,40,1.19940112760242,-0.43379596481008,0,0.938000000000024,43.3359485758766,2.49991606393003,2.54681606393003,2.59371606393003,20A,20.0,0.5,base,0.0,2.49991606393003,-0.5,0.433359485758766,0.01876000000000048,0,1.0,0.25,-0.0,0.0,-0.25,0.125,1.0,0.0,0.0,-0.0,-0.216679742879383,0.0
True,dense_long,20.0,50,1.16345388449934,-0.432349776644747,1,0.938000000000024,36.4937986024832,4.32567963319376,4.37257963319376,4.41947963319376,20A,20.0,0.5,base,0.0,4.32567963319376,-0.25,0.364937986024832,0.01876000000000048,1,1.0,0.0625,-0.0,0.0,-0.125,0.03125,1.0,0.0,0.0,-0.25,-0.091234496506208,0.0
True,dense_long,20.0,60,1.12582319014076,-0.437496606727428,1,10.062,36.9127241807925,4.30157428048404,4.80467428048404,5.30777428048404,20A,20.0,0.5,base,0.0,4.30157428048404,0.0,0.369127241807925,0.20123999999999997,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
True,fine,20.0,62,1.12582319014076,-0.431991539624477,1,10.0880000000001,35.9008776475458,4.27583228271616,4.780232282716165,5.284632282716171,20A,20.0,0.5,base,0.0,4.27583228271616,0.05,0.359008776475458,0.20176000000000202,1,1.0,0.0025000000000000005,0.0,0.0,0.025,0.0012500000000000002,1.0,0.0,0.0,0.05,0.0179504388237729,0.0
True,fine,20.0,64,1.12582319014076,-0.440134472450837,1,10.0880000000001,37.8563112255317,4.32308388710223,4.827483887102235,5.33188388710224,20A,20.0,0.5,base,0.0,4.32308388710223,0.1,0.37856311225531697,0.20176000000000202,1,1.0,0.010000000000000002,0.0,0.0,0.05,0.005000000000000001,1.0,0.0,0.0,0.1,0.0378563112255317,0.0
True,fine,20.0,66,1.11287107294222,-0.438293838860404,0,0.938000000000024,40.007102545006,2.35130696270275,2.3982069627027514,2.4451069627027526,20A,20.0,0.5,base,0.0,2.35130696270275,0.15,0.40007102545006,0.01876000000000048,0,1.0,0.0225,0.0,0.0,0.075,0.01125,1.0,0.0,0.0,0.0,0.060010653817509,0.0
True,fine,20.0,68,1.11287107294222,-0.456637987924613,0,12.2440000000001,52.0238557241504,2.60998617534984,3.222186175349845,3.83438617534985,20A,20.0,0.5,base,0.0,2.60998617534984,0.2,0.520238557241504,0.24488000000000198,0,1.0,0.04000000000000001,0.0,0.0,0.1,0.020000000000000004,1.0,0.0,0.0,0.0,0.10404771144830081,0.0
True,fine,20.0,70,1.11287107294222,-0.430205692594554,0,14.372,36.8765824996862,2.2806084155305,2.9992084155305,3.7178084155305005,20A,20.0,0.5,base,0.0,2.2806084155305,0.25,0.368765824996862,0.28744,0,1.0,0.0625,0.0,0.0,0.125,0.03125,1.0,0.0,0.0,0.0,0.0921914562492155,0.0
True,dense_long,20.0,80,1.0943598016524,-0.435550987461508,0,14.41,37.1400221295455,2.27271123170482,2.99321123170482,3.71371123170482,20A,20.0,0.5,base,0.0,2.27271123170482,0.5,0.371400221295455,0.2882,0,1.0,0.25,0.0,0.0,0.25,0.125,1.0,0.0,0.0,0.0,0.1857001106477275,0.0
