case,severity,tau_ai_us,delay_events,update_us,update_events,policy,seed,reward,max_abs_v_mV,max_abs_phase_ns,max_abs_i_mA,violations,skip_events,projected_count,control_energy,tail_state_cost_mean,tail_abs_phase_ns_mean,tail_abs_i_mA_mean,settle_us,final_abs_v_mV,final_abs_phase_ns,final_abs_i_mA
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,47,-4644.265147076901,32.238844499232094,321.11947116795193,2028.6750598314086,172,34,3,29088.465992003297,20.45645190020945,166.16120105215143,929.3928275820026,,23.564169527725248,84.32813372200728,55.77663859921674
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,48,-4965.600452619603,31.89932341511901,318.99770495887293,2015.7738416169814,179,35,3,32247.912600014504,20.969521522311027,170.92867559081643,929.7888196950527,,23.927284748101165,82.6330492150223,50.785263055586945
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,49,-5108.145488038021,33.14436083311108,319.7974009620975,2022.512441993217,183,35,3,33317.893064380594,21.370897391273687,172.89264319867118,935.3475082997942,,23.881217039482504,83.04388107745837,41.420705625109285
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,50,-5097.941658875932,32.43716036010365,321.64557409954676,2044.6549389025486,181,35,3,32241.75090319863,21.458091359323042,172.05282102682986,939.9566712579277,,24.315401827457414,84.08654540113783,51.49338846151155
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,51,-4925.236127544139,32.205995267925815,325.748699911696,2069.7976830571693,176,34,3,32592.43890000402,21.12622730226842,169.44396828574912,937.2539557197239,,22.698839327112488,82.73507070016115,52.601171624957026
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,52,-4910.509790534139,32.20222690758057,325.85040569629257,2063.4802087710286,176,34,3,32358.30442375726,21.09121617594006,169.2296360956164,937.4842863386461,,22.848531627909317,82.66772919104832,47.776602158625856
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,53,-5040.94920852501,32.54865094694637,320.0831652309938,2021.2365929726977,181,35,3,32474.912874507503,21.20687520806427,171.8770542495456,933.2430654306993,,24.139104729695475,83.63515706148702,47.3569416272242
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,54,-5003.16324416267,32.36099850488978,319.3453872288323,2015.944520680734,180,35,3,32293.63810422627,21.091028357661287,171.43203020259702,930.9119459386038,,24.0674945135718,83.76163650035211,50.74974072759619
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,55,-4885.171870437255,32.298510384093795,325.637306898706,2070.9953833482423,176,34,3,32107.374527555916,21.03672123188006,168.9242576886203,936.8715067269934,,22.844837773249655,81.84706724642844,44.83982271097855
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,56,-5194.738011303952,33.47908234333217,321.6614759191396,2051.7922795842233,184,35,3,33086.27808878721,21.728546990781464,173.02540318093145,942.8725547477574,,24.60054396097461,84.05046837547724,54.350676186104515
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,57,-5337.610681974439,34.91963884202957,321.68193445440915,2051.8805421299485,187,35,3,34605.16008570332,22.11361150353456,174.50393440233685,947.1559159457076,,24.766682334721807,83.81424887601764,47.64543508994082
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,58,-4634.176914724038,31.708855420258864,324.3253882086233,2053.225850047946,173,34,3,28518.487703781782,20.43580463342948,165.92817747144937,929.1798519448687,,24.088854496546585,85.38958825717705,49.18233192750602
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,59,-5316.295263454049,34.754363066268894,322.43567625682175,2048.349997204879,186,35,3,34163.62935485952,22.091648102717983,174.4953575471956,946.8362395002947,,24.82942286116738,83.90852212461846,53.16655888668404
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,60,-4819.045664421872,31.18230443796015,316.32419098486156,1994.4740673177312,177,35,3,31132.270007338666,20.38802972809652,169.2076052421409,915.6620286400035,,23.33930384696724,81.98784298357742,48.47894057706168
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,61,-4986.1955367184255,31.97410460845637,320.2382280160126,2028.1523496716857,179,35,3,31973.010054192055,21.096938521496526,171.12056741992077,932.4327422314485,,24.08567275487785,83.3022102823866,48.77520835434773
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,62,-4719.204804404949,32.659906473672294,322.9828382172255,2057.496248607117,173,34,3,30628.060698927526,20.57041407366325,166.75043242662917,929.2294936916909,,22.747218445506014,82.3565372574742,49.36719307965449
40A_to_20A,0.5,2.0,4,20.0,40,delay_aware_projected,63,-4942.705493744195,32.20380054474969,325.88177325973766,2070.2467345463815,176,34,3,33184.00070775022,21.207759643367478,169.87131767839944,941.1175265768313,,23.092284172999985,83.29734599030449,53.37999081017124
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,0,-32.357658303476356,4.854227157512064,49.389232334610256,332.41479276551485,0,0,0,0.0,0.09404104781592429,5.216275442232602,9.38566334509558,41.0,0.05678725288099705,0.44469911202515416,1.620636836092348
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,1,-33.22408763236037,4.935504549513162,54.10809071750579,321.56529766641853,0,0,0,0.0,0.09428196753381507,5.06688287668384,9.929385358116146,40.0,0.18760558566491553,0.7868084213092771,7.459510448962055
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,2,-28.39054651482406,4.510868890243423,47.52177668418311,295.54277598128374,0,0,0,0.0,0.08197848864744538,4.830190049855046,8.337455111875588,40.0,0.005676594864955541,0.6429702179310144,2.176362026627051
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,3,-34.715254035542245,5.4378658396033455,38.08672818766802,324.63345963540223,0,0,0,0.0,0.1025872066703756,4.373361385828145,7.920164921080139,43.0,0.16465327163705745,0.6190677953063499,1.251241113831803
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,4,-33.610071652264146,4.738763070501645,49.4125924941619,368.23033969869186,0,0,0,0.0,0.09822801529869954,5.416947323479175,8.78342222839853,44.5,0.004017470748379222,0.2786417887096359,6.642410907859672
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,5,-22.99358171839655,3.8933655087923684,43.63683377709144,301.3073432266663,0,0,0,0.0,0.06504089732738641,4.445611983650506,6.372635014274632,38.0,0.07533203937239162,0.1362805551548938,1.508351919516413
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,6,-29.835701081872408,4.819245260009246,58.88245651908497,220.63478565400453,0,0,0,0.0,0.08356626571044928,4.779619107169131,5.631148973820132,40.0,0.10875468366973202,0.2136399371407791,2.481016064560879
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,7,-27.342710263100926,4.383437274881778,51.493727687542346,300.40517506232237,0,0,0,0.0,0.07594354954693723,4.862496767402468,6.541492982392586,36.5,0.01270122570625379,0.4974912125623126,2.324324991951415
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,8,-18.403833169992367,3.4491036000228696,43.316786034094335,262.36126520022543,0,0,0,0.0,0.051836201510273,4.484777393253843,7.131262453167758,33.0,0.0467490846049551,0.5228056173701539,0.252358946117888
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,9,-22.95659493496629,3.8706368499182604,51.21424953539501,252.02791005352185,0,0,0,0.0,0.06439981251274514,4.737564681361363,5.456880099125035,36.0,0.04086578309972713,0.8135586146389897,1.440118407575336
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,10,-20.94892513267002,3.809202896015393,46.3748767987778,282.636815993868,0,0,0,0.0,0.05738064940564522,4.164480017112189,7.149700316962082,32.5,0.07049309357311084,0.5135113839702986,4.713730032006874
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,11,-38.074659156094185,5.065973657035087,56.79873770154981,352.8652377505076,0,0,0,0.0,0.11107708375110777,5.49300931124454,8.356776400635567,45.5,0.21629965406260646,0.5422946451173971,5.059750606063728
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,12,-34.93067155045677,4.953732344987246,55.2920451797351,335.9555947450969,0,0,0,0.0,0.10073434271712785,5.27422400656701,7.232537597345991,41.0,0.011137300854211555,0.26205110545023164,1.6227558736470251
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,13,-36.181295148340226,5.643441129210158,36.74408162024921,343.5322391358096,0,0,0,0.0,0.10820597525135942,4.265877991137447,8.536236910279685,43.0,0.04828643397219549,0.12127529751802144,3.459465002134838
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,14,-26.35299633100286,4.497104384924082,45.10262915820634,254.92783834683027,0,0,0,0.0,0.07690438524175525,4.422003231478763,6.94210932160547,38.5,0.006642744183733118,0.20695899908485194,1.3868370434960613
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,15,-25.951193962333992,4.105779442412409,45.759831844952885,323.7878424880133,0,0,0,0.0,0.07558047675156764,4.814525540894079,8.347630394183971,40.0,0.1990404437657408,0.6535701755224186,5.951146784032543
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,16,-32.92148326944797,4.789406262561222,53.38999005137932,346.3773943128315,0,0,0,0.0,0.09476118512181672,5.592891218679317,9.514403269069817,40.5,0.061040501411487175,0.5845978536705589,0.12915411925996856
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,17,-32.15643825477885,5.032792516850337,51.69215638323089,291.10099696612735,0,0,0,0.0,0.09199726811474196,4.745054630190841,6.61934666323695,40.0,0.023904522421772424,0.18351688365833746,4.0259443833668
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,18,-28.141832829760588,4.575527464128745,45.057638100280066,333.5845280274793,0,0,0,0.0,0.07973569903306689,4.76774147387096,7.687959563311587,37.5,0.10869548716360235,0.24179273345250707,0.2830488350089693
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,19,-31.477219033135103,4.620203392477802,54.97039346016106,324.5550118226212,0,0,0,0.0,0.08921504482743493,5.3739726812772455,6.7605072536725155,39.5,0.07249962600126371,0.047855810161015616,1.8802293787647537
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,20,-33.88960440332893,4.830516583869268,56.048470341610724,358.8903841866333,0,0,0,0.0,0.09484457006565541,5.356059350503455,8.626636139216794,39.0,0.07202118002954568,0.4349263644558484,2.173382648594319
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,21,-28.24288669801834,4.620985461425255,57.553386540717284,247.47840669410863,0,0,0,0.0,0.07827595386837352,4.782533880327381,6.547602285968158,36.0,0.2039694978589168,0.9135995535322317,2.013993064409572
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,22,-20.941082897745414,3.6266828572511502,44.04127337001115,264.4205847880291,0,0,0,0.0,0.061293180241893744,4.379610813374788,8.916591166427636,35.5,0.10771222352767443,0.9279744129065168,7.802927899201347
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,23,-31.852475240759993,4.881549623630962,51.08800304609737,307.9703504246716,0,0,0,0.0,0.09169866053211145,4.866281370017951,6.73143360914913,40.5,0.18710155193655453,0.4884484319766885,3.6570591967039903
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,24,-30.72027926018328,5.121094731207096,51.71545292350504,269.2953443909678,0,0,0,0.0,0.08625725276203554,4.3615027282796826,6.024194642991822,37.5,0.04881031531596708,0.6206688242268322,2.5151176028849376
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,25,-30.399833189979752,4.750255991079943,49.97517315867074,291.39406928380697,0,0,0,0.0,0.08822307471306028,4.816346448853874,7.1524381417975444,39.5,0.2514194810662351,0.03555235785665968,0.5426402146329183
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,26,-23.222025363131447,3.7989638420294987,37.30853270809881,350.40621013029244,0,0,0,0.0,0.06819950228677715,4.500137978417033,10.000564254009406,37.0,0.13859936430125727,0.8694421271615607,8.957301503933026
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,27,-38.87216072649462,5.554697378477386,53.933494654286655,343.7708395549321,0,0,0,0.0,0.11220777144621794,5.4246899230522505,7.130094742147096,43.0,0.18771026709018454,0.4982713199418651,3.128369060109673
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,28,-25.311101670785636,4.005675822596687,50.65678958960126,301.91510155428057,0,0,0,0.0,0.07093316128175228,4.9895154525629986,7.133657281861292,37.5,0.1692384040151016,0.5288775607629121,0.6869312875367771
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,29,-29.000021509066332,4.405168576224393,50.24960200761673,304.21834420104625,0,0,0,0.0,0.08453757731320337,4.879264565985713,7.98588121098665,41.0,0.12985326774877828,0.8801431715297037,7.917663428167524
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,30,-35.34338653930662,5.314689984399769,53.7164169335141,276.05389138548196,0,0,0,0.0,0.10242030024336053,4.7543034129076975,6.83695599863758,41.5,0.10913950378303255,0.11278998898487314,3.4204570106517163
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,31,-30.945008934318572,4.546491430942127,51.405372064366894,331.24948940784486,0,0,0,0.0,0.08852618669367869,5.30649550323275,7.037495207147312,39.5,0.2014962824986376,0.5273461963142433,4.3193058800168345
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,32,-35.66529176142939,5.1766652003715805,53.75698320228983,309.1061566618183,0,0,0,0.0,0.10404730090270466,5.015551273173884,7.500252721996574,44.0,0.1387521759230317,0.7415362991673424,0.7175923828906907
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,33,-33.03833037292595,4.956984070382116,47.21427719570267,330.6092230311956,0,0,0,0.0,0.09677155390223542,4.965624196531,9.275047047280863,42.5,0.029611002357510366,2.0514634635131697,4.269129347447712
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,34,-36.10566116007532,5.139980311079913,45.569801572711775,400.09081164873106,0,0,0,0.0,0.1048853098974903,5.320439516998194,10.052034819356695,42.0,0.11415009527096376,0.366828770869033,0.5704976659066994
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,35,-32.394716472240624,4.4244620651216495,54.053050225032216,350.25308001770134,0,0,0,0.0,0.09340409666141924,5.6608555331451935,7.666326345313005,42.5,0.07417027467754105,0.10039109059846037,1.8383334881747453
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,36,-24.567810712197492,3.9348121025068106,48.62178281813078,300.79032343135447,0,0,0,0.0,0.06941177059895358,4.994822175572411,7.23580740263412,36.5,0.15307321288478204,0.34685113852518273,0.5119846504611082
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,37,-27.368614060211662,4.791898548540456,47.70812359290899,264.0070125305103,0,0,0,0.0,0.0775611985638401,4.51853663367509,6.415090958281004,37.5,0.058510838128706014,0.3272451353302373,2.249771159194106
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,38,-37.133857286602584,5.476977509483441,50.68899390654874,319.42407357701956,0,0,0,0.0,0.10768955968633992,4.9336545166394234,8.241628581867998,41.5,0.019655232616279432,0.6325312976037866,7.969914090347529
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,39,-31.00007909427309,4.668797963300248,51.47339313935386,316.404608473075,0,0,0,0.0,0.08859994695661413,5.265943447575617,7.677515712799885,39.5,0.15989960459636954,0.7370930237035163,0.36225117800178097
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,40,-21.90245462209741,3.7691855104511545,44.65331709895734,283.4959872618,0,0,0,0.0,0.06265060430059229,4.50828651499671,6.48278676487295,37.0,0.0269637307033927,0.45383370075289015,3.7220708616004163
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,41,-26.04208424426467,4.09669614921795,51.33559473860434,309.75758567527237,0,0,0,0.0,0.0730334188969084,4.785915183575417,6.752542681937179,38.5,0.07954115949165455,0.48204935069794186,4.617711374302838
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,42,-31.432237714619706,4.879039023961554,44.98427795465125,336.265791853226,0,0,0,0.0,0.09138350650884103,4.753261243449105,9.451001967130175,40.0,0.160316968944194,0.6173476311579129,7.542857844944784
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,43,-30.037124023829243,4.709904721121374,53.390891600394276,289.50647165267753,0,0,0,0.0,0.08588384988593124,4.879104574937735,7.035478902771914,40.0,0.04637143684916953,0.13203051860746975,1.5697805137198801
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,44,-37.74702795195857,5.445546511599094,50.546479673566054,321.43634722174306,0,0,0,0.0,0.11037462108296693,5.163219003102797,7.5117015961693845,43.5,0.19484234521677493,0.8277735084628844,3.2262786633871894
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,45,-27.190886019547882,4.400379899829484,46.94840732174503,314.7351509250341,0,0,0,0.0,0.07821880728948645,4.74638614166938,7.07321023355918,39.0,0.022250600693917977,0.6755103517810614,4.024591257204547
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,46,-29.34060602275265,4.4699634656152005,56.08945218543877,300.51082075658303,0,0,0,0.0,0.08250508630770266,5.3247263045518824,6.644916777070135,39.0,0.08164493009150511,0.3655747123108619,0.43421637445285133
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,47,-22.248201183062225,3.839133046932767,50.48725482883198,243.51236099239964,0,0,0,0.0,0.06274303346926298,4.616043082496115,5.983940863962714,36.5,0.08278851993215586,0.7908189709912915,7.029035611710373
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,48,-33.457527378886525,4.777107805688108,56.74795632684751,316.74892909696064,0,0,0,0.0,0.09627170062210472,5.464517053015986,8.675179050414028,42.0,0.049130403581523936,0.403489049855673,0.6075770600753723
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,49,-37.514247965236294,5.178688910500193,56.91304070998993,318.35988153100317,0,0,0,0.0,0.10948558900063798,5.7811859099943295,7.759699793830229,43.5,0.1759702543425789,0.186116000856024,8.726882816813518
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,50,-33.1542438304171,4.895950418626685,48.022228246522964,333.4268866878966,0,0,0,0.0,0.09734873045736686,4.930213203655532,8.513640973944698,43.5,0.3038452178973191,0.6024365303671435,0.04487853411506251
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,51,-26.702656182189394,4.245098445788377,47.03264647210084,312.80891783422373,0,0,0,0.0,0.07637799376960636,4.810656181004615,7.748732115930888,39.0,0.1832134370947398,0.3408407893218627,4.8766991033532125
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,52,-28.563977021641595,4.34350288472625,51.21252850559803,307.76521209007313,0,0,0,0.0,0.08268390703146031,5.017733159155852,8.108908973618178,41.0,0.04481468895135084,0.4452065460493259,0.21671934142228433
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,53,-32.21740530891091,4.823864332356495,46.34234162625325,341.21905955849496,0,0,0,0.0,0.09401337165577203,5.252157352240129,8.265149868724086,41.5,0.05921470944388384,0.7125765394933847,2.429382931338246
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,54,-30.22985576904213,4.41600253745673,49.49978366497269,353.5751456699022,0,0,0,0.0,0.08615015410727532,5.3744531688196195,9.193485836626293,40.0,0.054470448611047474,0.8379874959441835,1.1651771768226022
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,55,-27.65429771693144,4.791470933596674,35.79724121632101,299.32416417926015,0,0,0,0.0,0.08175537914169773,4.262810250985547,7.772947750919879,39.0,0.06578251550490366,0.2550342959551205,3.684712989875801
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,56,-35.582485551555465,4.7685395155542425,52.22764405540996,372.6165000923969,0,0,0,0.0,0.10439497256754796,5.509721551448927,9.250034044929663,43.5,0.11418197530666817,0.46378565769770075,3.0894287145161665
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,57,-37.17306574103434,5.193956869417503,52.46589270579313,364.5263876442294,0,0,0,0.0,0.10681856159867976,5.44327445646196,8.954770088176156,42.5,0.04677505851566589,0.5887657600963665,4.065096694280033
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,58,-21.485749365739906,3.78690172257328,50.46031868158295,236.0880069772084,0,0,0,0.0,0.060209683089774396,4.359234317247202,6.33265925433828,34.5,0.08409474431724721,0.6572583496857555,1.5414968235799265
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,59,-36.68559066280819,4.85244855668835,58.011642979403625,377.2602410376644,0,0,0,0.0,0.1041631162913961,5.718071677329726,7.635686986114341,43.0,0.04999758168590503,0.3714043719839689,1.9154397521811366
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,60,-29.84612294358426,4.333780927196799,48.44703550092008,338.4069071886741,0,0,0,0.0,0.08688656902182605,5.393933260510424,7.929717749151207,42.0,0.0686910950841329,0.5422779711983665,0.5265153554172205
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,61,-29.206138132751338,4.545175144153233,44.93436889018279,347.1727974438109,0,0,0,0.0,0.08408463409126092,5.194002998532925,8.847768413532984,38.5,0.07985408263403258,0.39673314561136386,0.9387018111539521
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,62,-22.813017844862443,3.8863059722400592,42.62592260756666,293.5730291187842,0,0,0,0.0,0.06621260637580607,4.645315202404878,7.891704827359219,38.0,0.06909016660506703,0.10726856634029633,1.630656418425229
40A_to_20A,0.5,5.0,10,2.0,4,no_ai,63,-33.47872290020374,4.990923313975064,61.61402164210365,251.90785535708469,0,0,0,0.0,0.09478950685312185,5.114633380558526,7.3690353424935395,40.0,0.2303138559685648,1.127295334613039,6.210177988027171
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,0,-1673.3730010715465,7.410960193340241,69.10789516420799,1766.1436172237861,129,0,0,9856.048401727663,6.3415054047400465,39.2061573290931,953.543957252687,,6.791643115938814,61.11598053838211,189.19664649023426
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,1,-1674.2811238507747,7.424550108958261,67.48572050055242,1774.641202958256,129,0,0,9885.642647464965,6.339740140640679,39.18429395656874,953.7696953600124,,6.874578248660269,61.75290538377395,198.1382388377468
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,2,-1659.1776830794718,7.63901450220106,68.92351818540004,1766.8156628642625,127,0,0,9777.727133311899,6.294369933763451,39.07130656534418,949.0104299301133,,6.664793310705399,61.823360414046064,195.40926408450454
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,3,-1681.0740618310763,7.481923046427841,67.53094199783938,1793.2818015979385,127,0,0,10043.578046777895,6.3721254524644175,39.42225540312453,956.0176500323677,,6.466971834874735,60.73443843012459,147.58535423398888
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,4,-1686.829567230847,7.291305621741973,68.88429450549869,1796.3627791242789,128,0,0,9953.123872377893,6.395838211460857,39.356512702486,958.6298023685083,,6.394924852338498,60.75646092593007,126.8560784259397
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,5,-1650.7977168553869,7.8716899363262165,70.13732179216218,1783.7487359543009,124,0,0,9721.902330547335,6.270849252190092,38.91734310438222,945.7928573411854,,6.951028326553909,62.5599807914713,224.03596220154515
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,6,-1649.810499579628,7.75052968859197,69.34796053529097,1778.9633496586189,126,0,0,9795.421992274423,6.25245664634393,38.85247640988863,945.0798840989801,,6.89668724549293,62.453275970221554,231.9854480270967
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,7,-1662.1682072856752,7.538519459756838,69.77644866977816,1767.999113671182,127,0,0,9808.382003337883,6.30277829762521,38.99543769407723,949.6790722651275,,6.714926488012371,61.0129145034816,195.83058509639955
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,8,-1624.5391958417044,7.628988385685626,68.44655170554367,1797.423322745788,119,0,0,9472.84648940028,6.183264184750858,38.57147075892458,936.82229119677,,7.052697838628316,62.377720475715115,267.53442462820686
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,9,-1642.4337449793259,7.827071801649583,71.09222962607898,1764.5410108131366,124,0,0,9677.023695078728,6.241416072552824,38.845038430986435,942.8242400483364,,6.755802261061178,60.74677238366474,195.80196592489676
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,10,-1642.5149320860414,7.692751244215686,69.81845272563376,1773.4526664020732,123,0,0,9611.429817973101,6.243319362128948,38.80018131795593,943.4014718593568,,7.004702459491035,62.44442745646616,219.9340848644309
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,11,-1691.4859636454132,7.287660819969619,67.14682136960035,1790.5293182064843,128,0,0,10047.852861528076,6.40616345160605,39.383509559059405,959.6533357264483,,6.297488620693581,61.49398629159208,140.55173633453276
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,12,-1680.8744220079304,7.420441734683268,67.48304124607822,1779.6398989774148,128,0,0,9956.674915877906,6.3672261335407025,39.28752201383735,956.1618209622211,,6.607059757739381,60.914149700766906,156.07493764390105
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,13,-1686.5718318479524,7.488114753395126,67.85404335909222,1792.2010391401486,128,0,0,10052.679734011494,6.392215775068593,39.43909580731106,958.4364160347586,,6.472213316455418,60.95858806373245,122.91965954073757
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,14,-1656.4085404344728,7.794608192963923,69.35694637941064,1791.9216324035278,125,0,0,9840.140653918163,6.2926554512541495,38.99337805712481,947.610648011097,,6.582681771123287,61.10461816510823,162.2641624498647
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,15,-1655.6805962597236,7.73011487332866,70.74905746984523,1768.4284855584922,126,0,0,9722.697775751692,6.286398909741995,39.04714146479797,947.6088875647353,,6.774648429825289,61.79505723108588,210.04168574458316
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,16,-1680.9855202950025,7.402485952612364,68.39446657775242,1772.7398635200352,129,0,0,9883.6871001924,6.3710795688572315,39.26243196911177,956.0026143387656,,6.62176900655878,61.93442791922043,190.754548239704
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,17,-1683.5444682906261,7.684605807787673,69.0366130790241,1803.8793537467382,127,0,0,10050.929835464229,6.385302301174555,39.36835259353248,957.0104876672629,,6.462662925331456,61.25009364679454,126.58020003647324
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,18,-1668.7569047923503,7.358137797903321,68.19479610491403,1780.883105407232,128,0,0,9798.459020925548,6.330851005658715,39.121077260009564,952.6635738155859,,6.690556057511242,61.144693229847825,163.03721875308145
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,19,-1677.3959297510542,7.448997647942353,69.43630076112677,1780.4690765174257,128,0,0,9908.268561630666,6.358822805007289,39.17006202756173,955.0824266628904,,6.641424025268268,60.97436652841322,159.3161755049095
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,20,-1688.363739349222,7.144571670182835,67.52045743243559,1802.6995950986243,127,0,0,10035.869263013592,6.396647168796363,39.27842152107224,958.7073338027083,,6.446735652097219,61.4524753037017,146.29402645768212
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,21,-1658.099310559203,7.688495804763638,69.2737852147973,1781.747958062107,126,0,0,9844.035707871477,6.290115920626695,38.97850163559869,948.2193970186587,,6.576543358577746,60.646186270550864,183.43791021784685
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,22,-1631.4970451565728,7.751113022195606,69.37257806552803,1788.4971426900433,121,0,0,9532.443942544354,6.207541837731871,38.72543462867156,939.1943952475855,,6.984253240463683,62.015069140996594,241.78075228759468
40A_to_20A,0.5,5.0,10,2.0,4,zero_delay_trained,23,-1672.324868775541,7.686367912906167,67.89747721470673,1796.593915195167,128,0,0,9918.110100294412,6.33797744430073,39.11520007077755,953.0546772833402,,6.520849364162919,62.104092080188884,175.57371856421062
