area_bits,detect_clock_ns,ton_resolution_ps,comp_delay_sigma_ns,seeds,wait_jitter_rms_ns_mean,wait_jitter_rms_ns_p95,wait_jitter_rms_ns_max,phase_spacing_std_ns_mean,phase_spacing_std_ns_p95,phase_spacing_std_ns_max,current_share_rms_mA_mean,current_share_rms_mA_p95,current_share_rms_mA_max,current_share_pkpk_mA_mean,current_share_pkpk_mA_p95,current_share_pkpk_mA_max,current_snapshot_rms_mA_mean,current_snapshot_rms_mA_p95,current_snapshot_rms_mA_max,vout_event_rms_mV_mean,vout_event_rms_mV_p95,vout_event_rms_mV_max,vout_event_pkpk_mV_mean,vout_event_pkpk_mV_p95,vout_event_pkpk_mV_max
10,2.0,50,0.5,16,0.9517824004346633,1.007514472150195,1.0077196026098523,0.9518136593195634,1.0063636951955002,1.0074796446123189,2.5268025213749405,4.536850300308228,4.588541955410611,6.316166443699589,11.205373480666303,11.820921277371,2833.487263922401,2833.4948885577046,2833.4949124713294,0.02005791166025085,0.030683126032873455,0.037102099919556916,0.08219414100907318,0.11152962085267393,0.12298846600633517
10,2.0,50,1.0,16,1.350498403207756,1.408723484353226,1.4210816970161912,1.3504474334320538,1.4076589191133895,1.420714899878561,2.5232310028937213,4.502005488678913,4.64716408606313,6.3145704601152985,11.125329445717647,12.020944745334106,2833.4872403184154,2833.494984825707,2833.4950824702514,0.03111214191520891,0.05251836940500912,0.05619795366100473,0.1271433437734018,0.19093041448461912,0.19324724498748225
10,2.0,50,2.0,16,2.337884378388762,2.4558670612376354,2.4908572449266626,2.337775443391571,2.4561893768721665,2.490277795370762,2.5223598056466487,4.570787627192471,4.767297698808595,6.327397229628495,10.96528650309958,12.420926146573308,2833.4872012917754,2833.4951865052035,2833.495423984533,0.05755270868581733,0.09765278470428457,0.10475504712747097,0.23356869519693124,0.33861649808761274,0.3811305847223334
10,5.0,5,0.0,16,1.600764063390217,1.6270312896530719,1.6363906246800197,1.6007687169654263,1.6270316311262762,1.6364432016850137,0.2765177547229568,0.37226433120759084,0.39892838762049787,0.7259320523790302,1.0143127169337518,1.0213532247238533,2833.485187500465,2833.486426554381,2833.4869320019516,0.045935693158172336,0.06817562992470992,0.06854376452118326,0.18869796654660126,0.2507186089462099,0.2529960284208821
10,5.0,5,0.5,16,1.7062134794826638,1.76716431384956,1.784844870919792,1.7062178614560946,1.7671854793904305,1.7848590516335605,0.33041953425298687,0.5206916982869709,0.5220446662686605,0.8563805763369681,1.3068463959484689,1.3213458815339862,2833.4850637836507,2833.486118916686,2833.486342913723,0.039268429864763185,0.055010936598218985,0.06258954193714711,0.16384527319146525,0.22824679904204226,0.23112300802019536
10,5.0,5,1.0,16,1.9622677185499005,2.0449495426691326,2.0554884411174585,1.9622669143129032,2.044930260847796,2.0554949352709584,0.36251410816342244,0.5393641612115336,0.6045605973176086,0.9239841015148409,1.3507677794439843,1.5011495522383456,2833.485044636801,2833.4860940018043,2833.486318637599,0.04483179649132243,0.06944630335459813,0.07311650871516955,0.18691360725753975,0.2579492924171811,0.26314409993999366
10,5.0,5,2.0,16,2.7452663396694703,2.858524234125271,2.908859741488181,2.7452591856712942,2.85850860202084,2.9088084420782465,0.45392837369019606,0.6861395417965389,0.7740939739962155,1.1550758273102257,1.776804688388367,1.899609152234305,2833.485014558411,2833.486292183669,2833.486350692889,0.06474580050414593,0.10555912087492032,0.10622770782151159,0.26437149987448144,0.3733048273420747,0.40346357567400126
10,5.0,10,0.0,16,1.6024665298397842,1.6289925956827764,1.638104536264951,1.6024773781700734,1.6290121112067375,1.6382108974975993,0.43146309474697786,0.5996487909271808,0.5998659291809173,1.1289328915697894,1.631563107672207,1.680968144629702,2833.485260118759,2833.4876845347994,2833.4877475020567,0.04592309367751756,0.06808515321897776,0.06841853140225239,0.18868954460924542,0.2507472998215243,0.25335017295080586
10,5.0,10,0.5,16,1.707803057066051,1.7686744409971893,1.7865645537565606,1.707811909281754,1.7687151862932389,1.7865940857009355,0.5405458899502111,0.9038015508820292,0.9473832510018946,1.3596705123362085,2.2042237581807456,2.220309452850344,2833.4851074639264,2833.486772977208,2833.4868048237454,0.03927101465496638,0.055068924845467646,0.0626225301456755,0.16381689687330891,0.228315738258128,0.23106541439699146
10,5.0,10,1.0,16,1.9635984585130974,2.0458727735068036,2.057288346881971,1.9635969315932276,2.045835968503357,2.0573023622263857,0.5627677719870556,0.8720484588592772,1.0206742979018086,1.4095703458335551,2.134815915344035,2.398004365257833,2833.4850879167884,2833.4867433484187,2833.4867777392983,0.04483427724346438,0.06961644991701588,0.073168800405048,0.18689749748957568,0.2579831686681522,0.2630895529504018
10,5.0,10,2.0,16,2.746137114952677,2.8598135525709703,2.908784994164355,2.746122868233803,2.859783201640032,2.9086837889135593,0.6273076042046553,0.9849872464761986,1.1739264406640126,1.5732513094898204,2.444921427227076,2.7964755070328806,2833.4850570335566,2833.4866939007347,2833.4867261646746,0.06474792952219373,0.10566052180909451,0.10643688406126817,0.2643654283733324,0.3736877612127987,0.4035366606232049
10,5.0,20,0.0,16,1.6080583677657627,1.6378053574467226,1.6430200171448237,1.6080862041630248,1.637858447985804,1.6432373561999682,0.8090171695639539,1.2056125834552183,1.224410557458689,2.103670021494586,3.303108537442423,3.3838865860058576,2833.485520752118,2833.4906185989894,2833.490977549893,0.04589849913260898,0.06790107746029637,0.06817372274142021,0.1886725331817357,0.2508075899197715,0.25404728192301995
10,5.0,20,0.5,16,1.7136716652934412,1.775493218424422,1.7912156296749517,1.7136898374976295,1.7755682124998264,1.7912793178951143,1.0207341413818276,1.8083062177914422,1.8407175389004937,2.5732923978024624,4.197639594382352,4.433205071022073,2833.4853529727006,2833.4880025984057,2833.4882792167878,0.03927570287127542,0.05518762680117684,0.06269831253101485,0.1637480565771579,0.22845497335194365,0.2309728477241091
10,5.0,20,1.0,16,1.9686047830610318,2.0497598713281686,2.0619403523120607,1.9686021501219397,2.049693369667442,2.0619724630671366,1.0273474796631936,1.7749651188456683,1.906575863739847,2.583213016132513,4.274859445887902,4.319616455939368,2833.4853326253965,2833.4880916341735,2833.4882380434365,0.04483834977716381,0.06994672009172402,0.07328251683270444,0.18685507308573157,0.2580498637993478,0.2630030714845244
