success,error_message,r027_case_id,target_label,objective,policy,source_policy,policy_kind,policy_role,online_available_inputs_only,objective_alpha_settle,target_load_A,load_drop_A,selected_ref_slew_us,realized_ref_slew_us_in_offline_grid,tau_ai_us,delay_events,ref_start_delay_us,delay_mode,offline_objective_score,offline_regret_vs_oracle,offline_undershoot_mV,offline_settle_time_us,offline_skip_count_est,offline_phase_std_ns,vout_initial_V,vout_peak_V,vout_min_V,overshoot_mV,undershoot_mV,t_peak_us,settle_time_us,first_gate_edge_us,max_gate_gap_us,skip_count_est,final_vout_error_mV,final_il1_mean_A,final_il2_mean_A,final_il3_mean_A,final_il4_mean_A,final_il_total_mean_A,final_load_error_A,final_il_phase_imbalance_A,final_il_m2_projection_A,final_phase_spacing_mean_ns,final_phase_spacing_std_ns,final_phase_sequence_error_fraction,base_score,score_settle005,score_settle010,selected_objective_score,switching_regret_vs_best_in_run
1,,R037_0001,20A,score_settle005,r037_minimal_extrapolation_candidate,r037_short_horizon_rhat,minimal_extrapolation_boundary_validation,candidate,1,0.05,20,20,42,42,1.25,3,1.25,delayed_reference,NaN,NaN,NaN,NaN,NaN,NaN,0.99951236273925,1.00223500775282,0.998998926071214,2.23500775282348,1.00107392878601,0.53400000000006,0.938000000000024,1.83400000000351,0.710000000000012,0,-0.444347672680534,5.0440093983739,5.10312704005056,4.90378917656938,4.93043106280983,19.9813566778037,-0.0186433221963433,0.199337863481181,-0.021439881979278,533.837837837839,42.6427404718624,0,2.29827641090379,2.34517641090379,2.3920764109038,2.34517641090379,0
1,,R037_0002,20A,score_settle005,r037_minimal_extrapolation_candidate,r037_short_horizon_rhat,minimal_extrapolation_boundary_validation,candidate,1,0.05,20,20,44,44,1.25,3,1.25,delayed_reference,NaN,NaN,NaN,NaN,NaN,NaN,0.99951236273925,1.00223500775282,0.998998926071214,2.23500775282348,1.00107392878601,0.53400000000006,0.938000000000024,1.83400000000351,0.700000000000017,0,-0.450392302357661,5.09389012043806,4.94765733348158,4.91518084686506,5.02493180772693,19.9816601085116,-0.0183398914883668,0.178709273572994,0.00912045652365356,534.500000000001,46.1435647885606,0,2.37433752691488,2.42123752691489,2.46813752691489,2.42123752691489,0.0760611160110916
1,,R037_0003,20A,score_settle005,r037_minimal_extrapolation_candidate,r037_short_horizon_rhat,minimal_extrapolation_boundary_validation,candidate,1,0.05,20,20,52,52,1.75,4,1.75,delayed_reference,NaN,NaN,NaN,NaN,NaN,NaN,0.99951236273925,1.00223500775282,0.999008220401759,2.23500775282348,0.991779598240816,0.53400000000006,12.208,1.83200000000353,0.699999999999963,0,-0.443448294517257,5.1437443475435,4.9777917777841,4.91218218539705,4.98816473179375,20.0218830425184,0.0218830425183931,0.231562162146445,0.0224925058406753,534.222222222415,46.3767867511571,0,2.36276362778122,2.97316362778122,3.58356362778122,2.97316362778122,0
