success,error_message,r027_case_id,target_label,objective,policy,source_policy,policy_kind,policy_role,online_available_inputs_only,objective_alpha_settle,target_load_A,load_drop_A,selected_ref_slew_us,realized_ref_slew_us_in_offline_grid,tau_ai_us,delay_events,ref_start_delay_us,delay_mode,offline_objective_score,offline_regret_vs_oracle,offline_undershoot_mV,offline_settle_time_us,offline_skip_count_est,offline_phase_std_ns,vout_initial_V,vout_peak_V,vout_min_V,overshoot_mV,undershoot_mV,t_peak_us,settle_time_us,first_gate_edge_us,max_gate_gap_us,skip_count_est,final_vout_error_mV,final_il1_mean_A,final_il2_mean_A,final_il3_mean_A,final_il4_mean_A,final_il_total_mean_A,final_load_error_A,final_il_phase_imbalance_A,final_il_m2_projection_A,final_phase_spacing_mean_ns,final_phase_spacing_std_ns,final_phase_sequence_error_fraction,base_score,score_settle005,score_settle010,selected_objective_score,switching_regret_vs_best_in_run
1,,R036_0001,20A,score_settle005,r036_dense_fallback_pair,r036_dense_paired_boundary,dense_paired_boundary_validation,dense_fallback,1,0.05,20,20,30,30,1.25,3,1.25,delayed_reference,NaN,NaN,NaN,NaN,NaN,NaN,0.99951236273925,1.00223500775282,0.998946611670451,2.23500775282348,1.05338832954927,0.53400000000006,0.938000000000024,1.83600000000348,0.935999999999992,1,-0.486407927884236,5.05395576811595,4.91699884628152,4.97623428213489,5.05379953568899,20.0009884322213,0.000988432221340929,0.136956921834427,0.0148479170700806,540.666666666666,70.1019665509665,0,4.94183558845283,4.98873558845283,5.03563558845283,4.98873558845283,0
1,,R036_0002,20A,score_settle005,r036_dense_fallback_pair,r036_dense_paired_boundary,dense_paired_boundary_validation,dense_fallback,1,0.05,20,20,30,30,1.75,4,1.75,delayed_reference,NaN,NaN,NaN,NaN,NaN,NaN,0.99951236273925,1.00223500775282,0.999008220401759,2.23500775282348,0.991779598240816,0.53400000000006,0.938000000000024,1.83200000000353,0.757999999996539,1,-0.440058146232492,5.12678832882299,5.037706164363,4.87629409708217,4.97906495049958,20.0198535407677,0.0198535407677483,0.250494231740821,-0.00342217223935526,532.777777777586,41.9226821712128,0,4.27029138789756,4.31719138789756,4.36409138789757,4.31719138789756,0
